exit_idx,exit_date,entry_price,exit_price,return_pct,holding_days,exit_reason,symbol,signal_date,entry_date,rule_type,rule_name
1447,2023-11-09,1185.3917568370425,1172.5004895981594,-1.0875111257126158,20,FIXED_20D,OLECTRA,2023-10-10,2023-10-11,Exit A: Fixed Holding,Fixed 20 Days
1552,2024-04-18,1728.487544002901,1771.412735590685,2.4833960612973986,20,FIXED_20D,OLECTRA,2024-03-14,2024-03-15,Exit A: Fixed Holding,Fixed 20 Days
833,2021-05-21,50.063603445256796,57.310656566619876,14.475692164842947,20,FIXED_20D,ANANTRAJ,2021-04-20,2021-04-22,Exit A: Fixed Holding,Fixed 20 Days
1234,2022-12-29,101.5114498692072,99.56929731900041,-1.9132349628629666,20,FIXED_20D,ANANTRAJ,2022-11-30,2022-12-01,Exit A: Fixed Holding,Fixed 20 Days
1605,2024-07-05,358.4052480889485,486.6806112014787,35.79059285445927,20,FIXED_20D,ANANTRAJ,2024-06-05,2024-06-06,Exit A: Fixed Holding,Fixed 20 Days
1704,2024-11-28,701.7059038292062,668.4157876482942,-4.744169316411336,20,FIXED_20D,ANANTRAJ,2024-10-28,2024-10-29,Exit A: Fixed Holding,Fixed 20 Days
833,2021-05-21,30.58286677810333,35.508700160980226,16.106512900234996,20,FIXED_20D,PGEL,2021-04-20,2021-04-22,Exit A: Fixed Holding,Fixed 20 Days
1690,2024-11-06,611.3056284657572,628.1481341694868,2.755169414356702,20,FIXED_20D,PGEL,2024-10-08,2024-10-09,Exit A: Fixed Holding,Fixed 20 Days
1757,2025-02-11,859.7660132464642,813.6511904729203,-5.363648023188889,20,FIXED_20D,PGEL,2025-01-14,2025-01-15,Exit A: Fixed Holding,Fixed 20 Days
834,2021-05-24,868.7278952765773,1111.1263304323315,27.902688111400142,20,FIXED_20D,PUNJABCHEM,2021-04-22,2021-04-23,Exit A: Fixed Holding,Fixed 20 Days
912,2021-09-14,1484.5605638113846,1761.2627452028603,18.63865901712253,20,FIXED_20D,PUNJABCHEM,2021-08-12,2021-08-13,Exit A: Fixed Holding,Fixed 20 Days
946,2021-11-02,1583.5313755198565,1427.9176661420065,-9.827005121812864,20,FIXED_20D,PUNJABCHEM,2021-10-01,2021-10-04,Exit A: Fixed Holding,Fixed 20 Days
834,2021-05-24,343.1665269942695,398.6000364421818,16.153530454570827,20,FIXED_20D,TORNTPOWER,2021-04-22,2021-04-23,Exit A: Fixed Holding,Fixed 20 Days
903,2021-08-31,414.6960286063654,443.11474210001126,6.852902254489934,20,FIXED_20D,TORNTPOWER,2021-07-30,2021-08-02,Exit A: Fixed Holding,Fixed 20 Days
1590,2024-06-13,1329.8708198785544,1559.1971703081738,17.244257637787843,20,FIXED_20D,TORNTPOWER,2024-05-14,2024-05-15,Exit A: Fixed Holding,Fixed 20 Days
746,2021-05-25,275.1991325509252,290.1995446878888,5.45074833554856,20,FIXED_20D,ORIENTELEC,2021-04-23,2021-04-26,Exit A: Fixed Holding,Fixed 20 Days
835,2021-05-25,2226.738000805196,2381.3753866228594,6.944570297976056,20,FIXED_20D,SUNDARMFIN,2021-04-23,2021-04-26,Exit A: Fixed Holding,Fixed 20 Days
900,2021-08-26,2541.6967816367674,2482.6987861379844,-2.3212051069597,20,FIXED_20D,SUNDARMFIN,2021-07-27,2021-07-28,Exit A: Fixed Holding,Fixed 20 Days
1412,2023-09-18,2533.179159369572,2662.852708295822,5.119004253868948,20,FIXED_20D,SUNDARMFIN,2023-08-18,2023-08-21,Exit A: Fixed Holding,Fixed 20 Days
1554,2024-04-22,3816.0299522715704,4580.247355673432,20.026504324132613,20,FIXED_20D,SUNDARMFIN,2024-03-18,2024-03-19,Exit A: Fixed Holding,Fixed 20 Days
835,2021-05-25,654.1575710917006,758.387069690667,15.933393299266028,20,FIXED_20D,SUNDRMFAST,2021-04-23,2021-04-26,Exit A: Fixed Holding,Fixed 20 Days
1436,2023-10-25,1209.6685377570514,1265.330056416399,4.601385993104718,20,FIXED_20D,SUNDRMFAST,2023-09-22,2023-09-25,Exit A: Fixed Holding,Fixed 20 Days
1652,2024-09-12,1331.8692997572116,1351.0456698404744,1.4398087024574011,20,FIXED_20D,SUNDRMFAST,2024-08-13,2024-08-14,Exit A: Fixed Holding,Fixed 20 Days
835,2021-05-25,218.12919305769523,234.52892783255416,7.518358521833064,20,FIXED_20D,VGUARD,2021-04-23,2021-04-26,Exit A: Fixed Holding,Fixed 20 Days
596,2021-05-26,1447.0084988160822,1809.4676660142009,25.048862359459296,20,FIXED_20D,DALBHARAT,2021-04-26,2021-04-27,Exit A: Fixed Holding,Fixed 20 Days
1256,2024-01-23,2214.644793735027,2177.927294709549,-1.6579407735880503,20,FIXED_20D,DALBHARAT,2023-12-21,2023-12-22,Exit A: Fixed Holding,Fixed 20 Days
836,2021-05-26,546.7577315985036,548.9497054635212,0.40090404549180836,20,FIXED_20D,GANECOS,2021-04-26,2021-04-27,Exit A: Fixed Holding,Fixed 20 Days
1091,2022-06-03,660.1059662920103,621.7506966061474,-5.810471597660998,20,FIXED_20D,GANECOS,2022-05-05,2022-05-06,Exit A: Fixed Holding,Fixed 20 Days
1252,2023-01-24,874.0001307716,883.2159878659687,1.0544457340335454,20,FIXED_20D,GANECOS,2022-12-26,2022-12-27,Exit A: Fixed Holding,Fixed 20 Days
836,2021-05-26,1281.292192960052,1337.6810628063008,4.400937596909784,20,FIXED_20D,GRASIM,2021-04-26,2021-04-27,Exit A: Fixed Holding,Fixed 20 Days
919,2021-09-23,1432.0751221298522,1533.9522051372032,7.113948244267696,20,FIXED_20D,GRASIM,2021-08-24,2021-08-25,Exit A: Fixed Holding,Fixed 20 Days
1648,2024-09-06,2612.1385378240607,2714.7862110030956,3.9296412381152455,20,FIXED_20D,GRASIM,2024-08-07,2024-08-08,Exit A: Fixed Holding,Fixed 20 Days
836,2021-05-26,162.67582598753893,172.33805841014853,5.939562540379994,20,FIXED_20D,MAHLIFE,2021-04-26,2021-04-27,Exit A: Fixed Holding,Fixed 20 Days
1097,2022-06-13,335.19653898540963,393.9938906028972,17.541157135887634,20,FIXED_20D,MAHLIFE,2022-05-13,2022-05-16,Exit A: Fixed Holding,Fixed 20 Days
844,2021-06-07,834.5311372375488,965.58,15.703292173884249,20,FIXED_20D,JUSTDIAL,2021-05-06,2021-05-07,Exit A: Fixed Holding,Fixed 20 Days
852,2021-06-17,1691.9625700192917,1576.9765569311785,-6.7960139973310465,20,FIXED_20D,LINDEINDIA,2021-05-19,2021-05-20,Exit A: Fixed Holding,Fixed 20 Days
960,2021-11-24,2329.131670866529,2357.5799380343315,1.2214108598342388,20,FIXED_20D,LINDEINDIA,2021-10-22,2021-10-25,Exit A: Fixed Holding,Fixed 20 Days
858,2021-06-25,399.94035606152994,606.8670989920979,51.73940058670466,20,FIXED_20D,ECLERX,2021-05-27,2021-05-28,Exit A: Fixed Holding,Fixed 20 Days
985,2021-12-29,716.880139649028,829.3576662804626,15.689865070958945,20,FIXED_20D,ECLERX,2021-11-30,2021-12-01,Exit A: Fixed Holding,Fixed 20 Days
1025,2022-02-24,816.9098885781807,723.2577179236579,-11.464198434116522,20,FIXED_20D,ECLERX,2022-01-25,2022-01-27,Exit A: Fixed Holding,Fixed 20 Days
862,2021-07-01,996.0457174315513,951.2512950030646,-4.49722554342141,20,FIXED_20D,BAJAJELEC,2021-06-02,2021-06-03,Exit A: Fixed Holding,Fixed 20 Days
862,2021-07-01,131.3275,129.675,-1.2583046201290478,20,FIXED_20D,PRSMJOHNSN,2021-06-02,2021-06-03,Exit A: Fixed Holding,Fixed 20 Days
862,2021-07-01,37.65629890295324,37.66673159547074,0.027705039585518728,20,FIXED_20D,TI,2021-06-02,2021-06-03,Exit A: Fixed Holding,Fixed 20 Days
1458,2023-11-28,197.3472372535348,260.35976674080825,31.929775336211257,20,FIXED_20D,TI,2023-10-26,2023-10-27,Exit A: Fixed Holding,Fixed 20 Days
1527,2024-03-07,237.39592261431207,199.64228081705278,-15.903239357061816,20,FIXED_20D,TI,2024-02-07,2024-02-08,Exit A: Fixed Holding,Fixed 20 Days
1701,2024-11-25,285.6950316529314,356.3329546917372,24.724939257823113,20,FIXED_20D,TI,2024-10-23,2024-10-24,Exit A: Fixed Holding,Fixed 20 Days
867,2021-07-08,733.5455013312027,736.6278107755408,0.42019335388799395,20,FIXED_20D,VAIBHAVGBL,2021-06-09,2021-06-10,Exit A: Fixed Holding,Fixed 20 Days
872,2021-07-15,136.20755830922457,145.42765244479776,6.769150148511814,20,FIXED_20D,SHANTIGEAR,2021-06-16,2021-06-17,Exit A: Fixed Holding,Fixed 20 Days
873,2021-07-16,2743.2658032124023,3105.16804120002,13.192386882956267,20,FIXED_20D,JKCEMENT,2021-06-17,2021-06-18,Exit A: Fixed Holding,Fixed 20 Days
1924,2025-10-16,6681.85512362287,6489.024211144489,-2.8858888573721395,20,FIXED_20D,JKCEMENT,2025-09-16,2025-09-17,Exit A: Fixed Holding,Fixed 20 Days
874,2021-07-19,353.1267437451339,381.1487999061755,7.935410346962065,20,FIXED_20D,HINDALCO,2021-06-18,2021-06-21,Exit A: Fixed Holding,Fixed 20 Days
1078,2022-05-17,528.1214055332821,384.74989868131865,-27.14745233762887,20,FIXED_20D,HINDALCO,2022-04-13,2022-04-18,Exit A: Fixed Holding,Fixed 20 Days
1518,2024-02-23,557.6591123662366,513.9353270156455,-7.840593721326301,20,FIXED_20D,HINDALCO,2024-01-24,2024-01-25,Exit A: Fixed Holding,Fixed 20 Days
1636,2024-08-21,661.8079789335054,658.9328010287499,-0.43444291943848584,20,FIXED_20D,HINDALCO,2024-07-22,2024-07-23,Exit A: Fixed Holding,Fixed 20 Days
2030,2026-03-20,908.1389605215162,878.1565410011985,-3.3015233156718296,20,FIXED_20D,HINDALCO,2026-02-18,2026-02-19,Exit A: Fixed Holding,Fixed 20 Days
874,2021-07-19,247.70389906710764,259.03353084247493,4.57386089522066,20,FIXED_20D,IIFL,2021-06-18,2021-06-21,Exit A: Fixed Holding,Fixed 20 Days
1477,2023-12-26,598.2388538709682,563.7705673186116,-5.7616262015290225,20,FIXED_20D,IIFL,2023-11-23,2023-11-24,Exit A: Fixed Holding,Fixed 20 Days
875,2021-07-20,5648.264432876708,5701.217626492718,0.9375126509266606,20,FIXED_20D,BLUEDART,2021-06-21,2021-06-22,Exit A: Fixed Holding,Fixed 20 Days
897,2021-08-23,5631.480448696009,5629.805591244226,-0.029740979606368016,20,FIXED_20D,BLUEDART,2021-07-22,2021-07-23,Exit A: Fixed Holding,Fixed 20 Days
962,2021-11-26,6131.214559085382,6647.181993990542,8.415419651895679,20,FIXED_20D,BLUEDART,2021-10-26,2021-10-27,Exit A: Fixed Holding,Fixed 20 Days
876,2021-07-22,113.0820030593872,136.30836891174317,20.539400810010584,20,FIXED_20D,HEXATRADEX,2021-06-22,2021-06-23,Exit A: Fixed Holding,Fixed 20 Days
902,2021-08-30,127.81875,219.45000000000002,71.68842599383896,20,FIXED_20D,HEXATRADEX,2021-07-29,2021-07-30,Exit A: Fixed Holding,Fixed 20 Days
1717,2024-12-17,287.7175,319.39951217651367,11.011499883223543,20,FIXED_20D,HEXATRADEX,2024-11-14,2024-11-18,Exit A: Fixed Holding,Fixed 20 Days
877,2021-07-23,67.33217465526495,63.68606455170351,-5.415108188959017,20,FIXED_20D,TEXINFRA,2021-06-23,2021-06-24,Exit A: Fixed Holding,Fixed 20 Days
878,2021-07-26,1395.9861242255608,1390.1073557078942,-0.4211194091150439,20,FIXED_20D,THERMAX,2021-06-24,2021-06-25,Exit A: Fixed Holding,Fixed 20 Days
2129,2026-08-13,4586.4375,4072.7925,-11.199215077061444,20,FIXED_20D,THERMAX,2026-07-15,2026-07-16,Exit A: Fixed Holding,Fixed 20 Days
879,2021-07-27,181.11696923886188,180.60455944074153,-0.2829165043307341,20,FIXED_20D,ADFFOODS,2021-06-25,2021-06-28,Exit A: Fixed Holding,Fixed 20 Days
878,2021-07-27,14.365623137485418,13.698392801152004,-4.644632049356458,20,FIXED_20D,MANAKCOAT,2021-06-25,2021-06-28,Exit A: Fixed Holding,Fixed 20 Days
1551,2024-04-18,32.29530344189244,39.756770994380425,23.103878141021593,20,FIXED_20D,MANAKCOAT,2024-03-14,2024-03-15,Exit A: Fixed Holding,Fixed 20 Days
1653,2024-09-16,59.13294833480208,65.31382846100288,10.452514715156038,20,FIXED_20D,MANAKCOAT,2024-08-16,2024-08-19,Exit A: Fixed Holding,Fixed 20 Days
1677,2024-10-21,64.44864664807798,60.22832755369598,-6.548344013221974,20,FIXED_20D,MANAKCOAT,2024-09-19,2024-09-20,Exit A: Fixed Holding,Fixed 20 Days
879,2021-07-27,126.81892067643722,132.1167005096188,4.1774364621019044,20,FIXED_20D,VEDL,2021-06-25,2021-06-28,Exit A: Fixed Holding,Fixed 20 Days
1552,2024-04-18,221.4651579740273,326.1574694043763,47.27258788157862,20,FIXED_20D,VEDL,2024-03-14,2024-03-15,Exit A: Fixed Holding,Fixed 20 Days
1648,2024-09-06,378.19903480946095,409.4331778798153,8.258652242751037,20,FIXED_20D,VEDL,2024-08-07,2024-08-08,Exit A: Fixed Holding,Fixed 20 Days
2054,2026-04-29,657.0886372375488,743.1375,13.095472647983575,20,FIXED_20D,VEDL,2026-03-25,2026-03-27,Exit A: Fixed Holding,Fixed 20 Days
880,2021-07-28,92.84304000854492,86.05665040969849,-7.309529716198256,20,FIXED_20D,BROOKS,2021-06-28,2021-06-29,Exit A: Fixed Holding,Fixed 20 Days
880,2021-07-28,320.3831136626198,307.029108977603,-4.168136245494899,20,FIXED_20D,GESHIP,2021-06-28,2021-06-29,Exit A: Fixed Holding,Fixed 20 Days
1191,2022-10-28,457.00080987561023,460.3721149849076,0.7377022176864461,20,FIXED_20D,GESHIP,2022-09-27,2022-09-28,Exit A: Fixed Holding,Fixed 20 Days
1282,2023-03-09,545.8577923873672,538.6047930339001,-1.3287342334613057,20,FIXED_20D,GESHIP,2023-02-07,2023-02-08,Exit A: Fixed Holding,Fixed 20 Days
1459,2023-11-29,732.728788551968,752.5155975585938,2.70042740448738,20,FIXED_20D,GESHIP,2023-10-27,2023-10-30,Exit A: Fixed Holding,Fixed 20 Days
1552,2024-04-18,902.3508783602438,924.6857127537809,2.4751828727782783,20,FIXED_20D,GESHIP,2024-03-14,2024-03-15,Exit A: Fixed Holding,Fixed 20 Days
880,2021-07-28,182.63864593431956,206.7709254474572,13.213128793024492,20,FIXED_20D,KSB,2021-06-28,2021-06-29,Exit A: Fixed Holding,Fixed 20 Days
977,2021-12-17,239.78372929813634,247.85804748407892,3.367333642518898,20,FIXED_20D,KSB,2021-11-17,2021-11-18,Exit A: Fixed Holding,Fixed 20 Days
1516,2024-02-21,650.9640412863761,803.512197041008,23.43419084304259,20,FIXED_20D,KSB,2024-01-19,2024-01-23,Exit A: Fixed Holding,Fixed 20 Days
1553,2024-04-19,731.3127018293411,885.1418185598551,21.03465676798972,20,FIXED_20D,KSB,2024-03-15,2024-03-18,Exit A: Fixed Holding,Fixed 20 Days
880,2021-07-28,2103.5797846177175,2001.0767719896148,-4.872789393473395,20,FIXED_20D,SUPREMEIND,2021-06-28,2021-06-29,Exit A: Fixed Holding,Fixed 20 Days
1309,2023-04-21,2454.3935252093365,2563.969060458128,4.464464810688643,20,FIXED_20D,SUPREMEIND,2023-03-17,2023-03-20,Exit A: Fixed Holding,Fixed 20 Days
883,2021-08-02,64.27760137502244,68.1315520823817,5.995791107502127,20,FIXED_20D,BANCOINDIA,2021-07-01,2021-07-02,Exit A: Fixed Holding,Fixed 20 Days
1317,2023-05-04,99.5820064973472,114.91132180811948,15.39365980859268,20,FIXED_20D,BANCOINDIA,2023-03-29,2023-03-31,Exit A: Fixed Holding,Fixed 20 Days
1459,2023-11-29,208.85979680829294,262.13524419365217,25.507756015993543,20,FIXED_20D,BANCOINDIA,2023-10-27,2023-10-30,Exit A: Fixed Holding,Fixed 20 Days
1552,2024-04-18,280.22493499418437,284.89594719400355,1.6668795729816575,20,FIXED_20D,BANCOINDIA,2024-03-14,2024-03-15,Exit A: Fixed Holding,Fixed 20 Days
884,2021-08-03,18.294988379217596,19.261984229910002,5.285577835025445,20,FIXED_20D,TDPOWERSYS,2021-07-02,2021-07-05,Exit A: Fixed Holding,Fixed 20 Days
1436,2023-10-25,123.10898434520166,122.42078973719569,-0.5590124974764242,20,FIXED_20D,TDPOWERSYS,2023-09-22,2023-09-25,Exit A: Fixed Holding,Fixed 20 Days
1459,2023-11-29,121.44367143722901,139.2654750981614,14.674954610659974,20,FIXED_20D,TDPOWERSYS,2023-10-27,2023-10-30,Exit A: Fixed Holding,Fixed 20 Days
1552,2024-04-18,134.5104215204322,145.40992880755536,8.103095034511892,20,FIXED_20D,TDPOWERSYS,2024-03-14,2024-03-15,Exit A: Fixed Holding,Fixed 20 Days
2107,2026-07-13,612.2303853433073,568.02026899914,-7.2211568394104715,20,FIXED_20D,TDPOWERSYS,2026-06-12,2026-06-15,Exit A: Fixed Holding,Fixed 20 Days
884,2021-08-04,12.982374808788299,15.511125190258028,19.478334424283567,20,FIXED_20D,3PLAND,2021-07-05,2021-07-06,Exit A: Fixed Holding,Fixed 20 Days
1543,2024-04-04,33.583749999999995,32.56837652206421,-3.023407088058308,20,FIXED_20D,3PLAND,2024-03-01,2024-03-04,Exit A: Fixed Holding,Fixed 20 Days
888,2021-08-09,570.4427825499258,662.1889112001136,16.083318337393116,20,FIXED_20D,GRAPHITE,2021-07-08,2021-07-09,Exit A: Fixed Holding,Fixed 20 Days
262,2021-08-10,1198.300141876132,1370.0295198822496,14.331082172555487,20,FIXED_20D,ROSSARI,2021-07-09,2021-07-12,Exit A: Fixed Holding,Fixed 20 Days
335,2021-11-26,1449.4657320795932,1361.427489691106,-6.07384089461542,20,FIXED_20D,ROSSARI,2021-10-26,2021-10-27,Exit A: Fixed Holding,Fixed 20 Days
893,2021-08-16,753.9928435888104,792.5896869921539,5.118993334158528,20,FIXED_20D,APLAPOLLO,2021-07-15,2021-07-16,Exit A: Fixed Holding,Fixed 20 Days
920,2021-09-24,767.6389072349752,910.0687083133427,18.554270730153267,20,FIXED_20D,APLAPOLLO,2021-08-25,2021-08-26,Exit A: Fixed Holding,Fixed 20 Days
946,2021-11-02,849.4163003259267,822.5497445853855,-3.162943274132172,20,FIXED_20D,APLAPOLLO,2021-10-01,2021-10-04,Exit A: Fixed Holding,Fixed 20 Days
1439,2023-10-30,1627.1365710235652,1612.089626590054,-0.9247499381103488,20,FIXED_20D,APLAPOLLO,2023-09-27,2023-09-28,Exit A: Fixed Holding,Fixed 20 Days
1463,2023-12-05,1570.4106670992478,1609.0198769003396,2.458542253308046,20,FIXED_20D,APLAPOLLO,2023-11-02,2023-11-03,Exit A: Fixed Holding,Fixed 20 Days
893,2021-08-16,75.75893010758733,78.87915658247852,4.118625316461127,20,FIXED_20D,CGPOWER,2021-07-15,2021-07-16,Exit A: Fixed Holding,Fixed 20 Days
1025,2022-02-24,178.2563151114936,163.71982198139324,-8.154826448088667,20,FIXED_20D,CGPOWER,2022-01-25,2022-01-27,Exit A: Fixed Holding,Fixed 20 Days
1648,2024-09-06,684.6380448972814,682.365704141648,-0.33190395604939477,20,FIXED_20D,CGPOWER,2024-08-07,2024-08-08,Exit A: Fixed Holding,Fixed 20 Days
896,2021-08-20,625.6341156960864,627.7335458030908,0.33556835446362726,20,FIXED_20D,CONCOR,2021-07-20,2021-07-22,Exit A: Fixed Holding,Fixed 20 Days
1605,2024-07-05,983.4734088591332,995.9395352074013,1.2675610988536279,20,FIXED_20D,CONCOR,2024-06-05,2024-06-06,Exit A: Fixed Holding,Fixed 20 Days
897,2021-08-23,1430.3819440492716,1408.3684689950294,-1.538992794604512,20,FIXED_20D,ADANIENT,2021-07-22,2021-07-23,Exit A: Fixed Holding,Fixed 20 Days
938,2021-10-21,1435.3832420045323,1594.386015972028,11.077374272911676,20,FIXED_20D,ADANIENT,2021-09-21,2021-09-22,Exit A: Fixed Holding,Fixed 20 Days
1097,2022-06-13,2083.206043020263,2162.2419366549725,3.793954702633344,20,FIXED_20D,ADANIENT,2022-05-13,2022-05-16,Exit A: Fixed Holding,Fixed 20 Days
1196,2022-11-04,3272.2213307949396,3626.296968880693,10.820650631225355,20,FIXED_20D,ADANIENT,2022-10-04,2022-10-06,Exit A: Fixed Holding,Fixed 20 Days
1266,2023-02-14,3722.5269093171837,1727.5193406748313,-53.59283135466421,20,FIXED_20D,ADANIENT,2023-01-13,2023-01-16,Exit A: Fixed Holding,Fixed 20 Days
1552,2024-04-18,3114.6210718381185,3113.18269659637,-0.04618138799464131,20,FIXED_20D,ADANIENT,2024-03-14,2024-03-15,Exit A: Fixed Holding,Fixed 20 Days
897,2021-08-23,39.43549689047578,31.93226408309128,-19.02659633837817,20,FIXED_20D,HUDCO,2021-07-22,2021-07-23,Exit A: Fixed Holding,Fixed 20 Days
1552,2024-04-18,162.64697281248328,183.6543838361481,12.915955741693633,20,FIXED_20D,HUDCO,2024-03-14,2024-03-15,Exit A: Fixed Holding,Fixed 20 Days
1648,2024-09-06,278.7363354637269,244.25101954259904,-12.372020269174982,20,FIXED_20D,HUDCO,2024-08-07,2024-08-08,Exit A: Fixed Holding,Fixed 20 Days
897,2021-08-23,77.49088372080992,72.65071056582485,-6.246119443447841,20,FIXED_20D,INDRAMEDCO,2021-07-22,2021-07-23,Exit A: Fixed Holding,Fixed 20 Days
1459,2023-11-29,159.75669939550724,215.33978377952897,34.792333964296255,20,FIXED_20D,INDRAMEDCO,2023-10-27,2023-10-30,Exit A: Fixed Holding,Fixed 20 Days
1491,2024-01-15,183.95630487084114,179.36825149186902,-2.4940995538008175,20,FIXED_20D,INDRAMEDCO,2023-12-14,2023-12-15,Exit A: Fixed Holding,Fixed 20 Days
1544,2024-04-04,178.84095275982156,198.21048897265962,10.83059328075198,20,FIXED_20D,INDRAMEDCO,2024-03-01,2024-03-04,Exit A: Fixed Holding,Fixed 20 Days
1701,2024-11-25,397.246873661535,418.98153867015674,5.47132437023035,20,FIXED_20D,INDRAMEDCO,2024-10-23,2024-10-24,Exit A: Fixed Holding,Fixed 20 Days
1757,2025-02-11,475.05762380046576,448.033538353653,-5.688591045149387,20,FIXED_20D,INDRAMEDCO,2025-01-14,2025-01-15,Exit A: Fixed Holding,Fixed 20 Days
898,2021-08-24,160.56278056435346,140.03667353734394,-12.783851248006176,20,FIXED_20D,MOIL,2021-07-23,2021-07-26,Exit A: Fixed Holding,Fixed 20 Days
1532,2024-03-15,293.0327343768546,262.6249248491565,-10.376932663294925,20,FIXED_20D,MOIL,2024-02-14,2024-02-15,Exit A: Fixed Holding,Fixed 20 Days
900,2021-08-26,16.2405007648468,13.316625380516053,-18.003603624462063,20,FIXED_20D,HCL-INSYS,2021-07-27,2021-07-28,Exit A: Fixed Holding,Fixed 20 Days
1036,2022-03-14,21.7542507648468,21.396375761032104,-1.6450808059682587,20,FIXED_20D,HCL-INSYS,2022-02-10,2022-02-11,Exit A: Fixed Holding,Fixed 20 Days
901,2021-08-27,6.5547635911518904,5.675408867196595,-13.415506321880377,20,FIXED_20D,SALASAR,2021-07-28,2021-07-29,Exit A: Fixed Holding,Fixed 20 Days
1194,2022-11-02,6.003432486155286,5.545390436853307,-7.629669365954979,20,FIXED_20D,SALASAR,2022-09-30,2022-10-03,Exit A: Fixed Holding,Fixed 20 Days
1284,2023-03-13,8.795028961145134,9.358467968814466,6.406334875740664,20,FIXED_20D,SALASAR,2023-02-09,2023-02-10,Exit A: Fixed Holding,Fixed 20 Days
1553,2024-04-19,22.305625,20.747999238967896,-6.983107449498066,20,FIXED_20D,SALASAR,2024-03-15,2024-03-18,Exit A: Fixed Holding,Fixed 20 Days
902,2021-08-30,339.62882404824666,299.9647064931413,-11.678666457788866,20,FIXED_20D,DHAMPURSUG,2021-07-29,2021-07-30,Exit A: Fixed Holding,Fixed 20 Days
1091,2022-06-03,494.01347251201315,268.96016991695325,-45.556106284042116,20,FIXED_20D,DHAMPURSUG,2022-05-05,2022-05-06,Exit A: Fixed Holding,Fixed 20 Days
585,2021-08-30,1770.4976217207186,1849.9931550419292,4.490010737430426,20,FIXED_20D,POLYCAB,2021-07-29,2021-07-30,Exit A: Fixed Holding,Fixed 20 Days
643,2021-11-24,2212.3903499045937,2303.804770334695,4.131929993007048,20,FIXED_20D,POLYCAB,2021-10-22,2021-10-25,Exit A: Fixed Holding,Fixed 20 Days
1142,2023-11-29,4937.345223548042,5139.73330089679,4.099127530792942,20,FIXED_20D,POLYCAB,2023-10-27,2023-10-30,Exit A: Fixed Holding,Fixed 20 Days
1313,2024-08-12,6592.216364757855,6547.539576142966,-0.6777203013804627,20,FIXED_20D,POLYCAB,2024-07-11,2024-07-12,Exit A: Fixed Holding,Fixed 20 Days
1362,2024-10-22,6548.608123892621,6752.890266359911,3.11947422417851,20,FIXED_20D,POLYCAB,2024-09-20,2024-09-23,Exit A: Fixed Holding,Fixed 20 Days
1810,2026-08-10,9212.975,9201.438750000001,-0.12521742433903488,20,FIXED_20D,POLYCAB,2026-07-10,2026-07-13,Exit A: Fixed Holding,Fixed 20 Days
903,2021-08-31,26.064999999999998,23.590874619483948,-9.492136506871475,20,FIXED_20D,AIRAN,2021-07-30,2021-08-02,Exit A: Fixed Holding,Fixed 20 Days
1458,2023-11-28,23.308125,22.44375,-3.7084707585873984,20,FIXED_20D,AIRAN,2023-10-26,2023-10-27,Exit A: Fixed Holding,Fixed 20 Days
903,2021-08-31,15.588875191211699,11.670749809741974,-25.134112201235574,20,FIXED_20D,CINEVISTA,2021-07-30,2021-08-02,Exit A: Fixed Holding,Fixed 20 Days
903,2021-08-31,605.455053715506,521.9995473235347,-13.783930925975188,20,FIXED_20D,GLENMARK,2021-07-30,2021-08-02,Exit A: Fixed Holding,Fixed 20 Days
1907,2025-09-22,1940.9913589822804,2086.0997418961297,7.475993246561072,20,FIXED_20D,GLENMARK,2025-08-21,2025-08-22,Exit A: Fixed Holding,Fixed 20 Days
903,2021-08-31,4.962374808788299,4.1894998097419744,-15.574700195510694,20,FIXED_20D,JPPOWER,2021-07-30,2021-08-02,Exit A: Fixed Holding,Fixed 20 Days
1543,2024-04-03,18.6465003824234,17.356499619483948,-6.918192349677776,20,FIXED_20D,JPPOWER,2024-02-29,2024-03-01,Exit A: Fixed Holding,Fixed 20 Days
903,2021-08-31,67.82922413153926,65.3706168881278,-3.62470199960353,20,FIXED_20D,PTC,2021-07-30,2021-08-02,Exit A: Fixed Holding,Fixed 20 Days
980,2021-12-22,81.21048312491251,74.36676131872997,-8.427140860196571,20,FIXED_20D,PTC,2021-11-23,2021-11-24,Exit A: Fixed Holding,Fixed 20 Days
1533,2024-03-18,159.32896531221888,144.06476333172472,-9.58030572192736,20,FIXED_20D,PTC,2024-02-15,2024-02-16,Exit A: Fixed Holding,Fixed 20 Days
903,2021-08-31,6.766875,4.7880001902580265,-29.243554960627666,20,FIXED_20D,RTNPOWER,2021-07-30,2021-08-02,Exit A: Fixed Holding,Fixed 20 Days
1036,2022-03-14,6.616499904394149,5.985,-9.544319708593317,20,FIXED_20D,RTNPOWER,2022-02-10,2022-02-11,Exit A: Fixed Holding,Fixed 20 Days
1543,2024-04-03,10.0751251912117,9.176999809741975,-8.914285077600221,20,FIXED_20D,RTNPOWER,2024-02-29,2024-03-01,Exit A: Fixed Holding,Fixed 20 Days
903,2021-08-31,6.867124904394149,6.483750000000001,-5.58275711788545,20,FIXED_20D,SURANAT&P,2021-07-30,2021-08-02,Exit A: Fixed Holding,Fixed 20 Days
1040,2022-03-21,13.734249808788299,12.319125380516052,-10.303616491428123,20,FIXED_20D,SURANAT&P,2022-02-16,2022-02-17,Exit A: Fixed Holding,Fixed 20 Days
