date,10_slots_baseline,15_slots_baseline,20_slots_baseline,25_slots_baseline,10_slots_+_dead-money_eviction,20_slots_+_dead-money_eviction,20_slots_+_hot-swap_laggards,20_slots_+_eviction_+_hot-swap
2022-01-07,996920.6385867057,1336809.4758172024,1343454.2941587677,1219886.414024605,1431622.5150761849,1209067.6684887381,1308719.2214949287,1185742.7047397902
2022-01-10,999276.8275066682,1341059.9813137942,1340583.3288563741,1215649.0403980678,1437282.5309689012,1204563.8267730474,1302528.8858396825,1182695.7776553226
2022-01-11,1009517.7931647272,1351899.6860894305,1355013.0527497106,1227114.8849193468,1444798.1179421796,1216886.2137053036,1311800.9982819112,1195169.2459902863
2022-01-12,1011327.160580743,1350479.5751642042,1351123.4460081873,1224179.5857009995,1446510.353201191,1218800.6694067516,1308514.1105716107,1195214.844154222
2022-01-13,992998.2703166187,1331996.7481169351,1323834.8572128264,1202141.186966621,1426111.04414641,1197611.7873774604,1286832.2699426396,1173247.7658821952
2022-01-14,988935.7556692286,1325897.829410075,1318344.6256447094,1196205.757423609,1424424.3029305683,1198957.02756716,1276753.5129224262,1171135.87510254
2022-01-18,961335.9141397335,1300845.3565609592,1288958.6246243964,1170693.160301301,1401638.2628696857,1169250.034707856,1247825.6129597044,1144736.9740069257
2022-01-19,955711.1995269917,1291872.8381009693,1283824.586895981,1166511.1407072807,1386671.3955237307,1152187.7651779805,1241075.0746688237,1132682.2357249646
2022-01-20,937755.509946487,1272549.566086292,1265973.3433619395,1150632.910804265,1362922.8318064655,1131266.733690613,1220389.2301707524,1114020.0939491338
2022-01-21,917177.6802208236,1251205.5756417986,1242180.074530727,1130146.034169881,1340639.2653532696,1108235.4820343743,1197954.2343652889,1095510.5664902267
2022-01-24,931665.0588038651,1265481.87234992,1254041.376629258,1140782.421639742,1353332.0597302588,1116084.3944897195,1213780.8689550085,1102109.6199539455
2022-01-25,911897.5892549872,1247625.7978286138,1236018.95160155,1125788.9717535097,1342355.1042902654,1106707.0483793602,1201070.4264703835,1091078.8349731006
2022-01-26,909892.5955504058,1245248.40096926,1234987.2194708392,1122019.1005453651,1329154.723442507,1095772.8279549682,1190640.321983129,1077327.7256421263
2022-01-27,900203.1252361839,1232613.683331216,1224558.4749957202,1110803.6178946327,1310050.2816359452,1075384.8506537476,1178702.422922737,1047822.4270778946
2022-01-28,921170.2769083426,1255651.27132585,1250283.5586325754,1135219.545240454,1328607.7269107243,1089191.8443895248,1201074.0013756996,1057765.2809824094
2022-01-31,953380.1264817502,1282194.508231516,1279901.5348008522,1161911.201469549,1342584.648476136,1107294.5515197003,1230085.451837902,1075807.1733829062
2022-02-01,965764.124941867,1294573.6978368834,1293684.350879185,1172295.6383106732,1362732.8896604003,1120745.5002614157,1243495.6197437532,1088540.9576231055
2022-02-02,969706.4693215712,1300308.2059468005,1297623.089394659,1174922.7800593995,1373811.3168557035,1127222.9822156066,1249781.9894714002,1091178.6414354702
2022-02-03,957727.0453727115,1288045.0853765253,1269707.3401597398,1152337.4096426722,1361460.692859298,1112931.7455775172,1225297.6884370092,1078648.271187453
2022-02-04,956947.1798115689,1285948.7602523584,1274459.2356799375,1153782.923400472,1354022.9926803818,1104978.1906213046,1220934.639257881,1072817.4598537036
2022-02-07,971322.5415419759,1304023.515937948,1287164.639037759,1162527.72490949,1360049.2490838862,1107165.4090214246,1231197.5524624719,1076238.8171554282
2022-02-08,984578.8415780102,1316407.4202511895,1291901.5159194488,1167033.40451443,1365993.8624262882,1104810.5527801588,1246952.9031505566,1076442.8141249958
2022-02-09,1006763.072290852,1341532.3856690757,1323190.1897969279,1193962.7193740008,1378242.4606090954,1118622.2504289327,1277634.681261225,1086999.010637009
2022-02-10,997411.4008256452,1329029.9438236053,1306206.3492345694,1176353.873111771,1369810.8379157032,1108294.3813438867,1257600.410844651,1074409.482107346
2022-02-11,1000378.042341514,1337341.048644253,1307750.6080037986,1177345.0976951018,1361953.7369946218,1102970.1288034127,1254604.9448315718,1070240.412256811
2022-02-14,991134.6924510273,1326840.8268418089,1295222.8862160412,1166272.8867303687,1352229.8885181989,1097223.2275890068,1243173.5560118826,1063511.6738088962
2022-02-15,988422.090548391,1323563.0973902524,1300264.3772981272,1170584.9553157468,1373259.2399393881,1112049.4556962724,1250530.6156285848,1081464.1294326708
2022-02-16,989312.0839870733,1329157.4530368848,1306742.8674336623,1176140.6945327038,1384404.0335555873,1121511.2080615386,1254917.6408658419,1089954.3096678648
2022-02-17,971917.7702920805,1312911.622640616,1284000.0151588055,1158208.2299291953,1368516.0354579564,1111799.6417694949,1233763.697320501,1078782.709183051
2022-02-18,964585.1625866306,1304972.6020078808,1276075.4671769405,1152763.2792924372,1359104.3795896973,1107017.8150886921,1225788.4529445763,1073020.7000377174
2022-02-22,952219.862400138,1294601.443612939,1264143.0725564836,1143644.673149326,1350349.6097777302,1098112.4902187942,1212409.6334102089,1065719.2054567165
2022-02-23,934755.8651307286,1278581.8348316213,1250295.8457661318,1132291.9138860945,1342269.3171669669,1092463.771225581,1196335.1068183724,1058180.772291716
2022-02-24,945607.3966371178,1293574.455459523,1268216.0618322208,1149000.9681508425,1350586.347461098,1095553.016656438,1219256.7203948027,1062504.7306707522
2022-02-25,964339.6563293979,1314740.2770784926,1285874.344085373,1163659.5089720865,1388412.0235137283,1122950.021602375,1236427.14232289,1085875.327579778
2022-02-28,973706.2330199493,1334021.8356428612,1299797.5160871819,1172864.5996292927,1406839.3703093794,1129415.4968836817,1243481.946332046,1095903.239823474
2022-03-01,971880.0713820334,1336683.8629623244,1298753.491077657,1171212.3255711112,1395309.6213388846,1123073.2731399143,1240772.2331382448,1087553.9626745707
2022-03-02,991620.8500483984,1354627.119341399,1312091.037058439,1180797.9324336012,1418390.876473777,1141226.6521713256,1257714.185111102,1095553.5624776077
2022-03-03,1003412.9065868763,1370186.0754362517,1324397.2543233125,1191592.353061908,1431286.6402828456,1141200.2524572855,1274618.4033848771,1098848.0455101829
2022-03-04,999333.7581139144,1373770.1922302537,1329820.3148240373,1197264.027001,1449903.7206607843,1143246.9778836435,1277644.4200880895,1110237.9740809056
2022-03-07,981149.1367539208,1358529.2112674704,1319098.1843022234,1188708.6955353576,1447742.6561969859,1138342.5496601353,1260024.7725795829,1110234.8029955286
2022-03-08,993723.0920294588,1368632.3376752955,1333815.1585201526,1203412.3815330165,1450358.800159554,1149982.380926581,1277002.8308313356,1125727.8384718727
2022-03-09,999464.4739672443,1370027.3098135954,1329015.9592792946,1197213.0524560069,1447330.510760982,1144889.3298745498,1274973.1174131818,1117576.1674581391
2022-03-10,995922.7354040153,1368936.1616896163,1327439.0953293955,1197538.0677725277,1470676.0702939816,1152533.0796311987,1272832.178360824,1125356.2052751882
2022-03-11,982845.180615044,1353172.878614672,1312953.499124367,1186055.6752377325,1464408.6250405882,1144597.2434807562,1257540.6871936629,1118938.019521156
2022-03-14,968102.6931934215,1338013.7777589192,1297417.400524388,1173350.442367478,1425826.4346638983,1120689.0050345447,1240726.9608395947,1098352.7461285144
2022-03-15,969061.6896864751,1341640.159929635,1299026.4351614644,1171463.7434489466,1430560.8871902449,1123725.9133361024,1239811.5896398479,1095289.9545832095
2022-03-16,992626.4468369724,1358841.644787171,1316067.8091678135,1185219.0278091563,1446725.26257552,1137811.6111206491,1260785.1171966488,1105782.8710817974
2022-03-17,1000254.1500436406,1374084.9352439134,1328916.5459264829,1196201.3488482507,1467132.4738129321,1149737.971289847,1274366.0834867733,1117302.761773545
2022-03-18,997898.3346185368,1369673.0397612858,1324697.2877410091,1190982.2444585678,1475591.0902371746,1153195.4942528992,1272829.5671297936,1118654.2094468665
2022-03-21,1021641.7975489302,1401361.6019758761,1348902.557261495,1212083.3911390225,1506646.048666311,1163219.292312239,1295268.618014709,1132806.5549235279
2022-03-22,1021020.3461460064,1396145.390500044,1343035.7547582549,1206680.9533062116,1512446.7303265003,1166367.2419433887,1286790.530344346,1132650.6007329586
2022-03-23,1027094.5671408647,1405475.3277214558,1350912.6309348275,1214122.3415706367,1527480.269126047,1172061.719408026,1297470.9447697455,1139971.2974246233
2022-03-24,1043104.8677152754,1422820.137387151,1366765.8493111758,1227255.8628589083,1557340.6300836303,1190160.41724708,1313824.3274280261,1156888.3306632643
2022-03-25,1051727.148766492,1431471.0712280786,1372101.8558646252,1231173.6276146783,1579553.4684794596,1197125.8322637589,1317193.8327752966,1163679.0553689934
2022-03-28,1034024.5261693473,1407946.341474636,1351386.9606112146,1212332.1197262355,1546421.8276254148,1180092.7913002144,1298261.134124566,1146344.03070021
2022-03-29,1058408.2930311258,1429584.8442371706,1369543.5528564802,1227445.7075744264,1540262.1947923151,1182890.3737442233,1317162.0618898892,1145273.7694466817
2022-03-30,1041070.9790629309,1417989.5427232038,1360037.5109420295,1222558.1949358482,1542579.0140000824,1180025.7612635929,1308269.7305548044,1147584.2048124692
2022-03-31,1023673.1585414716,1397664.7919605623,1342745.8509084587,1210201.7808952164,1540844.2007015562,1175636.5219125054,1294489.7397393615,1145968.019353325
2022-04-01,1037834.8350177857,1415739.6086930078,1354958.7661439115,1218982.5781545753,1547882.6720015698,1175442.6717245756,1305504.0505034085,1146137.2261879188
2022-04-04,1039440.8184689413,1417718.2450366158,1356848.6343006175,1219969.151600155,1563516.1299081242,1182522.724603626,1303703.2901319293,1155943.5957176946
2022-04-05,1021792.1538455185,1403345.0119744525,1343191.5359795822,1209731.906659321,1549900.493678385,1170332.1199141033,1289777.9686812474,1146298.8514400546
2022-04-06,1002700.9394074164,1392010.7402565856,1334505.8216024153,1204585.186316845,1523531.345781799,1160522.3964041946,1281861.824899029,1134914.7178207475
2022-04-07,1004333.5165690864,1397180.994615104,1338705.7934341985,1207147.208645493,1534394.7020422625,1165847.3542987816,1286726.945698954,1142546.7374707595
2022-04-08,1014874.2170069298,1409497.030337606,1349455.8740171846,1215820.4574769132,1544617.4189895082,1173429.6953924887,1297251.2245456562,1151575.072746167
2022-04-11,995568.2744053414,1387404.9415323837,1333727.3238960803,1205620.404561368,1516516.4276169003,1164782.677210999,1282559.3452513414,1142836.6903904537
2022-04-12,1010685.8463786811,1402596.1605809184,1346611.5700739848,1216866.9995915298,1540768.5046334807,1178960.5699892503,1296413.0750353113,1156549.871756835
2022-04-13,1028518.9876286178,1419113.395345814,1360777.4855230842,1229014.1832551986,1554894.2472800838,1189478.7371214367,1310389.153867774,1165407.8676278603
2022-04-14,1033915.7337021272,1425805.5594369513,1364334.7851208476,1231153.158465478,1552698.9708312275,1187155.3049638397,1311160.8637726672,1163953.3639087763
2022-04-18,1051124.211437019,1443754.199977111,1379143.423781668,1241338.48793441,1577251.0068955699,1200637.7652123086,1326721.415975454,1176712.7210619263
2022-04-19,1066204.981549754,1458690.7948927083,1387919.3902798784,1247234.80735362,1591817.7804412409,1203488.9852183608,1333789.1911284612,1176362.3187693167
2022-04-20,1076714.267303445,1467634.6983852035,1395990.1099639093,1255776.404101373,1590389.6943390341,1204844.150491269,1341909.3547267602,1177161.15862119
2022-04-21,1039687.6017200409,1421218.174422227,1359154.6267336858,1227672.9891361168,1525410.638750267,1175100.698985345,1309116.8849404727,1150156.585145496
2022-04-22,1011019.2294882479,1387694.8717044988,1330559.5975518988,1203584.1679560384,1489859.4445882146,1152386.5792213306,1279137.3041360448,1127979.876075305
2022-04-25,1004744.3039144182,1378045.7556408832,1318530.3270861642,1192246.0107599907,1460987.9535162156,1135364.0627241372,1266780.94960805,1111342.9040065468
2022-04-26,993668.2565426624,1366232.5331247726,1308608.5646427162,1182995.925768679,1453348.3934619876,1129002.9272705182,1258874.6767976554,1108978.375516036
2022-04-27,1007727.4439710194,1385301.7004287487,1321057.7174390133,1192794.6081772295,1474380.1905794183,1137184.7884946838,1268859.4894545698,1114280.6872929933
2022-04-28,1019008.6060790388,1399737.8620534062,1333879.6679935362,1204375.1061221268,1504880.1740714666,1152034.7354234038,1282619.1873989291,1131088.955148936
2022-04-29,994864.0423164279,1370181.7384157595,1311221.8253560774,1185255.8502664298,1461019.972949171,1128774.8558972548,1262916.816334013,1109826.4970123824
2022-05-02,982203.4130121043,1356603.3276486304,1297012.4539454516,1170726.374881171,1456888.0244965986,1120020.0724165929,1243393.2990824291,1101684.0704978893
2022-05-03,998478.8965661195,1374886.4237185677,1310733.9789230248,1180599.9412950906,1502137.509405822,1143095.2720982411,1262782.7148326838,1123971.016404716
2022-05-04,1024752.6363448217,1406432.2424255086,1338069.2965548346,1203984.1227818986,1539948.6018973845,1165448.8921360595,1288839.5961247673,1143154.995438166
2022-05-05,1003519.1743272261,1385272.1062689717,1320963.4409139978,1189005.5273006964,1507414.0330880543,1148496.7433913788,1274165.6984950423,1126408.3459700774
2022-05-06,993351.7898518592,1377561.696255061,1315374.3609081265,1183143.547496467,1509477.4324567223,1148755.0492746101,1267255.7579616646,1125862.683223277
2022-05-09,949908.813935495,1322179.293112641,1270473.1164000346,1145349.9705648874,1410864.3076462357,1099055.9188651617,1222742.785232645,1077577.2483633333
2022-05-10,940100.2222875087,1312357.6738381037,1260785.9398363612,1137016.9989388362,1414252.4795304611,1094707.8906654636,1208241.7723489658,1074232.569364156
2022-05-11,924659.1632131296,1296014.213670095,1250143.5440118774,1129494.305669126,1409951.7088490063,1096682.9452988706,1202711.2348285816,1076249.446752146
2022-05-12,920053.1376252307,1292016.6887398115,1243214.0102055564,1122413.063761262,1402636.4920908213,1085945.8450552612,1194339.748541682,1065258.1805706823
2022-05-13,947596.421303006,1322975.5009156382,1264628.2495476906,1139127.3581147795,1464440.389241904,1110566.4767589625,1212510.7150617708,1085927.0274316769
2022-05-16,955853.23998314,1337405.9032204626,1278041.3383779374,1149757.1402016059,1482202.09668658,1122367.486993244,1225886.3605591874,1095702.5850458685
2022-05-17,969355.9883976108,1351680.335078721,1287281.1183724452,1157635.419263207,1499398.0984196619,1129118.5932634457,1230513.190855411,1103683.7763635758
2022-05-18,946522.4888037248,1320939.591979013,1263291.1375714042,1136563.428878884,1452424.7547699262,1107401.1193857768,1209204.9171398906,1080238.7039284375
2022-05-19,951726.0333167408,1324835.3590700398,1269581.1038357168,1141868.8120923315,1452746.9094862444,1113087.9164136704,1219888.456651791,1084730.7068501026
2022-05-20,960096.3110694898,1336778.5738783584,1278409.6512352256,1148327.4754901351,1465731.2617684873,1116524.26915667,1216477.501749213,1079099.17918208
2022-05-23,998588.9606060465,1383062.220714888,1314643.616021147,1176685.2978816314,1509075.699799635,1135857.6923928068,1247650.9257054138,1097924.930993482
2022-05-24,1006060.3433953687,1393674.4039519913,1325009.6074782105,1183561.3159868978,1500102.0139988929,1134441.1009792485,1256406.1490386294,1095752.6234600602
2022-05-25,1043749.2771774527,1431624.0155289927,1352570.6128207338,1204647.6841535089,1528910.2127555993,1144422.0298337203,1280096.7722222535,1105258.1539174472
2022-05-26,1047877.845198443,1439788.0964242357,1359091.448684154,1210547.9006883546,1522349.4053318915,1142098.276679207,1286152.2336748084,1106768.2353393836
2022-05-27,1056123.9448334477,1452711.3695831606,1368716.3373782937,1219176.3197917638,1551793.6232983414,1155921.63868785,1291251.7347948607,1118082.339009794
2022-05-31,1039495.9188716591,1427865.049434769,1347791.2496008659,1202053.9810240087,1532731.3643143587,1144185.157082392,1268683.6215189234,1105700.493856281
2022-06-01,1046121.9138990125,1432830.6267782396,1352224.2859587334,1205891.9217575388,1542703.0086648704,1152076.2154096812,1271947.039578062,1109335.0054183698
2022-06-02,1060518.7785003579,1447720.7466571275,1367008.591901531,1220097.7763596177,1559862.6955930018,1163832.3521974392,1287191.9392496124,1122514.3330887067
2022-06-03,1056040.6079645515,1443663.4505803767,1360581.2952842491,1212815.7202868452,1562201.4201498153,1158520.5272993757,1276771.1605488118,1114313.2364336338
2022-06-06,1040518.1258424042,1426567.8805763896,1346666.6147546612,1202662.71812807,1559119.3943145159,1156041.9241640028,1260407.8483510735,1109469.3216728414
2022-06-07,1056282.403381647,1449001.2722609588,1365411.8406278847,1217224.5968262865,1571016.4035412094,1164063.7174280216,1275383.5621528262,1115087.3046456017
2022-06-08,1044168.1722576094,1427493.413516985,1348722.8020425027,1205107.629335462,1546717.3227588055,1153307.886735762,1253826.4568704679,1098832.1220165403
2022-06-09,1030045.1820022552,1402221.2819498794,1328143.6145957422,1189542.0515201148,1516089.4787586967,1138636.0657759109,1229985.7902427043,1079238.406770201
2022-06-10,1023309.9920270722,1394329.02595455,1325635.516819715,1188878.6014634355,1498892.9603631042,1134137.479909879,1229260.4023718468,1073863.344469816
2022-06-13,965070.0003638574,1325890.1315255556,1267228.9355164708,1139962.9526762513,1428904.009150981,1090171.0834016586,1172558.3570080409,1032579.7483205346
2022-06-14,973105.1649219651,1331556.1466861498,1269373.1531962731,1140827.2232999147,1439497.1620320897,1090201.1192842452,1168129.8437566564,1028093.7877375782
2022-06-15,974648.5645003524,1336938.1881503733,1276922.893330372,1149202.4735523576,1440186.3618828817,1092974.7544384382,1175985.9364949062,1033533.4704965308
2022-06-16,953161.1682905585,1310769.0971900276,1260408.8284742346,1137131.2563998657,1409863.3900686593,1082791.1145212972,1169763.0380585403,1027982.3166736951
2022-06-17,934884.146673353,1295925.2527969645,1247785.5561695239,1126934.343034527,1377821.1330586043,1065458.4910481216,1160979.0861055888,1015307.5685308635
2022-06-21,962593.1830624416,1329659.5474915837,1272935.3009643313,1145917.3034101753,1397303.4002049933,1071215.8508985671,1170793.712585939,1017483.2295218239
2022-06-22,944706.1387348132,1312398.7068543893,1261355.118374634,1138207.6925931894,1380225.171280084,1064681.6714376844,1167611.9895436792,1012523.5244022822
2022-06-23,924098.4629842087,1293094.1103686653,1246624.5894410303,1126138.7290617572,1327711.6740685855,1040883.6173639032,1163009.68086814,998714.4137416517
2022-06-24,938101.2228677934,1314428.3881950113,1263673.9064591257,1139407.701972561,1331756.5121735448,1045621.6805625092,1173897.699418932,1008060.0819303178
2022-06-27,958161.7408497734,1336586.455251676,1279304.169910209,1151524.8852255994,1356048.6693805102,1055356.587724746,1181971.3250603867,1012205.5364550967
2022-06-28,952787.6048416558,1326590.7919058353,1270523.4647275498,1143464.588400901,1359078.1760315665,1055048.0687593732,1171371.6057678484,1011657.8072006922
2022-06-29,937842.2569062167,1315815.12113021,1263172.117496139,1138271.430073862,1348231.7335993052,1049477.3178526163,1164769.5966380332,1007484.098341298
2022-06-30,927937.4958253063,1307239.9026074384,1256234.8587708028,1132083.2955476446,1329516.020141433,1039058.1019907196,1160986.9880249249,997079.0212224356
2022-07-01,930594.1767420843,1305913.3916147964,1255562.0037274796,1132749.3849699628,1322654.1980934239,1036328.4192170606,1161453.8419105553,996699.3814086919
2022-07-05,877999.305795149,1245783.113622403,1204185.4025455746,1091048.742367425,1272462.0672385492,1005981.6293174679,1120629.2245880973,971953.9133305554
2022-07-06,861804.277108295,1235548.6772573118,1193732.9840463076,1081075.7531674088,1250506.9033143441,989801.3685697303,1104692.9917444177,957894.9644628213
2022-07-07,885145.7525379357,1258797.6584428959,1211700.7827596087,1095340.7257978169,1269466.8992706449,999302.1217097086,1115346.8953862013,965035.6960010773
2022-07-08,877943.1577503425,1253637.1372860856,1208140.7288322577,1092851.4591352704,1266968.6979160965,999477.5256137073,1112778.8692966248,965990.8104466554
2022-07-11,879055.3892376656,1254586.410729611,1207883.1356300316,1091668.4355241493,1262319.2767935735,995153.6172715011,1111111.7029851726,961628.736577787
2022-07-12,872538.4576314895,1240229.0692025283,1195455.9443874212,1081947.6675101488,1256039.7330841648,987739.7601029219,1103308.587515335,955191.9830518615
2022-07-13,876131.6680546363,1243452.3709588223,1198784.6893150017,1084774.7642849707,1266212.8726538434,995019.4269436332,1107270.1207265211,965331.0188284821
2022-07-14,863908.6940940298,1228104.772271337,1184338.4817089718,1071707.608807922,1242355.9142080303,981251.1177392274,1093922.2549813695,951204.0721400523
2022-07-15,871351.8047733695,1240089.045775086,1193182.4360177212,1078666.8226145552,1243657.675276505,984781.745639254,1099842.4736435472,956101.5333195966
2022-07-18,883296.284382296,1248072.8442868001,1199116.674182625,1082691.180266754,1256768.7554940789,992327.9726153873,1101373.6855409455,961490.5222407817
2022-07-19,914105.9728895598,1283475.4246424278,1226159.5751192993,1103839.1259618397,1288112.9560733861,1008487.9213681796,1115415.4993629407,971398.5094198456
2022-07-20,914436.0647349348,1280078.289541788,1221078.949960662,1098859.5805896127,1287771.1131879948,1005366.9591954843,1105301.2971700376,967822.669806394
2022-07-21,911052.9013600367,1276173.8056508463,1220471.1140665333,1100455.94363221,1301530.2705081191,1014691.362008376,1112187.645475727,978520.7932495554
2022-07-22,898360.622754008,1260193.0973390988,1208632.685594462,1091780.6497606637,1300977.5570594065,1013410.1689656973,1107557.362707655,977294.6630144774
2022-07-25,916417.8455126716,1281091.8140076145,1223935.6966819107,1102582.2775171143,1324104.686315468,1026924.9067975885,1112386.83782474,988633.1729299051
2022-07-26,909970.5383236681,1273093.9644622093,1218106.291878481,1098587.752280662,1315401.3180487892,1023518.531746014,1110045.1454051908,987690.1620485168
2022-07-27,937510.8082282962,1303167.0451006603,1242710.3097069827,1116616.165800958,1338360.8685201425,1039942.8046014248,1129571.6190643532,1000583.644101901
2022-07-28,949386.9116887609,1320700.9893736274,1255450.949963165,1127990.9663305203,1356409.614750864,1046642.4310682606,1139742.898673599,1000605.8706504537
2022-07-29,953992.3491999763,1330514.6414119261,1263149.5238941356,1134208.9909887817,1362314.7904443871,1049372.8677659554,1145529.5297965636,1006591.7777049773
2022-08-01,953196.8463128908,1326896.9577090205,1261218.779373771,1134197.981636276,1356545.7086701125,1049913.756326759,1149213.948259022,1007179.4930957764
2022-08-02,946244.9945573076,1319296.8525500433,1254096.9088916383,1127500.0094765802,1352941.0251033357,1046046.2920457441,1140921.7225973387,1003289.4758550853
2022-08-03,938297.0214507789,1307540.9190577092,1245691.6590446935,1122087.7084441725,1350217.8048488,1043508.9678462015,1139394.1627979106,1005066.5070157142
2022-08-04,936825.5308813252,1306162.345341503,1248782.2690229265,1127026.9935636893,1351486.0892420663,1046186.5481384522,1148782.2335314932,1009418.9209723914
2022-08-05,934196.7621643837,1298497.3379752473,1240388.8558819839,1119272.265129451,1343786.6219167442,1040590.7381371302,1141610.8778951175,1004829.3200116828
2022-08-08,948314.8846950221,1313809.2773867482,1253409.2904040595,1130321.47864768,1360307.1461896268,1053210.0551238973,1150581.4567664005,1012991.8737547565
2022-08-09,951172.7338940743,1317746.136153103,1257535.773884891,1133849.8155385861,1372076.897421597,1064951.5821083463,1153964.2821126236,1025704.0944231937
2022-08-10,955019.6636767003,1322947.5395115162,1260765.9841565602,1136252.925576419,1371884.4185826483,1063626.9813434335,1152034.2710141335,1024320.3544331086
2022-08-11,962895.043338604,1328461.944314905,1264209.428738106,1138401.6931961682,1379910.0853570933,1067302.1840806766,1151502.4996876318,1028073.865514365
2022-08-12,960321.4114596548,1331497.7102790768,1269291.8322809732,1144530.125190226,1375916.2303080899,1069420.835192097,1163126.7843503573,1035732.684940841
2022-08-15,947579.9458310998,1319602.3663103236,1257936.5650952063,1134372.1212457656,1352030.1242636933,1051234.8617184288,1153787.4358246154,1019538.6005613753
2022-08-16,947201.1704900872,1316745.2417626814,1255122.1428350557,1133137.8761264621,1354181.2755897236,1048870.9048340027,1151347.8236340766,1018810.2847224493
2022-08-17,948160.488062963,1316775.2459359947,1254105.915614305,1130973.2775029787,1359143.1118376087,1049493.6407250948,1148350.0922415913,1015320.2037842581
2022-08-18,954926.3535366942,1325893.962019533,1259998.3968040475,1134948.8488617053,1365262.9643976772,1052561.1994891856,1148310.8691128073,1018048.0388690918
2022-08-19,935275.4632124981,1307012.700954313,1244976.0234888573,1122433.3735840619,1337743.6390138878,1039449.4585626567,1142648.8089614804,1010553.5733829897
2022-08-22,928632.8527193179,1299655.7243164722,1237846.0230265264,1115250.7648263343,1337304.2255578272,1038977.106384329,1135481.4645787748,1012126.8470179714
2022-08-23,936996.959584051,1304325.8615499137,1241645.032540653,1118530.4064435805,1358586.3251643358,1049292.647392455,1143418.8024197032,1021228.3600740816
2022-08-24,937332.198697764,1306796.2081744552,1244353.1799356143,1120806.446243293,1372867.2181060477,1058476.5048080354,1147907.2721606814,1033518.9133698714
2022-08-25,942211.8717378324,1314405.3676486304,1250402.260918138,1126192.4232739944,1384584.9346351991,1062093.1216695635,1152736.910270732,1035974.4631551869
2022-08-26,925945.3866937266,1291488.7639196245,1230529.8703999643,1108537.6235286838,1368593.680798086,1051849.0872247173,1136752.533626671,1026391.7713044984
2022-08-29,924694.454249884,1285477.0527115166,1225802.791147063,1104818.750720769,1361741.5582712437,1048616.339988897,1136908.12144298,1024054.2918236647
2022-08-30,908477.9542806933,1264377.1980596236,1207938.0985193667,1089274.469941279,1334421.9607906407,1030586.0616510026,1124573.5648275935,1004000.3843475844
2022-08-31,905095.3319439022,1255671.8145835923,1200063.7442007181,1081117.3378284115,1317638.9058706556,1021118.5274821934,1114799.3321463035,993970.7668715174
2022-09-01,896169.3248220038,1247702.8381859506,1192226.3009011098,1073820.2791634183,1306564.0760412284,1012991.3958817066,1108671.611814666,983317.0161118694
2022-09-02,901476.7848697214,1251543.4390356066,1196285.2484205544,1078019.676549407,1320112.7636421784,1024814.5213640723,1113616.7351105,996147.4153706797
2022-09-06,895148.8457032486,1247427.4569745865,1192291.0038982688,1074152.858534653,1306675.2525405001,1015655.3463759075,1110594.6916055088,984569.7864026357
2022-09-07,896948.303726986,1253662.2954965795,1199392.6979394779,1081840.7492936866,1305747.830491751,1016068.6595159804,1121743.2781340317,988793.7389857898
2022-09-08,895238.5978363273,1252936.7611184549,1197527.9726792402,1079307.1329812505,1307013.9085019464,1015316.3878683955,1119876.7958447365,989928.5968424183
2022-09-09,907439.7074523878,1267705.1905295122,1209812.1733704284,1090018.7236329806,1326000.4537685148,1030307.444236005,1129255.8059991384,1005793.7959660331
2022-09-12,918246.9842336897,1278712.8831567627,1219229.5703322648,1097922.3306512765,1322710.5838042982,1031737.5483353201,1135009.7896929912,1007845.8318009737
2022-09-13,900760.8732205763,1253449.7737444853,1196961.2339184643,1077712.0245568713,1309710.4933919292,1021006.2885574012,1117651.6171090524,994744.8727723584
2022-09-14,906526.5298330351,1262185.550433733,1202242.3798721505,1080848.4782619122,1320605.0866405242,1025284.6119479687,1116001.693802555,999487.9699045706
2022-09-15,886787.7552721945,1238271.2219194183,1179834.521118836,1061235.2947873943,1293754.3884006157,1005458.6287723768,1098770.625605362,979928.5228842415
2022-09-16,882189.0618017076,1235239.1257810262,1179210.0314665881,1061309.074817547,1283187.075513747,1000336.5812038741,1100823.9461958688,975276.2989091955
2022-09-19,884906.5907949961,1237023.215443193,1181103.1575997397,1063552.7326696375,1296362.9800252668,1006719.8782807181,1100659.3287025364,982140.4216812241
2022-09-20,879427.4420566702,1229521.10406844,1174245.9059424535,1057569.4735161515,1289598.5311520437,1002060.8808241303,1093017.1837586213,974967.3657035816
2022-09-21,877197.7086271867,1226077.607476535,1172697.1017562817,1056796.1390760613,1289192.7236329755,1002780.890635665,1094773.8794643723,974901.185123215
2022-09-22,871615.6582594423,1224935.3932463934,1171904.4937709249,1055711.6955601075,1282381.5747839003,1001386.5384501773,1097091.241414836,973460.753941428
2022-09-23,845038.0819960855,1194571.664843393,1145972.9215914472,1033253.8254036214,1237191.5101121613,967323.7925974913,1077090.9327659653,940156.4801531027
2022-09-26,826993.6765746365,1172230.2279233579,1126836.0974451904,1017331.697452248,1210504.0128791623,953021.4084506829,1066801.4527741852,927287.546988363
2022-09-27,833389.5849477224,1178318.6240042099,1131986.8387035173,1021429.1735998053,1227849.801615829,964417.7700656974,1070579.6993598065,935540.6723460101
2022-09-28,856906.1769925219,1212990.3930131726,1163060.1698372262,1048410.0398948669,1258499.5369752478,984866.3343480548,1096747.2051896488,954960.8604925793
