date,equity,cash,invested,regime,open_positions,peak,drawdown_pct
2020-10-08,12792220.23,0.0,12792220.23,BULL,9,13318494.76,-3.95
2020-10-09,12621683.94,0.0,12621683.94,BULL,9,13318494.76,-5.23
2020-10-12,12647964.15,0.0,12647964.15,BULL,9,13318494.76,-5.03
2020-10-13,12728127.56,0.0,12728127.56,BULL,9,13318494.76,-4.43
2020-10-14,12678539.93,0.0,12678539.93,BULL,9,13318494.76,-4.81
2020-10-15,12529554.22,0.0,12529554.22,BULL,9,13318494.76,-5.92
2020-10-16,12647879.52,0.0,12647879.52,BULL,9,13318494.76,-5.04
2020-10-19,12605682.99,0.0,12605682.99,BULL,9,13318494.76,-5.35
2020-10-20,12542469.56,0.0,12542469.56,BULL,9,13318494.76,-5.83
2020-10-21,12627057.9,0.0,12627057.9,BULL,9,13318494.76,-5.19
2020-10-22,12922393.32,0.0,12922393.32,BULL,9,13318494.76,-2.97
2020-10-23,12929761.76,0.0,12929761.76,BULL,9,13318494.76,-2.92
2020-10-26,12722303.98,0.0,12722303.98,BULL,9,13318494.76,-4.48
2020-10-27,13148254.25,0.0,13148254.25,BULL,9,13318494.76,-1.28
2020-10-28,13184767.32,0.0,13184767.32,BULL,9,13318494.76,-1.0
2020-10-29,13328040.4,0.0,13328040.4,BULL,9,13328040.4,0.0
2020-10-30,13412130.2,0.0,13412130.2,BULL,9,13412130.2,0.0
2020-11-02,13310611.22,0.0,13310611.22,BULL,9,13412130.2,-0.76
2020-11-03,13345507.33,0.0,13345507.33,BULL,9,13412130.2,-0.5
2020-11-04,13527313.21,0.0,13527313.21,BULL,9,13527313.21,0.0
2020-11-05,13632754.6,0.0,13632754.6,BULL,9,13632754.6,0.0
2020-11-06,13604578.07,0.0,13604578.07,BULL,9,13632754.6,-0.21
2020-11-09,13725849.46,0.0,13725849.46,BULL,9,13725849.46,0.0
2020-11-10,12978059.39,0.0,12978059.39,BULL,9,13725849.46,-5.45
2020-11-11,13237847.25,0.0,13237847.25,BULL,9,13725849.46,-3.56
2020-11-12,13456387.2,0.0,13456387.2,BULL,9,13725849.46,-1.96
2020-11-13,13716177.65,0.0,13716177.65,BULL,9,13725849.46,-0.07
2020-11-14,13825259.0,0.0,13825259.0,NEUTRAL,9,13825259.0,0.0
2020-11-17,13956512.34,0.0,13956512.34,BULL,9,13956512.34,0.0
2020-11-18,13998364.68,0.0,13998364.68,BULL,9,13998364.68,0.0
2020-11-19,13928892.0,0.0,13928892.0,BULL,9,13998364.68,-0.5
2020-11-20,14246556.12,0.0,14246556.12,BULL,9,14246556.12,0.0
2020-11-23,14705713.41,0.0,14705713.41,BULL,9,14705713.41,0.0
2020-11-24,14851756.7,0.0,14851756.7,BULL,9,14851756.7,0.0
2020-11-25,14394111.09,0.0,14394111.09,BULL,9,14851756.7,-3.08
2020-11-26,14362915.72,0.0,14362915.72,BULL,9,14851756.7,-3.29
2020-11-27,14664056.36,0.0,14664056.36,BULL,9,14851756.7,-1.26
2020-12-01,14728586.6,0.0,14728586.6,BULL,9,14851756.7,-0.83
2020-12-02,14723810.9,0.0,14723810.9,BULL,9,14851756.7,-0.86
2020-12-03,14752806.93,0.0,14752806.93,BULL,9,14851756.7,-0.67
2020-12-04,14704968.7,0.0,14704968.7,BULL,9,14851756.7,-0.99
2020-12-07,14679680.7,0.0,14679680.7,BULL,9,14851756.7,-1.16
2020-12-08,14711022.06,0.0,14711022.06,BULL,9,14851756.7,-0.95
2020-12-09,14693375.46,0.0,14693375.46,BULL,9,14851756.7,-1.07
2020-12-10,14569252.46,0.0,14569252.46,BULL,9,14851756.7,-1.9
2020-12-11,14508516.35,0.0,14508516.35,BULL,9,14851756.7,-2.31
2020-12-14,14390236.3,0.0,14390236.3,BULL,9,14851756.7,-3.11
2020-12-15,14432816.67,0.0,14432816.67,BULL,9,14851756.7,-2.82
2020-12-16,14585227.93,0.0,14585227.93,BULL,9,14851756.7,-1.79
2020-12-17,14637127.03,0.0,14637127.03,BULL,9,14851756.7,-1.45
2020-12-18,14679900.47,0.0,14679900.47,BULL,9,14851756.7,-1.16
2020-12-21,14354876.73,0.0,14354876.73,BULL,9,14851756.7,-3.35
2020-12-22,14611971.44,0.0,14611971.44,BULL,9,14851756.7,-1.61
2020-12-23,14836600.01,0.0,14836600.01,BULL,9,14851756.7,-0.1
2020-12-24,14881790.78,0.0,14881790.78,BULL,9,14881790.78,0.0
2020-12-28,14947162.24,0.0,14947162.24,BULL,9,14947162.24,0.0
2020-12-29,14957580.33,0.0,14957580.33,BULL,9,14957580.33,0.0
2020-12-30,14944037.72,0.0,14944037.72,BULL,9,14957580.33,-0.09
2020-12-31,14963630.32,0.0,14963630.32,BULL,9,14963630.32,0.0
2021-01-01,15101546.68,0.0,15101546.68,BULL,9,15101546.68,0.0
2021-01-04,15207776.79,0.0,15207776.79,BULL,9,15207776.79,0.0
2021-01-05,15350113.7,0.0,15350113.7,BULL,9,15350113.7,0.0
2021-01-06,15275943.12,0.0,15275943.12,BULL,9,15350113.7,-0.48
2021-01-07,15098661.22,0.0,15098661.22,BULL,9,15350113.7,-1.64
2021-01-08,15086449.52,0.0,15086449.52,BULL,9,15350113.7,-1.72
2021-01-11,14885184.76,0.0,14885184.76,BULL,9,15350113.7,-3.03
2021-01-12,14733901.67,0.0,14733901.67,BULL,9,15350113.7,-4.01
2021-01-13,14668934.04,0.0,14668934.04,BULL,9,15350113.7,-4.44
2021-01-14,14836029.08,0.0,14836029.08,BULL,9,15350113.7,-3.35
2021-01-15,14593411.29,0.0,14593411.29,BULL,9,15350113.7,-4.93
2021-01-18,14401572.06,0.0,14401572.06,BULL,9,15350113.7,-6.18
2021-01-19,14591478.99,0.0,14591478.99,BULL,9,15350113.7,-4.94
2021-01-20,14633588.32,0.0,14633588.32,BULL,9,15350113.7,-4.67
2021-01-21,14595871.16,0.0,14595871.16,BULL,9,15350113.7,-4.91
2021-01-22,14476716.34,0.0,14476716.34,BULL,9,15350113.7,-5.69
2021-01-25,14398208.94,0.0,14398208.94,BULL,9,15350113.7,-6.2
2021-01-27,14309228.97,0.0,14309228.97,BULL,9,15350113.7,-6.78
2021-01-28,14124429.08,0.0,14124429.08,BULL,9,15350113.7,-7.98
2021-01-29,13914704.16,0.0,13914704.16,NEUTRAL,9,15350113.7,-9.35
2021-02-01,14009872.84,0.0,14009872.84,BULL,10,15350113.7,-8.73
2021-02-02,14239746.66,0.0,14239746.66,BULL,10,15350113.7,-7.23
2021-02-03,14435184.69,0.0,14435184.69,BULL,10,15350113.7,-5.96
2021-02-04,14649172.52,0.0,14649172.52,BULL,10,15350113.7,-4.57
2021-02-05,14663980.36,0.0,14663980.36,BULL,10,15350113.7,-4.47
2021-02-08,14546797.9,0.0,14546797.9,BULL,10,15350113.7,-5.23
2021-02-09,14578013.62,0.0,14578013.62,BULL,10,15350113.7,-5.03
2021-02-10,14561141.91,0.0,14561141.91,BULL,10,15350113.7,-5.14
2021-02-11,14605125.05,0.0,14605125.05,BULL,10,15350113.7,-4.85
2021-02-12,14542889.52,0.0,14542889.52,BULL,10,15350113.7,-5.26
2021-02-15,14549627.88,0.0,14549627.88,BULL,10,15350113.7,-5.21
2021-02-16,14563124.41,0.0,14563124.41,BULL,10,15350113.7,-5.13
2021-02-17,14746299.62,0.0,14746299.62,BULL,10,15350113.7,-3.93
2021-02-18,14700615.08,0.0,14700615.08,BULL,10,15350113.7,-4.23
2021-02-19,14553371.94,0.0,14553371.94,BULL,10,15350113.7,-5.19
2021-02-22,14479903.77,0.0,14479903.77,BULL,10,15350113.7,-5.67
2021-02-23,14719115.55,0.0,14719115.55,BULL,10,15350113.7,-4.11
2021-02-24,14695460.73,0.0,14695460.73,BULL,10,15350113.7,-4.26
2021-02-25,14612665.85,0.0,14612665.85,BULL,10,15350113.7,-4.8
2021-02-26,14629991.67,0.0,14629991.67,BULL,10,15350113.7,-4.69
2021-03-01,14661219.68,1179647.8,13481571.88,BULL,9,15350113.7,-4.49
2021-03-02,14881339.42,0.0,14881339.42,BULL,10,15350113.7,-3.05
2021-03-03,15049282.23,0.0,15049282.23,BULL,10,15350113.7,-1.96
2021-03-04,15065810.57,0.0,15065810.57,BULL,10,15350113.7,-1.85
2021-03-05,14796941.19,0.0,14796941.19,BULL,10,15350113.7,-3.6
2021-03-08,14789017.2,0.0,14789017.2,BULL,10,15350113.7,-3.66
2021-03-09,14779365.0,0.0,14779365.0,BULL,10,15350113.7,-3.72
2021-03-10,14984259.79,0.0,14984259.79,BULL,10,15350113.7,-2.38
2021-03-12,14931872.25,0.0,14931872.25,BULL,10,15350113.7,-2.72
2021-03-15,15191286.79,0.0,15191286.79,BULL,10,15350113.7,-1.03
2021-03-16,15367184.17,0.0,15367184.17,BULL,10,15367184.17,0.0
2021-03-17,14953760.69,0.0,14953760.69,BULL,10,15367184.17,-2.69
2021-03-18,14731348.92,0.0,14731348.92,NEUTRAL,10,15367184.17,-4.14
2021-03-19,15093776.84,0.0,15093776.84,BULL,10,15367184.17,-1.78
2021-03-22,15479319.9,0.0,15479319.9,BULL,10,15479319.9,0.0
2021-03-23,15834235.92,0.0,15834235.92,BULL,10,15834235.92,0.0
2021-03-24,15634558.28,0.0,15634558.28,NEUTRAL,10,15834235.92,-1.26
2021-03-25,15367562.01,0.0,15367562.01,NEUTRAL,10,15834235.92,-2.95
2021-03-26,15513447.07,0.0,15513447.07,NEUTRAL,10,15834235.92,-2.03
2021-03-30,15604707.3,0.0,15604707.3,BULL,10,15834235.92,-1.45
2021-03-31,15541287.51,0.0,15541287.51,BULL,10,15834235.92,-1.85
2021-04-01,15880963.85,0.0,15880963.85,BULL,10,15880963.85,0.0
2021-04-05,16097418.86,0.0,16097418.86,BULL,10,16097418.86,0.0
2021-04-06,16294891.15,0.0,16294891.15,BULL,10,16294891.15,0.0
2021-04-07,16381623.77,0.0,16381623.77,BULL,10,16381623.77,0.0
2021-04-08,16453235.79,0.0,16453235.79,BULL,10,16453235.79,0.0
2021-04-09,16541997.49,0.0,16541997.49,BULL,10,16541997.49,0.0
2021-04-12,16106609.98,0.0,16106609.98,NEUTRAL,10,16541997.49,-2.63
2021-04-13,15902978.8,0.0,15902978.8,NEUTRAL,10,16541997.49,-3.86
2021-04-15,15941149.47,0.0,15941149.47,NEUTRAL,10,16541997.49,-3.63
2021-04-16,16088006.02,0.0,16088006.02,NEUTRAL,10,16541997.49,-2.74
2021-04-19,15910525.0,0.0,15910525.0,NEUTRAL,10,16541997.49,-3.82
2021-04-20,15765008.39,0.0,15765008.39,NEUTRAL,10,16541997.49,-4.7
2021-04-22,15892174.72,0.0,15892174.72,NEUTRAL,10,16541997.49,-3.93
2021-04-23,15961398.35,0.0,15961398.35,NEUTRAL,10,16541997.49,-3.51
2021-04-26,15955720.2,0.0,15955720.2,NEUTRAL,10,16541997.49,-3.54
2021-04-27,16187683.3,0.0,16187683.3,BULL,10,16541997.49,-2.14
2021-04-28,16234100.25,0.0,16234100.25,BULL,10,16541997.49,-1.86
2021-04-29,16406732.78,0.0,16406732.78,BULL,10,16541997.49,-0.82
2021-04-30,16529231.46,0.0,16529231.46,BULL,10,16541997.49,-0.08
2021-05-03,16707405.6,1142507.82,15564897.78,BULL,9,16707405.6,0.0
2021-05-04,16549449.01,1142507.82,15406941.18,NEUTRAL,9,16707405.6,-0.95
2021-05-05,16691446.02,1142507.82,15548938.2,BULL,9,16707405.6,-0.1
2021-05-06,16874266.37,0.0,16874266.37,BULL,10,16874266.37,0.0
2021-05-07,16955754.43,0.0,16955754.43,BULL,10,16955754.43,0.0
2021-05-10,17225552.54,0.0,17225552.54,BULL,10,17225552.54,0.0
2021-05-11,17112897.79,0.0,17112897.79,BULL,10,17225552.54,-0.65
2021-05-12,16967589.9,0.0,16967589.9,BULL,10,17225552.54,-1.5
2021-05-14,16571353.71,0.0,16571353.71,BULL,10,17225552.54,-3.8
2021-05-17,16877336.6,0.0,16877336.6,BULL,10,17225552.54,-2.02
2021-05-18,17127309.64,0.0,17127309.64,BULL,10,17225552.54,-0.57
2021-05-19,17229857.94,0.0,17229857.94,BULL,10,17229857.94,0.0
2021-05-20,17097701.35,0.0,17097701.35,BULL,10,17229857.94,-0.77
2021-05-21,17231756.06,0.0,17231756.06,BULL,10,17231756.06,0.0
2021-05-24,17670439.52,0.0,17670439.52,BULL,10,17670439.52,0.0
2021-05-25,17677809.86,0.0,17677809.86,BULL,10,17677809.86,0.0
2021-05-26,17755944.88,0.0,17755944.88,BULL,10,17755944.88,0.0
2021-05-27,17694140.64,0.0,17694140.64,BULL,10,17755944.88,-0.35
2021-05-28,17619362.25,0.0,17619362.25,BULL,10,17755944.88,-0.77
2021-05-31,17878563.51,0.0,17878563.51,BULL,10,17878563.51,0.0
2021-06-01,17721437.43,0.0,17721437.43,BULL,10,17878563.51,-0.88
2021-06-02,17971277.74,0.0,17971277.74,BULL,10,17971277.74,0.0
2021-06-03,17980532.7,0.0,17980532.7,BULL,10,17980532.7,0.0
2021-06-04,17990044.94,0.0,17990044.94,BULL,10,17990044.94,0.0
2021-06-07,18158301.12,0.0,18158301.12,BULL,10,18158301.12,0.0
2021-06-08,18498538.5,0.0,18498538.5,BULL,10,18498538.5,0.0
2021-06-09,18475552.06,0.0,18475552.06,BULL,10,18498538.5,-0.12
2021-06-10,19066421.86,0.0,19066421.86,BULL,10,19066421.86,0.0
2021-06-11,19574393.36,0.0,19574393.36,BULL,10,19574393.36,0.0
2021-06-14,20278759.86,0.0,20278759.86,BULL,10,20278759.86,0.0
2021-06-15,20027440.47,0.0,20027440.47,BULL,10,20278759.86,-1.24
2021-06-16,19867526.02,0.0,19867526.02,BULL,10,20278759.86,-2.03
2021-06-17,19524127.9,0.0,19524127.9,BULL,10,20278759.86,-3.72
2021-06-18,18972822.91,0.0,18972822.91,BULL,10,20278759.86,-6.44
2021-06-21,19188887.52,0.0,19188887.52,BULL,10,20278759.86,-5.37
2021-06-22,19411874.3,0.0,19411874.3,BULL,10,20278759.86,-4.27
2021-06-23,19250221.69,0.0,19250221.69,BULL,10,20278759.86,-5.07
2021-06-24,19216196.07,0.0,19216196.07,BULL,10,20278759.86,-5.24
2021-06-25,19225570.2,0.0,19225570.2,BULL,10,20278759.86,-5.19
2021-06-28,19022098.31,0.0,19022098.31,BULL,10,20278759.86,-6.2
2021-06-29,19158133.83,0.0,19158133.83,BULL,10,20278759.86,-5.53
2021-06-30,19254052.9,0.0,19254052.9,BULL,10,20278759.86,-5.05
2021-07-01,19125493.73,0.0,19125493.73,BULL,10,20278759.86,-5.69
2021-07-02,19019726.3,0.0,19019726.3,BULL,10,20278759.86,-6.21
2021-07-05,18884628.05,0.0,18884628.05,BULL,10,20278759.86,-6.87
2021-07-06,19228857.45,0.0,19228857.45,BULL,10,20278759.86,-5.18
2021-07-07,19429505.31,0.0,19429505.31,BULL,10,20278759.86,-4.19
2021-07-08,19563035.55,0.0,19563035.55,BULL,10,20278759.86,-3.53
2021-07-09,19445493.73,0.0,19445493.73,BULL,10,20278759.86,-4.11
2021-07-12,19333728.14,0.0,19333728.14,BULL,10,20278759.86,-4.66
2021-07-13,19258960.27,0.0,19258960.27,BULL,10,20278759.86,-5.03
2021-07-14,19360801.57,0.0,19360801.57,BULL,10,20278759.86,-4.53
2021-07-15,19555513.63,0.0,19555513.63,BULL,10,20278759.86,-3.57
2021-07-16,19705312.22,0.0,19705312.22,BULL,10,20278759.86,-2.83
2021-07-19,19775994.22,0.0,19775994.22,BULL,10,20278759.86,-2.48
2021-07-20,19593499.84,0.0,19593499.84,BULL,10,20278759.86,-3.38
2021-07-22,20050225.13,0.0,20050225.13,BULL,10,20278759.86,-1.13
2021-07-23,20338455.73,0.0,20338455.73,BULL,10,20338455.73,0.0
2021-07-26,20333854.44,0.0,20333854.44,BULL,10,20338455.73,-0.02
2021-07-27,20174524.83,0.0,20174524.83,BULL,10,20338455.73,-0.81
2021-07-28,20586667.14,0.0,20586667.14,BULL,10,20586667.14,0.0
2021-07-29,20589475.68,0.0,20589475.68,BULL,10,20589475.68,0.0
2021-07-30,20372889.95,0.0,20372889.95,BULL,10,20589475.68,-1.05
2021-08-02,20485396.34,0.0,20485396.34,BULL,10,20589475.68,-0.51
2021-08-03,20468980.57,0.0,20468980.57,BULL,10,20589475.68,-0.59
2021-08-04,19986394.13,0.0,19986394.13,BULL,10,20589475.68,-2.93
2021-08-05,20222016.32,0.0,20222016.32,BULL,10,20589475.68,-1.78
2021-08-06,20187892.58,0.0,20187892.58,BULL,10,20589475.68,-1.95
2021-08-09,19939732.86,0.0,19939732.86,BULL,10,20589475.68,-3.16
2021-08-10,19735226.63,0.0,19735226.63,BULL,10,20589475.68,-4.15
2021-08-11,19684447.31,0.0,19684447.31,BULL,10,20589475.68,-4.4
2021-08-12,19886103.68,0.0,19886103.68,BULL,10,20589475.68,-3.42
2021-08-13,19834529.38,0.0,19834529.38,BULL,10,20589475.68,-3.67
2021-08-16,19742798.52,0.0,19742798.52,BULL,10,20589475.68,-4.11
2021-08-17,19716640.48,0.0,19716640.48,BULL,10,20589475.68,-4.24
2021-08-18,19696702.22,0.0,19696702.22,BULL,10,20589475.68,-4.34
2021-08-20,19220443.42,0.0,19220443.42,BULL,10,20589475.68,-6.65
2021-08-23,19042482.71,0.0,19042482.71,BULL,10,20589475.68,-7.51
2021-08-24,18902875.19,0.0,18902875.19,BULL,10,20589475.68,-8.19
2021-08-25,18848573.23,0.0,18848573.23,BULL,10,20589475.68,-8.46
2021-08-26,18630938.29,0.0,18630938.29,BULL,10,20589475.68,-9.51
2021-08-27,18920733.92,0.0,18920733.92,BULL,10,20589475.68,-8.1
2021-08-30,19285359.0,0.0,19285359.0,BULL,10,20589475.68,-6.33
2021-08-31,19385337.63,0.0,19385337.63,BULL,10,20589475.68,-5.85
2021-09-01,19359440.19,0.0,19359440.19,BULL,10,20589475.68,-5.97
2021-09-02,19347730.82,0.0,19347730.82,BULL,10,20589475.68,-6.03
2021-09-03,19316209.31,0.0,19316209.31,BULL,10,20589475.68,-6.18
2021-09-06,19228231.83,0.0,19228231.83,BULL,10,20589475.68,-6.61
2021-09-07,19066885.94,0.0,19066885.94,BULL,10,20589475.68,-7.39
2021-09-08,19107779.83,0.0,19107779.83,BULL,10,20589475.68,-7.2
2021-09-09,19241353.36,0.0,19241353.36,BULL,10,20589475.68,-6.55
2021-09-13,19417776.35,0.0,19417776.35,BULL,10,20589475.68,-5.69
2021-09-14,19593842.19,0.0,19593842.19,BULL,10,20589475.68,-4.84
2021-09-15,20048270.95,0.0,20048270.95,BULL,10,20589475.68,-2.63
2021-09-16,20013338.1,0.0,20013338.1,BULL,10,20589475.68,-2.8
2021-09-17,19766225.45,0.0,19766225.45,BULL,10,20589475.68,-4.0
2021-09-20,19438310.28,0.0,19438310.28,BULL,10,20589475.68,-5.59
2021-09-21,19304655.92,0.0,19304655.92,BULL,10,20589475.68,-6.24
2021-09-22,19599307.71,0.0,19599307.71,BULL,10,20589475.68,-4.81
2021-09-23,19659877.23,0.0,19659877.23,BULL,10,20589475.68,-4.51
2021-09-24,19333741.99,0.0,19333741.99,BULL,10,20589475.68,-6.1
2021-09-27,18834473.78,0.0,18834473.78,BULL,10,20589475.68,-8.52
2021-09-28,18491097.62,0.0,18491097.62,BULL,10,20589475.68,-10.19
2021-09-29,18785018.02,0.0,18785018.02,BULL,10,20589475.68,-8.76
2021-09-30,18971644.78,0.0,18971644.78,BULL,10,20589475.68,-7.86
2021-10-01,18935284.7,0.0,18935284.7,BULL,10,20589475.68,-8.03
2021-10-04,19262476.73,0.0,19262476.73,BULL,10,20589475.68,-6.45
2021-10-05,19342314.4,0.0,19342314.4,BULL,10,20589475.68,-6.06
2021-10-06,19103687.92,0.0,19103687.92,BULL,10,20589475.68,-7.22
2021-10-07,19367983.04,0.0,19367983.04,BULL,10,20589475.68,-5.93
2021-10-08,19557500.17,0.0,19557500.17,BULL,10,20589475.68,-5.01
2021-10-11,19631466.54,0.0,19631466.54,BULL,10,20589475.68,-4.65
2021-10-12,19698259.78,0.0,19698259.78,BULL,10,20589475.68,-4.33
2021-10-13,19898077.77,0.0,19898077.77,BULL,10,20589475.68,-3.36
2021-10-14,19960729.58,0.0,19960729.58,BULL,10,20589475.68,-3.05
2021-10-18,20092359.47,0.0,20092359.47,BULL,10,20589475.68,-2.41
2021-10-19,20067751.77,0.0,20067751.77,BULL,10,20589475.68,-2.53
2021-10-20,19421087.39,0.0,19421087.39,BULL,10,20589475.68,-5.67
2021-10-21,19512163.57,0.0,19512163.57,BULL,10,20589475.68,-5.23
2021-10-22,18928624.94,0.0,18928624.94,BULL,10,20589475.68,-8.07
2021-10-25,18649527.04,0.0,18649527.04,BULL,10,20589475.68,-9.42
2021-10-26,19133957.91,0.0,19133957.91,BULL,10,20589475.68,-7.07
2021-10-27,19642605.36,0.0,19642605.36,BULL,10,20589475.68,-4.6
2021-10-28,19153710.22,0.0,19153710.22,BULL,10,20589475.68,-6.97
2021-10-29,18781871.52,0.0,18781871.52,BULL,10,20589475.68,-8.78
2021-11-01,18974911.13,0.0,18974911.13,BULL,10,20589475.68,-7.84
2021-11-02,18915572.26,0.0,18915572.26,BULL,10,20589475.68,-8.13
2021-11-03,18754140.66,0.0,18754140.66,BULL,10,20589475.68,-8.91
2021-11-04,19148331.2,0.0,19148331.2,BULL,10,20589475.68,-7.0
2021-11-08,19183326.35,0.0,19183326.35,BULL,10,20589475.68,-6.83
2021-11-09,19129336.8,0.0,19129336.8,BULL,10,20589475.68,-7.09
2021-11-10,18852964.93,0.0,18852964.93,BULL,10,20589475.68,-8.43
2021-11-11,18632176.08,0.0,18632176.08,BULL,10,20589475.68,-9.51
2021-11-12,18677994.23,0.0,18677994.23,BULL,10,20589475.68,-9.28
2021-11-15,18529053.97,0.0,18529053.97,BULL,10,20589475.68,-10.01
2021-11-16,18632136.57,0.0,18632136.57,BULL,10,20589475.68,-9.51
2021-11-17,18904234.7,0.0,18904234.7,BULL,10,20589475.68,-8.18
2021-11-18,18741198.62,0.0,18741198.62,BULL,10,20589475.68,-8.98
2021-11-22,18227298.13,0.0,18227298.13,NEUTRAL,10,20589475.68,-11.47
2021-11-23,18448267.14,0.0,18448267.14,NEUTRAL,10,20589475.68,-10.4
2021-11-24,18312174.87,0.0,18312174.87,NEUTRAL,10,20589475.68,-11.06
2021-11-25,18412852.94,0.0,18412852.94,NEUTRAL,10,20589475.68,-10.57
2021-11-26,18094399.46,0.0,18094399.46,NEUTRAL,10,20589475.68,-12.12
2021-11-29,18314856.31,0.0,18314856.31,NEUTRAL,10,20589475.68,-11.05
2021-11-30,18192806.76,0.0,18192806.76,NEUTRAL,10,20589475.68,-11.64
2021-12-01,18175926.61,3009296.28,15166630.33,NEUTRAL,9,20589475.68,-11.72
2021-12-02,18391945.73,3009296.28,15382649.45,NEUTRAL,9,20589475.68,-10.67
2021-12-03,18264262.49,3009296.28,15254966.21,NEUTRAL,9,20589475.68,-11.29
2021-12-06,17838113.5,3009296.28,14828817.22,NEUTRAL,9,20589475.68,-13.36
2021-12-07,17918377.75,3009296.28,14909081.47,NEUTRAL,9,20589475.68,-12.97
2021-12-08,18036784.28,3009296.28,15027488.01,NEUTRAL,9,20589475.68,-12.4
2021-12-09,18032407.43,3009296.28,15023111.15,NEUTRAL,9,20589475.68,-12.42
2021-12-10,17907092.38,3009296.28,14897796.1,NEUTRAL,9,20589475.68,-13.03
2021-12-13,18038123.7,3009296.28,15028827.42,NEUTRAL,9,20589475.68,-12.39
2021-12-14,18066140.41,3009296.28,15056844.14,NEUTRAL,9,20589475.68,-12.26
2021-12-15,17915857.16,3009296.28,14906560.88,NEUTRAL,9,20589475.68,-12.99
2021-12-16,18046844.03,3009296.28,15037547.75,NEUTRAL,9,20589475.68,-12.35
2021-12-17,17835619.13,3009296.28,14826322.86,NEUTRAL,9,20589475.68,-13.38
2021-12-20,17549420.2,3009296.28,14540123.92,NEUTRAL,9,20589475.68,-14.77
2021-12-21,17727456.26,3009296.28,14718159.99,NEUTRAL,9,20589475.68,-13.9
2021-12-22,18026745.92,3009296.28,15017449.64,NEUTRAL,9,20589475.68,-12.45
2021-12-23,18270314.58,3009296.28,15261018.3,NEUTRAL,9,20589475.68,-11.26
2021-12-24,18256971.54,3009296.28,15247675.27,NEUTRAL,9,20589475.68,-11.33
2021-12-27,18356208.76,3009296.28,15346912.49,NEUTRAL,9,20589475.68,-10.85
2021-12-28,18576826.73,3009296.28,15567530.45,NEUTRAL,9,20589475.68,-9.78
2021-12-29,18639028.82,3009296.28,15629732.54,NEUTRAL,9,20589475.68,-9.47
2021-12-30,18744110.2,3009296.28,15734813.93,NEUTRAL,9,20589475.68,-8.96
2021-12-31,18926784.01,1116617.88,17810166.13,BULL,10,20589475.68,-8.08
2022-01-03,19372392.19,1116617.88,18255774.31,BULL,10,20589475.68,-5.91
2022-01-04,19343291.38,1116617.88,18226673.5,BULL,10,20589475.68,-6.05
2022-01-05,19122937.24,1116617.88,18006319.36,BULL,10,20589475.68,-7.12
2022-01-06,19100293.74,1116617.88,17983675.86,BULL,10,20589475.68,-7.23
2022-01-07,19266462.69,1116617.88,18149844.81,BULL,10,20589475.68,-6.43
2022-01-10,19102092.92,1116617.88,17985475.04,BULL,10,20589475.68,-7.22
2022-01-11,19127328.83,1116617.88,18010710.95,BULL,10,20589475.68,-7.1
2022-01-12,19289753.51,1116617.88,18173135.63,BULL,10,20589475.68,-6.31
2022-01-13,19285746.5,1116617.88,18169128.62,BULL,10,20589475.68,-6.33
2022-01-14,19130884.98,1116617.88,18014267.1,BULL,10,20589475.68,-7.08
2022-01-17,19073160.69,1116617.88,17956542.81,BULL,10,20589475.68,-7.36
2022-01-18,18742981.21,1116617.88,17626363.33,BULL,10,20589475.68,-8.97
2022-01-19,18643554.26,1116617.88,17526936.38,BULL,10,20589475.68,-9.45
2022-01-20,18399875.15,1116617.88,17283257.27,BULL,10,20589475.68,-10.63
2022-01-21,18048622.31,1116617.88,16932004.43,NEUTRAL,10,20589475.68,-12.34
2022-01-24,17256474.03,1116617.88,16139856.15,NEUTRAL,10,20589475.68,-16.19
2022-01-25,17417871.91,1116617.88,16301254.03,NEUTRAL,10,20589475.68,-15.4
2022-01-27,17039266.95,1116617.88,15922649.07,NEUTRAL,10,20589475.68,-17.24
2022-01-28,16861165.96,1116617.88,15744548.08,NEUTRAL,10,20589475.68,-18.11
2022-01-31,17143671.03,1116617.88,16027053.15,NEUTRAL,10,20589475.68,-16.74
2022-02-01,17296367.23,8431078.15,8865289.08,BULL,6,20589475.68,-15.99
2022-02-02,17371614.7,6693916.68,10677698.02,BULL,7,20589475.68,-15.63
2022-02-03,17355108.7,1487384.07,15867724.63,BULL,10,20589475.68,-15.71
2022-02-04,17167299.52,1487384.07,15679915.45,NEUTRAL,10,20589475.68,-16.62
2022-02-07,17024003.51,1487384.07,15536619.44,NEUTRAL,10,20589475.68,-17.32
2022-02-08,16752701.19,1487384.07,15265317.12,NEUTRAL,10,20589475.68,-18.63
2022-02-09,16870681.22,1487384.07,15383297.15,NEUTRAL,10,20589475.68,-18.06
2022-02-10,16614479.32,1487384.07,15127095.26,BULL,10,20589475.68,-19.31
2022-02-11,16445926.34,1487384.07,14958542.27,NEUTRAL,10,20589475.68,-20.12
2022-02-14,16043008.77,1487384.07,14555624.71,NEUTRAL,10,20589475.68,-22.08
2022-02-15,16712725.94,1487384.07,15225341.88,NEUTRAL,10,20589475.68,-18.83
2022-02-16,16940091.1,1487384.07,15452707.03,NEUTRAL,10,20589475.68,-17.72
2022-02-17,17194613.2,1487384.07,15707229.14,NEUTRAL,10,20589475.68,-16.49
2022-02-18,16955032.81,1487384.07,15467648.74,NEUTRAL,10,20589475.68,-17.65
