security_id,symbol,company_name,sector,signal_date,entry_date,signal_close,entry_price,prev_daily_rsi,daily_rsi,daily_rsi_delta,weekly_rsi,monthly_rsi,daily_ema21,ret_20d,ret_60d,rs_20d,rs_60d,rel_vol_20d,weekly_rsi_z,monthly_rsi_z,ret_20d_z,ret_60d_z,rs_60d_z,rel_vol_20d_z,composite_momentum
235,ATUL,Atul Limited,Chemicals,2021-08-13,2021-08-16,8795.982421875,8758.055742019347,38.628959063226766,43.987704435637035,5.358745372410269,72.17574942168554,84.19939510962845,8883.884645509695,-0.04472301739495366,0.054359948049242046,-0.08270918980193953,-0.05452535865200758,0.5827426126129301,1.3329678008287749,0.7486303245577401,0.29144081411850525,-0.3185268414664775,-0.4804232737053166,-0.5000314855408953,0.1790095564653884
334,BHAGERIA,Bhageria Industries Limited,Chemicals,2021-08-13,2021-08-16,235.48109436035156,231.01656008090922,39.301950062600795,42.72114084055422,3.4191907779534247,64.16709163483726,78.73357223146215,244.82915067846142,-0.13351415243446618,0.322783486438899,-0.17150032484145206,0.21389817973764935,0.5011643836187526,-0.22561093966506754,0.2037988111914253,-1.2779513309359058,0.3292439509680082,0.16252786055640694,-0.5767696570110803,-0.23079355081603556
797,GINNIFILA,Ginni Filaments Limited,Textiles,2021-08-13,2021-08-16,32.599998474121094,32.599998474121094,39.98781009413362,40.83939539362666,0.8515852994930384,64.42204892930775,72.93337123946426,35.004826144457304,-0.11171668129660206,0.010852665864220068,-0.14970285370358793,-0.09803264083702956,0.26663516783505353,-0.17599325971524046,-0.3743634078812826,-0.8926788600908028,-0.42352041552759795,-0.5846356561115782,-0.797384193480878,-0.54142929880123
1060,INTENTECH,Intense Technologies Limited,Software & IT Services,2021-08-13,2021-08-16,78.93829345703125,75.54829451256886,39.67898086148413,42.043216774904025,2.364235913419897,72.75431546175193,70.98523342999162,88.11637353583501,0.08811758476303044,0.4399295357776898,0.05013141235604457,0.33104422907644016,0.5345718487428786,1.445563538344244,-0.5685531748459232,2.639411672676221,0.6119456457076148,0.4431261484283085,-0.5453442654735614,0.6710249274728173
1428,METROPOLIS,Metropolis Healthcare Limited,Healthcare,2021-08-13,2021-08-16,658.9307861328125,661.4513179225182,36.54747068478379,40.34092112755983,3.7934504427760416,63.83249279075799,77.40213723071165,694.6669587653573,-0.04576119037820514,0.16750901457352896,-0.08374736278519102,0.05862370787227933,1.022873220599776,-0.29072779930066955,0.07108178713536235,0.27309100335870884,-0.045470831083135085,-0.2093989026725536,-0.08601394089204159,-0.04790644724238811
1760,PRICOLLTD,Pricol Limited,Automobile & Ancillaries,2021-08-13,2021-08-16,88.5988998413086,88.59889724485497,39.50171077131708,42.00073255902087,2.4990217877037892,62.8704335013413,68.58860546325288,92.43779814355018,-0.1406476336616057,0.06722687453854403,-0.17863380606859158,-0.041658432162705594,2.8332401236726974,-0.4779558212098877,-0.8074483002826198,-1.4040363212875207,-0.2874758419223459,-0.4496033052689058,1.6169434234051523,-0.30159602776102123
1905,RUPA,Rupa & Company Limited,Textiles,2021-08-13,2021-08-16,444.59466552734375,439.81816495290843,39.755092092736085,42.54026997004824,2.785177877312158,74.76227919790172,75.44848205974688,463.35547753963135,-0.02821998461932429,0.4684472113673115,-0.06620615702631016,0.35956190466606186,0.4387619646475232,1.8363368332133285,-0.12365794869554926,0.5831335602031533,0.6807656807384571,0.5114341365311941,-0.6354697242497341,0.4754237562901417
2177,SUNDARMFIN,Sundaram Finance Limited,Finance,2021-08-13,2021-08-16,2414.845703125,2425.541219094854,36.2554311130383,41.76058458787139,5.505153474833094,62.58245133789237,69.37466571716271,2475.9115006501115,-0.04912665403156147,0.0419877138421223,-0.08711282643854734,-0.06689759285912733,0.27815871130013836,-0.5340005280183133,-0.7290940602567366,0.2136060984783608,-0.3483840291207768,-0.5100583126610726,-0.7865443448439222,-0.4490791960704101
2319,TORNTPHARM,Torrent Pharmaceuticals Limited,Healthcare,2021-08-13,2021-08-16,1395.6966552734375,1400.0528139729222,39.83595877407433,46.36058576812997,6.5246269940556445,70.90608854920222,71.67345841584253,1415.011342363084,-0.012511476100777186,0.09397119911514373,-0.05049764850776306,-0.014914107586105896,1.0033501120220079,1.0858769029333712,-0.4999511237118667,0.8607830110020139,-0.22293533095210297,-0.3855429999590677,-0.10437873836489103,0.12230862015790948
2387,UNIVASTU,Univastu India Limited,Infrastructure,2021-08-13,2021-08-16,15.033332824707031,15.033332824707031,38.839607572077135,41.58331571113125,2.743708139054114,60.21526821826048,65.452853777663,16.33169125807696,-0.14825307934149035,0.013483133497841138,-0.18623925174847622,-0.09540217320340849,0.9674188416897425,-0.9946821282700948,-1.1200190466244893,-1.5384633302939648,-0.41717246216357345,-0.5783349339065817,-0.13817819709174997,-0.7978083497250755
2392,UPL,UPL Limited,Fertilisers & Pesticides,2021-08-13,2021-08-16,741.560546875,742.4173034038868,38.88159033972128,40.34409498577347,1.4625046460521887,61.603445463286974,68.43468520377202,754.2034572422107,-0.06834098103207131,0.02695474223239258,-0.10632715343905719,-0.08193056446885705,0.8216366131380434,-0.7245265541751933,-0.8227910235614291,-0.12600904275942135,-0.3846622183984388,-0.546066578574657,-0.27531112814256287,-0.4798944242686171
1529,NDGL,Naga Dhunseri Group Limited,Finance,2021-08-16,2021-08-17,1409.2657470703125,1409.2656900159127,39.453924953094,44.191723694179274,4.737798741085271,60.07042937453414,65.90855519406321,1455.548431676222,-0.15739503826195755,0.5011364133573477,-0.19756550279424423,0.4096884028123542,0.7442409923213231,-1.0228694661034452,-1.0745948720995004,-1.7000483636850428,0.7596526159311445,0.6315014340307964,-0.3481148466652926,-0.45907891643188997
1859,RIIL,Reliance Industrial Infrastructure Limited,Infrastructure,2021-08-16,2021-08-17,640.946533203125,640.5065386272959,39.58579426704557,41.58254727148924,1.9967530044436685,60.679064006205,66.24157699878624,674.0511038809527,-0.1504763917177081,0.6116302065292609,-0.19064685624999478,0.5201821959842674,1.9271143961487256,-0.9044220279811307,-1.0413993628604412,-1.5777605977259632,1.0263008107633023,0.8961656660685755,0.7645783707482298,-0.13942285683123798
2378,UNIENTER,Uniphos Enterprises Limited,Trading,2021-08-16,2021-08-17,104.54730987548828,106.31930877294832,37.12030293414407,40.827576529504675,3.707273595360604,62.74854881335447,76.39859870613353,109.26864206176195,-0.09540385168246646,0.23264149845294924,-0.13557431621475313,0.14119348790795572,1.1200746190604376,-0.5016760111023774,-0.028950618827035705,-0.6043479738075864,0.11170957473713243,-0.011620667394939875,0.005420473340564478,-0.17157753717570712
1931,SALASAR,Salasar Techno Engineering Limited,Capital Goods,2021-08-17,2021-08-18,6.167570114135742,6.236980448629832,38.880492069571616,41.38394006868989,2.503447999118272,64.36188597449717,84.69409552404774,6.446133564532572,-0.0772882845086501,0.029119744882878384,-0.13202275020082077,-0.06411142798231095,0.3871319778027163,-0.18770167638489094,0.7979419069962519,-0.28415352181481457,-0.3794375443965183,-0.503384651034614,-0.6840364905591985,-0.2067953295322974
200,ASAHIINDIA,Asahi India Glass Limited,Construction Materials,2021-08-18,2021-08-20,337.7557373046875,334.0603485210344,38.4040558393595,41.62677069164239,3.2227148522828912,60.03050189556099,72.57544497426284,351.14792891660414,-0.054873797209107567,0.10173584731360563,-0.11479856889097473,0.012285614279223367,0.3367120620180999,-1.0306398218291284,-0.41004138594424344,0.11202477107072983,-0.20419736055402526,-0.32039188791489864,-0.7314649796389052,-0.43078511080174514
770,GARFIBRES,Garware Technical Fibres Limited,Textiles,2021-08-18,2021-08-20,643.4895629882812,646.7136405714073,39.56643556295109,43.06517018537005,3.498734622418958,66.42010137305257,81.18250120035272,659.6136076675846,-0.0312957858755909,0.13102509630080683,-0.09122055755745806,0.04157486326642457,0.5974234258520994,0.2128511814002769,0.44790728414927533,0.5287684670079238,-0.13351533266603677,-0.2502357608815897,-0.48622168876595506,0.053259025040649076
1060,INTENTECH,Intense Technologies Limited,Software & IT Services,2021-08-18,2021-08-20,74.82186889648438,74.57972648327485,36.09667542635261,40.447017687600436,4.350342261247825,60.214877202026976,70.98523342999162,84.53260961478978,-0.14404434502327312,0.40199623648850635,-0.20396911670514029,0.3125460034541241,0.6312461662807679,-0.9947582246154442,-0.5685531748459232,-1.464073532520891,0.5204034378683797,0.398817608212166,-0.45440566031561974,-0.4270949243695554
1102,JAMNAAUTO,Jamna Auto Industries Limited,Automobile & Ancillaries,2021-08-18,2021-08-20,76.18473052978516,74.85298959157804,36.25951706166353,40.51615476301797,4.2566377013544425,63.36404728155132,74.56285975642626,78.65174591400555,-0.03490402037106821,0.01716740601905853,-0.09482879205293537,-0.07228282701532374,0.5836832613521613,-0.38189278988477227,-0.21193650263782568,0.464992563341454,-0.408281423229614,-0.5229574884552803,-0.49914664573578643,-0.25987038110030414
2681,JBCHEPHARM,JBCHEPHARM,Healthcare,2021-08-18,2021-08-20,815.8714599609375,815.7524801626968,38.946707353198704,42.46231554823518,3.515608195036478,69.92639045882359,95.79797413007046,841.0645179174361,-0.08379899372529664,0.21073441369099144,-0.1437237654071638,0.12128418065660918,0.5079047780420687,0.8952161634678804,1.9047730502668132,-0.3992309549255799,0.05884249109269131,-0.059309151632996035,-0.5704291719403634,0.30497707105474087
1301,LGBBROSLTD,LG Balakrishnan & Bros Limited,Automobile & Ancillaries,2021-08-18,2021-08-20,404.55206298828125,403.0184974583515,39.65482880386557,40.676295020399756,1.0214662165341863,67.82419621459323,73.16281401240283,431.6746104121055,-0.04208060538621283,0.4066811497670222,-0.10200537706808,0.3172309167326399,0.4915090681893509,0.4861045064775561,-0.35149262410406984,0.338145709248744,0.5317092644926665,0.41003931523685677,-0.5858521200671615,0.138109008547432
1942,SANDESH,The Sandesh Limited,Miscellaneous,2021-08-18,2021-08-20,818.9942626953125,809.052256238463,38.728101275801926,41.117171128745476,2.3890698529435497,64.86784058782015,65.89493334478419,856.2549812920823,-0.13873515962479555,0.013998549250190173,-0.1986599313066627,-0.07545168378419209,0.34695473943738675,-0.08923697418785526,-1.0759526937711799,-1.370233152427761,-0.4159286395378256,-0.5305478065998062,-0.7218300029324224,-0.7006215449094749
2108,SOMANYCERA,Somany Ceramics Limited,Construction Materials,2021-08-18,2021-08-20,629.1148681640625,626.2095342514921,39.15322994305355,42.10102490673456,2.9477949636810052,74.51333137409871,75.34283271420341,651.3590876530833,-0.08603585569936434,0.3923479218425634,-0.1459606273812315,0.30289768880818113,0.7113914358599202,1.7878886667416942,-0.13418904238476148,-0.438767712847534,0.49711972563749834,0.37570713555191115,-0.37901543040601804,0.2847905570487984
829,GODREJAGRO,Godrej Agrovet Limited,FMCG,2021-08-20,2021-08-23,588.9501953125,591.1601828042562,37.811262930771946,45.5839562981606,7.772693367388655,67.76390038846017,69.80052080393585,603.5990177950662,-0.0068409013130640295,0.17972736954024326,-0.046429388650036985,0.10463319284321981,1.0046241728738738,0.4743702314900767,-0.6866449585252894,0.9610109845020751,-0.015984991180581543,-0.09919302905083931,-0.10318026787442573,0.08839632822683598
970,HPL,HPL Electric & Power Limited,Capital Goods,2021-08-20,2021-08-23,68.4323959350586,70.95045610074362,35.19412221383875,41.70812704371885,6.514004829880093,60.495554836289294,62.962909768434635,73.25371421270594,-0.15332921776904318,0.2762432601848763,-0.19291770510601614,0.20114908348785288,0.43871649637275584,-0.9401350648630392,-1.3682158859630507,-1.628184581991729,0.2169311507511917,0.131990129238972,-0.6355124948799448,-0.7038544579512666
1110,JBMA,JBM Auto Limited,Automobile & Ancillaries,2021-08-20,2021-08-23,92.44621276855469,93.14010337025319,36.579043495144454,46.72173864634744,10.142695151202986,60.154568106815766,64.93508034462062,94.47770854043375,-0.07074533952380901,0.08872277813438267,-0.11033382686078197,0.013628601437359222,2.5641201610219366,-1.0064950819211678,-1.1716305403361171,-0.1685063182942914,-0.23560103768607088,-0.3171750496234337,1.363790418068179,-0.25593626829881705
287,BALKRISIND,Balkrishna Industries Limited,Automobile & Ancillaries,2021-08-23,2021-08-24,2191.17919921875,2191.322957352102,38.942976552167934,45.14084411457815,6.197867562410217,60.67581847297067,78.08974135943858,2230.376487975101,-0.02109285758926338,0.04368718374926028,-0.0614811902415221,-0.031851411222151294,1.0297098758342444,-0.9050536468160505,0.13962195142566627,0.7091062394892674,-0.3442827980027097,-0.4261126856485632,-0.07958290618911089,-0.15105064095691678
107,AKSHARCHEM,AksharChem India Limited,Diversified / Other,2021-08-24,2021-08-25,410.6125183105469,409.52977798772434,39.51967775752889,47.190059730105425,7.670381972576536,67.65102192657214,61.056166093913276,422.9685214954522,-0.061529895281560165,0.3812912630827905,-0.1120940162580677,0.30426508092255444,0.5772704059389908,0.45240275883226894,-1.5582794985145862,-0.005622424530164068,0.47043733910216096,0.3789824306925356,-0.5051790247709393,-0.12787640319812069
145,ANDHRSUGAR,The Andhra Sugars Limited,Chemicals,2021-08-24,2021-08-25,94.67201232910156,94.28398467218607,36.73415678940414,41.279059872937275,4.544903083533136,64.92073973944443,62.21773417653101,100.47329197741516,-0.06214539045953993,0.24145855385187964,-0.11270951143604746,0.1644323716916436,0.8417799865516844,-0.07894217881688209,-1.4424947556794978,-0.016501363032419426,0.1329872577487203,0.04404310478143581,-0.25636286630772603,-0.2695451335510615
246,AVADHSUGAR,Avadh Sugar & Energy Limited,Agri,2021-08-24,2021-08-25,387.02484130859375,383.283237618522,36.69684031156021,42.984356862998574,6.287516551438365,66.44051330131688,74.28753740809532,410.03980598276394,-0.10825123713851281,0.44544028608753905,-0.15881535811502034,0.368414103927303,0.45917874612838894,0.21682358205616228,-0.23938054812710077,-0.8314267898429145,0.6252444164359019,0.5326376851837108,-0.6162642757193451,-0.05206098833559756
400,BSE,BSE Limited,Unclassified,2021-08-24,2021-08-25,113.27851867675781,113.44257301277294,39.40319644133242,43.65601400169882,4.2528175603664025,70.24208529943114,74.95952164014702,119.46900356421877,-0.1354660880609111,0.16212559524368597,-0.18603020903741863,0.08509941308344993,1.157285076432949,0.9566540822989898,-0.17239737024742266,-1.312451987318227,-0.05846232142045899,-0.14598201755873647,0.0404232246081801,-0.11536939827294586
422,CAPLIPOINT,Caplin Point Laboratories Limited,Healthcare,2021-08-24,2021-08-25,728.7213745117188,730.2406536524779,34.93001872071045,41.882477475132895,6.9524587544224445,64.00809226089393,76.34742927361796,789.7988068784825,-0.21244701382300868,0.2505467240496051,-0.2630111347995162,0.17352054188936905,0.5315110232752328,-0.25655408277037817,-0.034051171841095934,-2.6730975084762814,0.15491920621373964,0.06581187130633283,-0.5482234913708688,-0.5485325294897586
434,CDSL,Central Depository Services (India) Limited,Finance,2021-08-24,2021-08-25,562.9237060546875,561.6504208776532,36.74141909265186,43.55074136327735,6.8093222706254934,67.07206168455855,91.47454585464192,588.5988301173747,-0.14723520968964365,0.22852868545271954,-0.19779933066615119,0.1515025032924835,1.4153944452042566,0.3397303049941996,1.473815073263597,-1.5204723829365896,0.10178436418266079,0.013072372471712494,0.2832188974616257,0.11519143823953433
441,CENTENKA,Century Enka Limited,Textiles,2021-08-24,2021-08-25,382.2910461425781,386.14345534204676,35.903267875454816,44.48643807038702,8.583170194932201,62.443974636506375,87.09072762229745,399.1901143123999,-0.016171745076210553,0.31137026739598084,-0.06673586605271808,0.2343440852357448,0.35373304253219273,-0.5609497183293736,1.036837444260668,0.7960873927257616,0.3017010983999626,0.21150165104390695,-0.7154538583215455,0.17828733496323002
446,CENTURYPLY,Century Plyboards (India) Limited,Construction Materials,2021-08-24,2021-08-25,397.8594665527344,397.85947300814024,35.50766339841121,40.62396586562642,5.116302467215206,64.8180046239943,82.40805458273132,409.46245050077596,-0.0798854424801495,-0.023713975324795022,-0.13044956345665704,-0.10074015748503107,0.9669724353644502,-0.09893563728450473,0.5700700616333038,-0.33005854733479223,-0.5069380646992685,-0.5911209327393605,-0.13859811801376576,-0.18259687307306463
539,DALMIASUG,Dalmia Bharat Sugar and Industries Limited,Agri,2021-08-24,2021-08-25,374.7252197265625,378.74957410414044,33.92561848937318,42.68346139128318,8.757842901910003,67.34449870189358,90.08092904126231,398.6456518100884,-0.12222356377635146,0.25421862532119,-0.172787684752859,0.17719244316095395,1.367374744431561,0.39274974403668655,1.3348997855912894,-1.0783890531792304,0.163780390336061,0.07460712488813848,0.23804821801349624,0.18761603494774023
568,DEEPAKFERT,Deepak Fertilizers and Petrochemicals Corporation Limited,Chemicals,2021-08-24,2021-08-25,387.138427734375,392.2799476133366,38.926626813193785,44.66567951092111,5.739052697727324,63.44514614762658,77.43421421167595,403.57174212642065,0.01120808089503944,0.3449346730216054,-0.03935604008146809,0.26790849086136936,0.4034814702891141,-0.3661099993214614,0.07427921055587174,1.2800285406017828,0.3827001112292381,0.29189800077270345,-0.6686570177103671,0.1656898076879613
632,DWARKESH,Dwarikesh Sugar Industries Limited,Agri,2021-08-24,2021-08-25,66.24378204345703,66.00686468582919,39.92310262530817,48.03631567613388,8.113213050825713,65.29264833783128,78.26232263072863,67.24121916453133,-0.07905152342441979,0.3707993864899919,-0.12961564440092732,0.29377320432975584,0.7103361987564348,-0.006564403379342067,0.15682479851960443,-0.3153189450637884,0.4451179082675369,0.3538513859401138,-0.38000806001795456,0.04231711404436168
754,FSL,Firstsource Solutions Limited,Software & IT Services,2021-08-24,2021-08-25,165.50582885742188,166.40534572913998,39.567255516566,42.30785537590691,2.740599859340911,63.89143537094976,86.55240022231641,176.12728344136391,-0.14438509001334943,0.3012730811645028,-0.19494921098985696,0.22424689900426675,0.8999029798544523,-0.27925688184586134,0.9831771375592145,-1.4700962341189099,0.2773341506808384,0.18731600257459663,-0.20168832530063266,-0.08386902507512571
835,GOKULAGRO,Gokul Agro Resources Limited,Agri,2021-08-24,2021-08-25,19.338563919067383,20.0345516204834,35.64722444973695,43.19541142466885,7.548186974931895,63.883870121320804,77.44873053572874,20.33296098272326,-0.05237511001829365,0.28382847916376086,-0.10293923099480118,0.20680229700352482,0.23780572537060093,-0.2807291681580045,0.07572619319297685,0.15618931574589798,0.23523611513031586,0.14553119223192237,-0.8245031776327023,-0.08209158824826562
851,GRASIM,Grasim Industries Limited,Diversified,2021-08-24,2021-08-25,1422.318359375,1428.503862473668,34.72213551540159,40.234312755967785,5.512177240566196,60.99939290390253,77.57625416101705,1460.5861602859793,-0.052443446726276544,0.002388102485290311,-0.10300756770278408,-0.07463807967494573,0.8211553296610344,-0.8420822672865146,0.08843770823919711,0.1549814576339422,-0.4439474502074766,-0.5285989920956154,-0.2757638569458213,-0.3078289001103815
954,HITECH,Hi-Tech Pipes Limited,Metals & Mining,2021-08-24,2021-08-25,53.073333740234375,55.71951216438797,36.072012823435784,43.42329971986035,7.351286896424568,60.192630434065634,82.75854463850564,56.87381064052207,-0.13731535688187713,0.30605726584834714,-0.18787947785838466,0.2290310836881111,0.7390909977769983,-0.9990877065975794,0.6050068006685481,-1.3451379977000812,0.2888795431691381,0.1987754930032267,-0.3529592906950977,-0.2674205263586409
986,ICIL,Indo Count Industries Limited,Textiles,2021-08-24,2021-08-25,240.57150268554688,241.52615468855427,39.15904349931911,54.69040443709196,15.531360937772853,66.68697161035962,83.63340947499935,234.49799423957427,0.017154295890007498,0.7457568263601286,-0.03340982508650003,0.6687306441998926,1.3092781406478466,0.2647872597554237,0.6922130536852491,1.385128482186659,1.349980721011248,1.251981679247006,0.1833985008284338,0.8545816161190033
1010,IMFA,Indian Metals & Ferro Alloys Limited,Metals & Mining,2021-08-24,2021-08-25,303.62811279296875,304.6579995839252,38.70341369713014,43.627095617459034,4.923681920328896,61.1637393634045,82.15529024574236,325.6655506486338,-0.0819928698482495,0.6687352921666208,-0.13255699082475703,0.5917091100063847,0.47384610866804194,-0.8100985186144406,0.5448745916525917,-0.3673075357196914,1.1641091669055037,1.0674930793671895,-0.6024671316104236,0.16610060866345486
1019,INDIAGLYCO,India Glycols Limited,Chemicals,2021-08-24,2021-08-25,313.5907287597656,313.59071075297885,39.02922112344166,44.286080806775466,5.256859683333808,66.80923569305361,72.2281636478223,328.7497673688901,-0.058937149135937617,0.3975992676155875,-0.10950127011244515,0.32057308545535146,0.5289054888376057,0.2885812843079228,-0.44465827984402084,0.04020462152853747,0.5097924906012076,0.4180447650720424,-0.550674438773274,0.0435484071487359
1132,JMA,Jullundur Motor Agency (Delhi) Limited,Automobile & Ancillaries,2021-08-24,2021-08-25,51.378746032714844,52.38703461409804,37.04827214269223,41.38194367534346,4.3336715326512305,61.58018211595218,83.04954887474304,54.6615519150652,-0.0734502601654462,0.2849599270198271,-0.12401438114195373,0.20793374485959104,0.2152191811999791,-0.7290538744270688,0.6340140118349701,-0.21631605972953555,0.2379665719252724,0.14824133340203,-0.8457496562686604,-0.12848294554383205
1140,JSL,Jindal Stainless Limited,Metals & Mining,2021-08-24,2021-08-25,147.7126007080078,146.09688360683893,39.32512938058299,54.09175603612032,14.76662665553733,63.024494599010055,78.64211084496728,143.37390702372542,-0.010495167772324066,0.6299299502559936,-0.0610592887488316,0.5529037680957576,3.1093073908473907,-0.4479737245896553,0.19468196881849803,0.8964214612963362,1.0704625097198435,0.974543188509879,1.8766315478834243,0.760794491939721
1185,KAYA,Kaya Limited,Miscellaneous,2021-08-24,2021-08-25,417.79998779296875,415.1000061035156,36.55217210988535,40.68847625203306,4.136304142147715,60.59662163008241,61.541849851375545,448.4630249446227,-0.17094954326277623,0.3393171067282672,-0.22151366423928376,0.26229092456803116,0.4889592046344042,-0.920466281357955,-1.5098666936187972,-1.9396255880207747,0.3691435677486639,0.2784423230711111,-0.5882506995548216,-0.7184372286220954
1187,KCP,KCP Limited,Construction Materials,2021-08-24,2021-08-25,136.44407653808594,139.81902769396416,36.469176445869145,41.627387632464504,5.158211186595359,68.02093702171977,75.65876957567258,144.65522522661817,-0.1097829311659635,0.31689152889032357,-0.16034705214247102,0.23986534673008753,0.8395599023089254,0.5243925751572526,-0.1026965549406388,-0.858499634156011,0.31502523515370945,0.2247266512120741,-0.2584512323754824,-0.025917159991516017
1288,LAURUSLABS,Laurus Labs Limited,Healthcare,2021-08-24,2021-08-25,661.6383666992188,665.2828115739034,39.94763278970822,50.70570632233053,10.758073532622305,72.25830266233125,86.48769495778018,663.5050455437638,0.031636240853746056,0.2872471691098193,-0.018927880122761476,0.21022098694958324,0.9523433931409929,1.34903362974215,0.976727337046859,1.6410983001317452,0.24348623920189172,0.1537199322794387,-0.15235921536080874,0.7019510371735459
1374,MANINDS,Man Industries (India) Limited,Infrastructure,2021-08-24,2021-08-25,110.77001953125,110.77001701227537,36.537768930301176,41.822206999255926,5.284438068954749,60.217265598996775,79.60767680432774,119.02214788967902,-0.10739301376328436,0.12561329278012967,-0.1579571347397919,0.048587110619893625,0.1913109659132987,-0.9942934145511283,0.29092928136768287,-0.8162576063068977,-0.14657532090745498,-0.233439423210592,-0.8682393909299304,-0.46131264575638675
1623,ONWARDTEC,Onward Technologies Limited,Software & IT Services,2021-08-24,2021-08-25,216.7367401123047,224.27460890934503,37.883377232463026,47.1830431101912,9.299665877728174,67.39064010782292,83.68985981861825,222.53004284273467,-0.09816065283145203,0.2384320559708979,-0.14872477380795956,0.16140587381066185,0.7796185154305862,0.40172940283245295,0.6978400062648481,-0.653074708371455,0.12568358780074834,0.03679377688310088,-0.3148362811948063,0.04902263070248152
1632,ORIENTCEM,Orient Cement Limited,Construction Materials,2021-08-24,2021-08-25,142.4625701904297,143.32366395081212,39.394550319761265,43.12924609516492,3.734695775403658,66.34653282250521,75.1269587382107,148.6445091243424,-0.010331786570468848,0.05197695807101299,-0.06089590754697638,-0.025049224089223054,0.45119818311237414,0.198533878563294,-0.1557072927302553,0.8993092402928207,-0.3242775715098318,-0.40981950227569536,-0.6237713498579031,-0.06928876625292847
1657,PANAMAPET,Panama Petrochem Limited,Automobile & Ancillaries,2021-08-24,2021-08-25,235.60696411132812,236.5544367980295,38.79998594691839,46.3633052172831,7.563319270364708,69.31208736035161,74.78104437937107,245.20606095974236,0.04607368505202336,0.2430374712802834,-0.004490435924484171,0.16601128912004737,0.5976451731055249,0.7756655752194703,-0.19018792772751744,1.8962815626202227,0.13679756663564444,0.047825063538063706,-0.48601309783469543,0.36339479040853134
1751,PRECAM,Precision Camshafts Limited,Automobile & Ancillaries,2021-08-24,2021-08-25,82.04615783691406,83.35618669548352,37.49441279035,43.34237080630237,5.847958015952372,61.71705370768998,74.90210067827796,88.28533852477376,-0.22785392806402538,0.5860651618353097,-0.2784180490405329,0.5090389796750736,0.4972550328345921,-0.7024170572802044,-0.1781210737503365,-2.945416250416212,0.96460618681425,0.8694744764348279,-0.5804470649973877,-0.4287201305325104
1927,SAKAR,Sakar Healthcare Limited,Healthcare,2021-08-24,2021-08-25,166.64999389648438,162.5,36.58232672512421,45.85022409598946,9.26789737086525,61.824221131727064,80.21714285880176,173.63761612338385,-0.10185938477188505,0.23307437234608264,-0.15242350574839258,0.1560481901858466,0.7577121590350704,-0.6815610195741127,0.3516806668783455,-0.7184501633804973,0.1127542039319543,0.023960592490047044,-0.33544292777309936,-0.20784310790456043
1956,SAREGAMA,Saregama India Limited,Media & Entertainment,2021-08-24,2021-08-25,299.6159362792969,300.0292454537006,33.49639169100408,44.588897388786364,11.092505697782286,68.83851894124894,94.48622686963618,309.757793299565,-0.027525951867273468,0.2912272815240873,-0.078090072843781,0.21420109936385123,1.0325269803355963,0.683503606281954,1.7740184940020325,0.595400658140288,0.25309121121006956,0.16325343968566314,-0.07693294122983728,0.5653890780150282
2000,SFL,Sheela Foam Limited,FMCG,2021-08-24,2021-08-25,1136.4879150390625,1140.6572192328877,32.30444210692988,43.033606211130135,10.729164104200251,63.25773322368949,75.26346316970407,1159.7860991832815,-0.04113829044271189,0.08290512943240036,-0.09170241141921942,0.005878947272164314,0.6603785658522852,-0.4025827525238539,-0.14210057373304394,0.35480121961967986,-0.24964042831625471,-0.3357376874812772,-0.4270016935806151,-0.20037698600256082
2074,SILINV,SIL Investments Limited,Finance,2021-08-24,2021-08-25,276.8062438964844,276.8062533813864,37.03412021138212,41.75304799681155,4.718927785429436,61.52684792388934,67.25414447915132,294.3056459610973,-0.09635917024803331,0.2240644858780767,-0.14692329122454084,0.14703830371784066,0.7598233726064749,-0.7394333337700635,-0.9404669534118019,-0.6212333244921799,0.09101117300352421,0.0023793378842587674,-0.3334569730514764,-0.4235333456396231
2087,SIYSIL,Siyaram Silk Mills Limited,Textiles,2021-08-24,2021-08-25,327.4125061035156,329.7566562246255,35.365470232094495,45.043684022610016,9.678213790515521,64.57727845684906,69.45224768604437,343.4799053706426,-0.09765187613990423,0.29844782116882107,-0.14821599711641176,0.22142163900858503,0.5397425826223654,-0.14578377293705724,-0.7213607138864069,-0.6440820297335867,0.27051611632656536,0.18054869695860812,-0.5404803125787385,-0.266773669308436
2108,SOMANYCERA,Somany Ceramics Limited,Construction Materials,2021-08-24,2021-08-25,644.90087890625,643.060810990767,36.92667102731699,50.921325791038136,13.994654763721144,69.43330696983685,75.34283271420341,645.3312731533778,-0.06112091758371874,0.43065848598653345,-0.11168503856022627,0.3536323038262974,1.8359575479169967,0.7992563330347082,-0.13418904238476148,0.0016062969656153126,0.5895723646386535,0.49723104685985725,0.6788298820088224,0.4053844801871492
2115,SOTL,Savita Oil Technologies Limited,Automobile & Ancillaries,2021-08-24,2021-08-25,289.14013671875,291.7283555217776,39.09857663385444,47.70694318548761,8.608366551633168,68.0064964336852,71.78268051612345,297.41824691586675,0.03038762057202904,0.3637413594370551,-0.020176500404478492,0.28671517727681906,0.7035954628416585,0.5215822673491355,-0.4890638989489115,1.6190288124355885,0.4280851852636848,0.3369453927974852,-0.3863488663193546,0.3383714820962713
