date,gfs_10_regime,gfs_15_regime,gfs_15_fixed,breakout_relvol_regime,breakout_equal_regime,breakout_relvol_fixed,breakout_equal_fixed,nifty_50
2020-01-31,114509.60727469307,111627.51873140095,113713.9524025229,110388.83567471892,105859.29484881574,112036.9740363388,109108.29055704759,114555.35601342696
2020-02-03,112891.95581899896,110564.87180643981,112560.14587400982,108172.08012498228,104501.6387187106,109055.54448146033,107339.00002332414,112121.0106264834
2020-02-04,112951.65623770145,112335.31484189926,114726.37756235979,108963.61050456832,104937.04647764377,110521.98498766773,108401.88835150753,114723.43152358504
2020-02-05,115350.29979282139,114411.49099801067,116015.33909714915,108738.09354233788,104730.83954914645,110150.81193134926,107997.98158074234,115772.06110309795
2020-02-06,116343.53378884582,115640.92763516345,117443.80300672087,109080.60771587315,105061.20560480916,110684.43976196261,108582.26273438655,116239.3936936894
2020-02-07,116701.56505433605,115925.94920386167,118367.68638232963,110456.65608827092,107264.15800605383,112066.12399410366,110763.88987368796,115860.15765916789
2020-02-10,117098.22478031507,115985.79435775761,118837.38875458622,112083.3960495377,108917.12581131785,113609.55216127465,112377.7330787009,115219.97064757421
2020-02-11,117626.63515751407,117086.35319368854,120059.68102342212,111627.95184887879,108384.97736132581,113182.84067728888,111790.07964170142,115951.62096260356
2020-02-12,118483.74565029911,118414.85132764734,120827.06972030998,113708.8064119894,110203.2561679684,115189.08084808599,113077.68486341748,116845.10895308839
2020-02-13,119293.70444169993,118567.30619550048,121176.71493614087,113622.71268261872,110674.936637852,114881.70188021046,113426.285466212,116590.85406244363
2020-02-14,118064.78868834735,117589.37000213338,120594.83941988662,112454.59472654834,110385.5370759891,113245.26107538871,113427.70202258856,116004.76881060205
2020-02-17,119400.87906425243,118422.48887182202,121265.04972197014,114510.21873111912,111324.34671542355,115168.21410967065,113726.48918144658,115356.9130966753
2020-02-18,118702.15681158268,117257.23398641667,120799.4422751115,113800.9796866695,110528.54402184261,114193.97493467992,113366.54839025546,114846.48613980251
2020-02-19,120933.91309959596,118849.60378455085,122295.88249314761,114708.07959977581,111604.03636893505,115531.26394551442,115223.17846676399,116123.99842772898
2020-02-20,122928.63403229073,120275.32529636168,122810.47325591427,115149.87165225497,111744.27108825822,116147.21552354997,115375.00252723874,115692.56845696263
2020-02-24,121077.798729519,118358.68152347475,121732.22056784123,114745.13531261275,111532.47956622127,115613.17356388281,115042.57027774845,113284.55851607991
2020-02-25,119451.58291483347,117393.02608996672,121123.12494654013,115633.15004853933,111807.41513419061,116588.70768320895,116454.70195131641,112982.89795211045
2020-02-26,118218.42767217912,115782.3511629543,119700.40754123943,114030.82544206046,110377.6907506517,115022.3796500369,115464.80172121615,111839.45702594817
2020-02-27,117343.58334472364,114955.63883101917,119148.27432767104,113250.32544394146,109792.8604519229,113959.58368956714,114284.86497781385,111406.5961875514
2020-02-28,115017.71672969806,112567.09814082403,115949.19829586726,109513.3606532322,107338.38476336899,109590.31045314117,111651.47369428548,107273.84833158496
2020-03-02,115308.8176099795,112235.72866865735,115563.76210144899,109665.9685204174,107343.18192086463,110411.13654655573,111393.83079476867,106613.06804860424
2020-03-03,117046.45241064961,113452.23457466281,116665.33822719425,109141.01513561723,107263.35484087134,111146.95764816192,112095.07093602493,108246.34266025225
2020-03-04,115385.20858053071,112298.87401375314,114427.27063438686,107712.68281290072,105559.60323254825,108489.50673731012,109531.99289282397,107745.49222921976
2020-03-05,116636.3553871437,113659.07482245723,115719.32337858861,107150.4579316548,105309.28775551457,107701.89628465204,109394.51393920087,107917.86969434517
2020-03-06,115859.62825719739,112832.31215561662,115253.2961553141,106689.29101694701,105045.35737152796,107125.63208702115,109181.3705273559,105240.7537661044
2020-03-09,113630.35002886933,110483.9564140621,111359.81167696201,106637.41394802532,105045.35737152796,106667.12262984246,108388.73234916932,100088.58286402278
2020-03-11,112536.34541729251,109439.08311300518,109884.5062920897,106637.41394802532,105045.35737152796,106088.44428041809,108179.48926081038,100155.14158902808
2020-03-12,105314.35449543316,102364.2488766801,101814.85870290926,106541.6734325595,105045.35737152796,104228.89232214642,106476.51170230153,91840.32302818725
2020-03-13,106937.46147383466,103642.47694917815,104305.00438583126,106495.27307850833,105045.35737152796,103304.70002408253,105873.17653126479,95336.23191577371
2020-03-16,101294.2707433077,98615.51522106573,98051.12400033197,106495.27307850833,105045.35737152796,103304.70002408253,105651.48693639415,88079.14250440928
2020-03-17,100781.00583272746,98375.152860349,96879.89258620475,106495.27307850833,105045.35737152796,103304.70002408253,105650.67902964106,85873.18416585047
2020-03-18,96293.67624812822,93961.00264472316,91740.52263695892,106495.27307850833,105045.35737152796,103304.70002408253,105650.67902964106,81101.68016592078
2020-03-19,94977.83447970044,91802.52814407658,86956.04522955215,106495.27307850833,105045.35737152796,103304.70002408253,105650.67902964106,79135.14432544552
2020-03-20,100287.58086982995,96894.29673655842,92774.2303561811,106495.27307850833,105045.35737152796,103304.70002408253,105650.67902964106,83751.0297804703
2020-03-23,92103.9465896998,88352.17006461041,82699.23761568058,106495.27307850833,105045.35737152796,103304.70002408253,105650.67902964106,72879.75577614609
2020-03-24,92425.84074291997,89722.35207884508,83958.64394516678,106495.27307850833,105045.35737152796,103304.70002408253,105650.67902964106,74706.9550360602
2020-03-25,93496.634075792,91477.15444022609,86638.69386431036,106495.27307850833,105045.35737152796,103304.70002408253,105650.67902964106,79656.10171991224
2020-03-26,95039.59581534562,93891.24923677427,88915.28379533353,106495.27307850833,105045.35737152796,103304.70002408253,105650.67902964106,82755.07109307905
2020-03-27,95804.31175313312,94127.30497568322,88656.73442305962,106495.27307850833,105045.35737152796,103304.70002408253,105650.67902964106,82935.1079084615
2020-03-30,95832.00125589433,93752.67472813856,87928.845337806,106495.27307850833,105045.35737152796,103304.70002408253,105650.67902964106,79304.1643952812
2020-03-31,99163.11375608225,97371.15050808265,91566.23492895444,106495.27307850833,105045.35737152796,103304.70002408253,105650.67902964106,82336.57504344273
2020-04-01,97687.88573667656,95760.61620341903,90964.42334974952,106495.27307850833,105045.35737152796,103304.70002408253,105650.67902964106,79042.72711025621
2020-04-03,97613.15215128916,95163.5246632508,90599.4830311619,106495.27307850833,105045.35737152796,103304.70002408253,105650.67902964106,77414.71771740513
2020-04-07,100703.5201818734,98570.96455105259,93410.20601383172,106495.27307850833,105045.35737152796,103304.70002408253,105650.67902964106,84198.73236350434
2020-04-08,102882.37726023927,99864.35007362673,94819.47053056193,106495.27307850833,105045.35737152796,103304.70002408253,105650.67902964106,83782.63044532809
2020-04-09,104206.99433824292,100609.20662369952,95755.76747648581,106104.85807752481,104788.6243284173,102925.98176367888,105392.4665677799,87260.34954506358
2020-04-13,103185.46293762082,100099.15909317542,95302.8819102293,106082.42917142886,104773.87530160954,102904.22482227546,105377.63255001599,86129.8331879553
2020-04-15,102639.91348657385,100458.89546356132,95479.55108189088,106082.42917142886,104773.87530160954,102904.22482227546,105377.63255001599,85473.36421201793
2020-04-16,102360.45602712918,100144.97275741222,95614.1625021967,106082.42917142886,104773.87530160954,102904.22482227546,105377.63255001599,86119.7797062382
2020-04-17,102209.49256574377,99880.60113588639,94981.94573203624,106082.42917142886,104773.87530160954,102904.22482227546,105377.63255001599,88743.2708306037
2020-04-20,102579.27820169681,99951.591734365,95018.58770552556,106082.42917142886,104773.87530160954,102904.22482227546,105377.63255001599,88696.34211315581
2020-04-21,103898.17149565485,100915.90316522887,95875.55174673832,106082.42917142886,104773.87530160954,102904.22482227546,105377.63255001599,86011.0898787812
2020-04-22,103638.62370516831,101035.99301866026,95536.78928884848,106082.42917142886,104773.87530160954,102904.22482227546,105377.63255001599,87982.41398217661
2020-04-23,103606.64590715332,100694.2894666682,95298.75683839989,106082.42917142886,104773.87530160954,102904.22482227546,105377.63255001599,89194.80776480427
2020-04-24,104571.39302770655,101179.90890946305,95900.87707336972,106359.1161120687,104956.05792596188,103172.6222879762,105560.86499790181,87667.35189327635
2020-04-27,105248.20295377013,101904.6133620739,96879.58021843933,106135.51259692137,104808.82772019306,102955.71788096466,105412.786381175,88892.18393700516
2020-04-28,104503.88991918683,101291.98459531453,96424.38313350774,105836.49869696697,104611.94406212975,102665.66236634058,105214.76818518125,89836.43499610439
2020-04-29,104185.27031808031,100721.73438516437,96642.9827179695,106354.61420460694,104953.09367577329,103168.25525659134,105557.88366628397,91487.89939560338
2020-04-30,104462.61348231521,100667.16651163719,96354.93230191577,105716.54486499197,104533.0998525892,102549.30232264378,105135.46963754483,94423.5908736083
2020-05-04,103583.65180262226,99354.8776932038,96079.7977004876,105263.19274373355,104234.62032104669,102109.53252312078,104835.27012399198,88999.44289683172
2020-05-05,102698.11406554781,98465.644058384,95681.0921244123,105177.6562272298,104178.34746082952,102026.55866030895,104778.67299260372,88157.66253463892
2020-05-06,102328.32177766218,98065.88245779567,95355.93546867633,105094.86484986731,104123.89764494784,101946.24769292257,104723.9094108055,88783.01715367135
2020-05-07,102138.43392241077,97693.9477431642,94740.38306876023,104881.12347713436,103982.8699872547,101738.9099608841,104582.06908420695,88094.93816080016
2020-05-08,102845.4393613904,98541.88709738076,94932.85088960454,105509.86207796722,104393.20303464365,102341.85761227299,104994.76666713407,88597.22881153911
2020-05-11,103348.64981309109,98705.1269133446,95164.9117345302,105376.10252588122,104253.4426933129,102136.56753506458,104854.20095978174,88479.43941411862
2020-05-12,103412.27712185482,98695.57061522552,95447.29805437778,105481.87703211466,104323.29397801495,102239.17306224686,104924.45476103981,88070.9968461994
2020-05-13,103419.73619891968,98616.8150350434,95085.31633501507,104996.42014280213,104001.02144834379,101765.83124201746,104600.32514270804,89861.80717833558
2020-05-14,104075.64966792642,99087.74219384113,95646.41732733732,107038.12006541832,105386.57539659672,103800.15763926417,105993.8633163884,87555.78162640645
2020-05-15,103909.30277332064,99004.37902207306,95223.6365355003,108106.37457955402,106020.6381440423,104614.73413223236,106530.2905865203,87499.27638311827
2020-05-18,103790.52429699636,98699.89594292198,94651.41784694933,107600.11326098695,105524.40024080966,103535.76162459968,105757.11536384096,84496.08162043047
2020-05-19,103593.8604525302,98456.93315131271,93993.5434173313,107072.25135441689,105299.51835142673,103037.66658022201,105412.18925420349,85030.92684778084
2020-05-20,104883.55333321665,99428.724617791,94596.9897905316,109165.15369067962,106739.54950554544,105152.46793250986,106860.44297539136,86826.04848696035
2020-05-21,104930.81702787132,99681.18369438227,95011.5510631615,109925.57572102055,107264.34960699113,105923.15619325651,107388.23843260219,87206.23843323548
2020-05-22,104198.98660610554,99139.44316613903,94382.73243633397,109859.99952906152,107367.01170908725,105679.7686098837,107224.4531701183,86564.61120193536
2020-05-26,103693.26885019905,98773.11209565609,94748.65779027331,109787.4276693783,107325.21307263561,105044.36070525285,106794.09504686986,86466.9287679491
2020-05-27,102437.70561852083,97973.20618350474,94052.79704109758,109011.92571706919,106882.38931599814,104324.36635104346,106300.91231993177,89204.86124652138
2020-05-28,103023.33750357006,98469.71297812057,94099.7344984436,108600.43299829963,106709.85104255119,104071.62053602308,106127.13505740347,90882.18413620438
2020-05-29,102831.84083404302,98920.02684372863,94684.85304636715,109329.32277414182,107192.13616019578,104911.88194417814,106702.7967204232,91745.98863741467
2020-06-01,103919.29603927908,99664.26736974657,95331.88114763862,108943.82730014509,107340.15981788207,104571.29956071105,106470.51493815563,94100.38312649814
2020-06-02,104235.23174030834,100040.3829444318,95495.37547815708,108845.9738939343,107710.08105827469,105058.44587762505,106800.90579834266,95565.10527211128
2020-06-03,103599.42733238751,99790.82338840557,95258.98098351591,109042.89803461393,107831.3730540199,104614.40417454619,106502.08079455848,96354.69169805925
2020-06-04,104044.88722430343,99926.06282724273,95114.76995074424,109096.91201525775,107915.2130148489,104749.03344330558,106593.45434171759,96043.9315641263
2020-06-05,104576.69202420376,100375.69547727547,95627.95408735448,109658.11125800834,108671.07063037738,105967.25516164505,107423.10335729901,97126.56529203308
2020-06-08,104216.61721571352,99982.78794327297,94942.45741842355,109852.1562401031,109312.92579853404,105981.75121137346,107427.92736295852,97368.84952537746
2020-06-09,104211.72596192312,99860.12227348358,94839.55739648413,108818.93686981387,108967.15939325289,105067.02968789767,106651.58292032953,96212.00707428438
2020-06-10,104621.17120501808,100187.9908976455,95188.41760027087,109188.17619817234,109679.97581102894,106116.65651278268,107367.7131234478,96877.57562018526
2020-06-11,104090.27049350674,99759.48987691771,94468.76363877859,111062.04392473803,111203.85179560621,108530.23795122112,109272.73498696522,94826.75887065452
2020-06-12,104490.97150613833,100194.9275441346,94991.18212559762,111930.63574577596,111913.32696656472,109352.65525186756,109849.93749713292,95505.73829356223
2020-06-15,104167.10908669734,99947.41944111913,94864.96521735346,112497.82804958509,112577.51936634906,109635.62236128983,110329.5545640419,93981.1535093712
2020-06-16,104236.32793970378,100073.15993346699,94799.8342530675,111930.52922210109,112742.99963495211,110458.22693882308,110601.52542680525,94941.67718073813
2020-06-17,103429.66355110549,99472.28018464637,94478.66808843175,113940.52714359369,114678.04720228305,113630.45825877819,113058.53916085095,94627.09204771467
2020-06-18,103938.63934541057,99793.94803144957,94582.43804473488,113569.40768951928,115000.59730549101,113806.84808906926,113293.95238209711,96642.9507370979
2020-06-19,104148.29285643593,99948.46006313646,94550.26832020801,113269.7852483491,115379.24469002246,114900.48727819021,114525.3653374431,98105.76505920378
2020-06-22,104593.52607559905,100312.67470084789,95040.76055021313,113381.14785202715,116114.56743805404,117319.77426653402,117051.69598572575,98745.47511492064
2020-06-23,105195.25937767373,100849.74960988475,95542.32021223118,115269.75512279931,118181.3819976777,121638.14555767292,120617.04706276528,100275.80207378545
2020-06-24,104731.46386750507,100878.49969657132,95582.10873433667,114012.13341814326,116477.64150261333,118008.05980352632,117926.12158306662,98688.96987163246
2020-06-25,104543.9790777678,100478.28521689403,95819.41916536051,113948.10533789474,115687.17176310981,116893.3708170967,117452.64573914438,98531.92045909715
2020-06-26,104967.69720347892,100635.49777785766,95725.32596984287,116054.88453427964,116509.31702657335,119365.58014027515,119345.96219143113,99433.06779983902
2020-06-29,104547.33588089515,100239.02716698845,95156.27315076574,118181.3057024854,117036.58969400449,120258.07795341128,119804.17489398114,98756.96881634422
2020-06-30,104380.38160438083,100014.51175089995,94830.99243665196,116921.21636923142,115771.1201541064,118514.84247449297,118655.55655598667,98658.32311852831
2020-07-01,103727.64227713236,99584.33682053513,94516.6791756143,116254.18995055318,114665.77435186991,116834.02063365975,117201.9656559104,99883.64147020994
2020-07-02,103587.2159629724,99476.83448344607,94417.4866711354,116083.79692552844,114478.94732863051,116296.63403674118,116780.40295048349,101048.62957951288
2020-07-03,103576.21337137219,99606.08855532377,94476.37908223922,116164.3081484785,114513.22320796273,116467.02394293336,116872.65341734642,101581.55763128001
2020-07-06,103748.09868150608,99755.48732871526,94560.45980982562,115957.33089140986,114304.37052694568,116899.17334925455,117451.36128372487,103078.37610177977
2020-07-07,103726.36429175679,99769.91896936491,94504.17163091963,116111.92761252169,114429.70352887457,117009.15399227328,117424.54484649235,103423.13103203058
2020-07-08,103288.58212289325,99346.48216483796,94085.3772659679,114067.65242205499,113131.60200637252,115192.23494874794,115937.09436973017,102523.89151479598
2020-07-09,103438.59162428124,99525.78383651252,94208.2984714482,116246.23196141706,114595.63602688661,117590.16665477403,117731.0308202283,103555.28521821152
2020-07-10,103823.35039799951,99703.35337703291,94340.31111004237,116367.10334497057,114730.79805236003,117253.84322316368,117555.2128516564,103120.50720423147
2020-07-13,103349.00894083889,99405.60663884795,94349.45438194164,115789.53992664652,114444.18781710506,116275.21064167199,116924.70292581001,103452.33756542829
2020-07-14,103193.74062155213,99307.21518431383,94347.93692230579,114079.67603667792,113289.60432985099,114665.67456588124,115506.85624556715,101581.55763128001
2020-07-15,103236.81131196709,99466.25677162354,94521.45814292418,115004.98515751575,113905.94338364477,116065.68708799362,116321.15304646557,101685.46854789286
2020-07-16,104067.38302253313,99973.78999383502,95760.91542334191,115907.59919220106,114495.30370493075,117129.23729430114,116967.49794336453,102851.41056894945
2020-07-17,104544.75476026646,100445.36566037999,96110.67444663649,116795.54597610327,115085.2225803439,118612.25060278579,118162.23021479172,104400.41362361802
2020-07-20,104658.16307934078,100593.09275772875,96139.87421591055,119321.48643877642,116707.65484523689,120549.5622882007,119279.62723178185,105554.38498737424
2020-07-21,103914.68756695614,100021.22618299663,95330.38353612286,122848.73918914987,118992.27654262957,123345.16319130927,121363.46954910737,106895.5755608931
2020-07-22,104079.45823722977,100156.86317475999,95159.16568388634,124308.70108371078,119960.56914992948,125042.36197582255,122777.14015215993,106611.62782889779
2020-07-23,105500.81778380483,101139.4431351069,96616.42467719429,123702.7610854621,119630.54830309376,124662.79483009214,122776.93972393882,107405.04860601228
2020-07-24,104535.27005449745,100528.67672220388,95972.79465540429,124174.26022860775,120218.49829599523,126134.83737814093,123978.60045827075,107201.0704760291
2020-07-27,104383.80831205432,100514.46685979674,95839.32384129864,122872.23543826661,119277.28259726707,126684.45662050732,123924.88014549232,106603.96847864076
2020-07-28,104503.59485251387,100468.2483865262,95642.80843502624,122370.61678458602,119031.39737770006,125822.38930319651,123627.23990568776,108220.00721419144
2020-07-29,105776.1880776492,101319.23241075918,96457.34740555944,122436.92006258639,118973.78158027181,125472.5008796627,123100.16290937482,107284.37876917889
2020-07-30,106984.39811581647,102161.03844215607,97353.09231119901,118173.69858067065,116000.33425797711,121839.06084008816,120418.23164319475,106320.03009872144
2020-07-31,108592.56296829948,103240.92414464137,98828.08931035746,120126.52730302814,118234.11121757713,123799.58761892139,122307.99461394455,106045.18193668961
2020-08-03,108939.92370428008,103453.29912735436,99390.26207887287,120899.44091189845,119240.08771173388,124720.46052610662,123215.01046838578,104303.68510138539
2020-08-04,110889.34004697893,104746.06771348024,100939.6999154518,122554.27673946973,121301.74382632397,125714.2826669068,124778.87430611005,106253.94832959297
2020-08-05,110486.74481080548,104460.02938871915,100555.04216559767,122275.9514391761,121311.38291770146,127101.80943166366,125999.79146872001,106315.2418358013
2020-08-06,111084.21577881074,104918.52749921865,100949.16415235691,122512.37975920217,121798.05997108642,130943.35065686669,128549.23344272503,107258.5296310709
2020-08-07,114026.8206388329,107163.2085954962,103184.09802348934,122379.97999535053,122106.55524444977,132300.88504469363,130149.66886373608,107391.63772900547
2020-08-10,119517.24382726493,110734.83603058611,107269.5061578797,124098.05443658249,125763.69496900254,132900.1484472719,132428.0388259683,107928.88643989191
2020-08-11,120013.76627702972,110975.36260305597,107196.1940371397,122484.15878402437,124592.37630140096,130194.99637580392,131256.55953636594,108430.21382680122
2020-08-12,118607.38582539803,110106.49514109334,106420.2304928762,121007.35985930053,123088.78571092596,127787.73062845293,129626.06313119842,108295.18855328341
2020-08-13,117920.60576796473,109674.59043736185,105998.80981655046,121031.99628649084,123253.49762473826,128503.21807694765,130510.78197470559,108219.05330243782
2020-08-14,117763.82913074303,109567.11400452978,105743.9387298822,119517.43276490836,122614.15290283746,126607.84291252411,129264.84815428013,107050.24019404434
2020-08-17,117770.91352311644,109457.58883556463,105778.06429912633,120694.64717995173,124425.77958608586,130055.67591153429,132891.1577117258,107708.14003761217
2020-08-18,118909.16230251367,110476.96909829002,106738.13386794413,121993.988829993,125898.36882751364,131866.2179205083,135027.4701627306,109032.09473503371
2020-08-19,118759.39534890138,110292.43584573921,106753.25524523892,123128.02260476403,126933.13266911791,133502.74879886757,136666.88734228883,109252.84113731344
2020-08-20,119012.3683556405,110461.6919757206,106929.6498616867,123100.01436882149,127125.79235359441,138202.0427472831,139717.61351056307,108331.57748106135
2020-08-21,120050.08111075679,111272.6279239968,107714.16200380109,123315.2547416486,128761.5095924779,141232.01407609903,143525.26322235275,108900.41750472959
2020-08-24,121664.70909864745,112349.8231904977,108849.12858059975,123673.58115696447,129756.16242876786,144674.15861464126,146496.3004779078,109808.75659192768
2020-08-25,122087.19283202686,112592.61949931244,109031.95289260254,123360.28977663805,129094.89599086653,142179.56512325842,143794.74596335075,109864.29857138621
2020-08-26,121288.20281418679,112000.51849779609,108471.16102374413,125127.84673192467,130611.67500129504,140281.40587113774,143365.9291594695,110605.03910430305
2020-08-27,121612.87358232998,112224.52788702748,108789.96126675516,126778.54274098689,131800.73091114024,142240.91381718818,145067.9079629958,110697.45631949235
2020-08-28,122278.59318226442,112667.17315334865,109214.44601297803,125153.29461676221,130964.63727487485,140242.06747724535,143691.16459783222,111543.53863665249
2020-08-31,118131.11279358319,109611.09387963783,105837.11344705883,121289.88379991634,126014.25849889604,134408.97037990694,137518.38806512428,109052.68800642077
2020-09-01,120872.94497783575,111640.3282461542,107884.99882414482,121852.13470180685,126643.96420614677,135714.0558528171,138522.21592316005,109845.1455197056
2020-09-02,125024.89460676757,114334.36877352612,110483.85199304175,124932.45515274156,129548.66160744824,140440.72674127138,141940.74546987272,110465.22556786507
2020-09-03,125280.20396384488,114498.97061445483,110661.97824964512,125039.50782224168,129547.05881793369,140339.0302594696,141977.3645685796,110392.924668186
2020-09-04,123072.26205082655,113028.8557952476,109313.11978256382,124758.57712003516,129334.5608933455,139384.5850608692,141541.93822922555,108538.90365425825
2020-09-07,123108.82330239835,113109.64620161703,109352.72415409154,124260.2649385843,128732.19247583364,138380.22218868425,140728.7174185618,108741.92787248782
2020-09-08,121943.13420680769,112312.01221780188,108727.85143939509,125019.64093172373,129100.76230103697,138512.7929033925,141109.28986569354,108380.89097789327
2020-09-09,122948.71880795533,113110.35741869494,109463.89948515152,124925.67247436871,128602.49765553857,139518.88462276204,141266.39298232066,108004.05842690788
2020-09-10,123258.21407412666,113469.14031110276,109760.47689021844,125531.15192686954,129093.51877967788,140241.53360163973,141788.5819563403,109644.03847705931
2020-09-11,124250.82528144035,113923.48772394036,110409.43567712957,124200.42100114559,128167.80215845523,138743.60762010232,140721.38350797963,109789.60354024707
2020-09-14,128554.7702797489,116823.85438250062,112986.71200197453,127473.7640945343,130962.2211162438,142787.66193619696,144075.65488155966,109555.93256891334
2020-09-15,130406.0801512617,117947.2264482817,114360.6238780031,129313.79149272782,132539.57220003323,145036.13190224933,145916.20870205454,110338.81355635791
2020-09-16,132646.42326915328,119919.13391446236,115932.15400377598,129934.13544030939,132932.24533972825,145450.58510662406,146417.43383455527,111131.27106964275
2020-09-17,131156.25546267204,118554.41384289319,114652.77445482361,129557.58820507159,132685.52204171906,144442.24090620302,145959.9857223128,110284.22548865297
2020-09-18,133184.94757069953,119952.32823412489,115977.4104695027,129142.38524909414,133417.98954595355,144452.7800063515,146086.67594690475,110177.45283677924
2020-09-21,128288.61171295629,115916.66436587277,111735.57639757935,124818.20822775784,129935.47098387788,139144.7746008995,141221.89112637204,107741.18092217641
2020-09-22,126189.9861485639,114322.8349911603,110216.46168063616,125379.82805629303,129656.87781151838,140289.4552687365,141758.87003421466,106813.22117949692
2020-09-23,123480.51787945282,112910.89057544932,108900.15150733461,126428.09879568695,131325.55027184787,140821.47087655458,142796.31478451905,106604.44543451758
2020-09-24,122146.08867968284,111578.90492735193,107609.36787511288,124152.1977257758,128535.84097026286,136956.58895294534,139871.03498990447,103479.62692324276
2020-09-25,123599.53097937256,112720.49725940311,108958.1082190628,125944.04556887913,130859.19839124157,139503.56502870264,142384.7471264815,105823.00466677945
2020-09-28,125748.83575140045,114744.65973928443,110880.4322803184,127786.15365803133,132420.63931127737,142137.21634835814,144729.66285957518,107520.92082784952
2020-09-29,126475.27338399489,114736.28960826376,111041.93448983338,128903.12759926036,133095.86601394572,142729.30907291966,145578.44645716448,107471.60733101757
2020-09-30,127929.72575155574,115773.53556007946,112005.18571709355,128534.63063322523,132516.55701871778,141861.70925367688,145167.41813380955,107712.45134465552
2020-10-01,128744.02568600175,116404.97273369,112609.39084887784,128834.78899785347,132918.39140391472,141771.04238886258,145889.44856324495,109334.71856283282
2020-10-05,128908.27433759917,116683.90278199644,112548.6672200529,130294.2747808403,134639.39571326927,142909.7500451823,147259.3369515509,110162.12478418916
2020-10-06,128863.2844667416,117215.84880949925,112712.35419507493,130416.62586068167,134744.6417045847,142214.86305548798,147313.1852790261,111685.27870074975
2020-10-07,128149.94456635097,116561.64170579084,112224.87738378053,128949.18595397218,133197.69027383637,140947.30352059292,145841.62162746274,112417.3966195799
2020-10-08,127922.20225612714,116460.02615598371,112154.16613145184,129378.27476505798,133177.870845652,141509.46680784732,145555.52426887298,113334.34896878866
2020-10-09,126216.83938406453,114886.52668986046,110765.37296616822,128887.09724691583,132491.95179108877,141103.15254661834,144814.17309505062,114096.64603692217
2020-10-12,126479.64145224106,114872.18945258777,110980.70596424528,126664.25080979046,130425.6257608078,138746.88138058962,142701.52670636188,114257.0528447472
2020-10-13,127281.27561484648,115782.63534571853,111747.56131988134,126727.54488812436,130532.62829695619,139082.71976967857,142460.86775490898,114291.04764106507
2020-10-14,126785.39928679285,115267.02946741456,111001.93030039196,126471.46240297247,130782.68158703398,139304.12963383613,142123.43860643686,114641.06779011285
2020-10-15,125295.54216874592,113661.10257339031,109815.10440368655,123128.68251164015,127578.90156329994,135951.03149800687,139159.00630008293,111857.16985792233
2020-10-16,126478.79521835975,114512.10450818932,110764.45804742508,123908.38207894198,128175.58054232174,136722.3579656132,139752.63691541614,112643.4082406566
2020-10-19,126056.82987518306,114122.36793533518,110316.95458694096,123663.45343183086,127856.07049970696,136382.37168561207,139518.12328439794,113702.56825776341
2020-10-20,125424.69559483841,113632.78596416794,109949.55315717502,124623.19429095161,128467.55081645076,137360.77311247037,140100.05887585954,113930.01074647055
2020-10-21,126270.57901314518,114256.0201360591,110554.62002263108,127435.35899622086,130369.34606956654,140386.23820151083,142292.01844009652,114321.21743829243
2020-10-22,129223.9332169666,116248.57845158118,112369.26024069768,127631.21045071218,130360.55716710236,140693.08137239,142442.7659287972,113926.66270325684
2020-10-23,129297.6176428797,116647.08321095473,112342.7434699883,127011.53427973978,130160.9661097721,139988.0180613654,142156.8833578785,114251.30131799744
2020-10-26,127223.03979713992,114864.6185596168,110550.40250031462,126673.27087147198,129479.83083350188,139662.898122893,141588.47991406033,112694.161957195
2020-10-27,131482.5425346197,117907.90482712202,113500.49654818699,126401.90686987534,129137.18280205254,139471.1573792324,141289.14968460417,113859.15006649794
2020-10-28,131847.6731888747,117994.83114713452,113425.92895590136,124267.7998084614,127498.97767370733,137193.04881397967,139497.65075109666,112328.81375555712
2020-10-29,133280.4039574146,119177.94213006372,114481.285876217,125375.21451490346,128419.84188296371,138449.16315407524,140503.31685452038,111765.71590656266
2020-10-30,134121.30195927064,119789.28231476394,115003.37737445036,125162.7555058494,128246.64481542596,138216.72746020614,140313.75192425583,111493.74818394372
2020-11-02,132791.92984907114,118629.24258767844,114271.67013960179,123673.61579073632,127303.38066451077,136581.57203810086,139282.6085751271,111749.92025017177
2020-11-03,133455.07333127255,118664.40526440363,114739.82775911292,122146.55352444174,126177.14867800736,134898.2213587461,138051.29624541668,113132.28801438873
2020-11-04,135273.13205163772,119820.51102238927,115898.62915986426,122729.77523684352,126523.78883540456,135547.44387036643,138430.86750190656,114042.05796921728
2020-11-05,136327.5459626465,121178.12137143686,116987.45814991226,123869.31215915592,127515.30746931751,136807.2901962472,139515.59296444128,116070.36427177768
2020-11-06,136045.78067054474,121542.36976761257,117325.30254559428,125164.3392174318,128638.8833552606,138231.75395939796,140744.2336897893,117442.20159840073
2020-11-09,137258.49455228145,122623.88734197515,117855.59393443551,126712.76138409984,129950.55292643588,139941.40167405078,142179.1309023404,119333.56545186005
2020-11-10,129780.59391519253,117439.02003747708,112824.82472348608,123922.17182500436,128148.89870948627,136861.54496288617,140208.6302143681,120962.05180058793
2020-11-11,132378.47248814194,119573.62002964626,114448.49140058568,124391.99675472367,128751.50824437398,137387.84156899896,140868.03886031517,122092.56815769621
2020-11-12,134563.87203559655,121700.58181678288,116190.14539605813,126717.19130421366,130574.04644533439,139950.5543469243,142861.57150710525,121533.77226366906
