symbol,sector,entry_date,exit_date,sim_entry_price,raw_entry_price,sim_exit_price,raw_exit_price,return_pct,holding_days,exit_reason,max_favorable_pct,max_adverse_pct,gap_down,strategy
SUVEN,Healthcare,2019-12-05,2019-12-16,12.813904871940611,12.781949996948242,12.882058925628662,12.914344787597656,0.5318757581640258,7,WEEKLY_CLOSE_LT_W_EMA20,4.488464614157321,-4.052333362630593,False,Weekly EMA20 Exit
ATUL,Chemicals,2019-11-18,2019-12-23,3957.15917721823,3947.290949843621,3866.680513683666,3876.3714422893895,-2.2864549916379135,25,WEEKLY_CLOSE_LT_W_EMA20,3.412908509375395,-3.4363882608170186,False,Weekly EMA20 Exit
HINDUNILVR,Consumer Goods,2019-11-22,2019-12-23,1838.380508194602,1833.796018149229,1739.312523488161,1743.6717027450236,-5.388872666177882,21,WEEKLY_CLOSE_LT_W_EMA20,2.4341470346687295,-6.958533580842784,False,Weekly EMA20 Exit
AGROPHOS,Chemicals,2019-08-26,2019-12-30,79.60797241712417,79.40944879513634,85.77163627624512,85.98660278320312,7.742520845556798,83,WEEKLY_CLOSE_LT_W_EMA20,89.281365936147,-1.88793235793886,False,Weekly EMA20 Exit
EQ30,Unclassified,2019-11-14,2019-12-30,348.4690061187744,347.6000061035156,339.15000000000003,340.0,-2.6742711561549988,31,WEEKLY_CLOSE_LT_W_EMA20,0.014380837770717296,-9.378597678679935,False,Weekly EMA20 Exit
VADILALIND,FMCG,2019-11-21,2019-12-30,722.031450925469,720.2308737411163,705.9069334642384,707.6761237736725,-2.2332153870254454,26,WEEKLY_CLOSE_LT_W_EMA20,4.003021483169466,-3.727443873854431,False,Weekly EMA20 Exit
ICICIGI,Insurance,2020-01-24,2020-02-03,1284.5309117364775,1281.327592754591,1229.33333067924,1232.4143665957292,-4.297100252933532,6,WEEKLY_CLOSE_LT_W_EMA20,2.017202598969761,-4.5434305590996305,False,Weekly EMA20 Exit
WHIRLPOOL,Consumer Durables,2019-11-28,2020-02-17,2173.3403925962734,2167.920591118477,2194.8502319341433,2200.3511097084142,0.989713319236393,56,WEEKLY_CLOSE_LT_W_EMA20,15.820495245030719,-4.805077622125736,False,Weekly EMA20 Exit
ICICIPRULI,Insurance,2020-01-03,2020-02-17,482.68780127372986,481.4840910461146,472.685840658292,473.8705169506687,-2.072138676188706,31,WEEKLY_CLOSE_LT_W_EMA20,9.641646341584655,-10.25772872199984,False,Weekly EMA20 Exit
VSTIND,Consumer Goods,2019-12-16,2020-03-02,288.0566205857482,287.33827489850194,283.68518329342646,284.3961737277458,-1.5175618194203067,53,WEEKLY_CLOSE_LT_W_EMA20,18.330480073096115,-1.1471709988492091,False,Weekly EMA20 Exit
BAJAJFINSV,Finance,2020-02-05,2020-03-02,952.8899411036268,950.5136569612238,924.2847394241504,926.6012425304766,-3.00194182408371,17,WEEKLY_CLOSE_LT_W_EMA20,3.154598960168616,-7.672969328232443,False,Weekly EMA20 Exit
ADSL,Software & IT Services,2020-02-24,2020-03-02,19.957380110381493,19.90761108267481,16.795651956275577,16.83774632208078,-15.842400839282696,5,WEEKLY_CLOSE_LT_W_EMA20,0.0,-15.887849743191113,False,Weekly EMA20 Exit
SANGINITA,Diversified / Other,2020-02-24,2020-03-02,145.66802570343017,145.3047637939453,125.71824949264527,126.03333282470703,-13.69537076818851,5,WEEKLY_CLOSE_LT_W_EMA20,2.7397291921518416,-13.262766110384952,False,Weekly EMA20 Exit
DYNPRO,Chemicals,2019-12-02,2020-03-09,138.10432842560678,137.75992860409656,135.26981884002686,135.6088409423828,-2.05244080174272,68,WEEKLY_CLOSE_LT_W_EMA20,28.755364960047956,-10.908444013451586,False,Weekly EMA20 Exit
BAJFINANCE,Finance,2019-12-04,2020-03-09,385.41986891259137,384.45872210732307,395.2558693157903,396.2464855296143,2.5520221443045523,66,WEEKLY_CLOSE_LT_W_EMA20,24.391099184765043,-1.9643675034989088,False,Weekly EMA20 Exit
WELCORP,Metals & Mining,2020-03-04,2020-03-09,157.5856499390375,157.1926682683666,132.09403734533538,132.42510009557432,-16.176354004037567,3,WEEKLY_CLOSE_LT_W_EMA20,2.127665815432461,-28.464637060042826,False,Weekly EMA20 Exit
CANTABIL,Retailing,2020-03-06,2020-03-09,51.746231277658815,51.61718830689159,48.367651157356704,48.48887334070847,-6.529132724996721,1,WEEKLY_CLOSE_LT_W_EMA20,0.0,-11.723482416954658,False,Weekly EMA20 Exit
GOLDIAM,Diamond  &  Jewellery,2020-03-06,2020-03-09,18.644561898746524,18.598066731916735,18.874506301791495,18.921810828863652,1.2333054769199512,1,WEEKLY_CLOSE_LT_W_EMA20,4.666665159625759,-11.888889542235102,False,Weekly EMA20 Exit
MITTAL,Textiles,2019-12-23,2020-03-16,8.26362378358841,8.243016242980957,7.686076558828354,7.7053399085998535,-6.989030961296498,57,WEEKLY_CLOSE_LT_W_EMA20,31.92740982774313,-6.522810565112526,False,Weekly EMA20 Exit
BERGEPAINT,Chemicals,2020-01-08,2020-03-16,388.28256994870975,387.3142842381145,368.3140103798635,369.2371031377077,-5.142790615474711,46,WEEKLY_CLOSE_LT_W_EMA20,23.79470348424283,-16.776365350180747,False,Weekly EMA20 Exit
PIIND,Chemicals,2020-01-09,2020-03-16,1421.3733784471212,1417.8288064310436,1270.3415899820727,1273.5254034907996,-10.625764542604124,45,WEEKLY_CLOSE_LT_W_EMA20,12.337083174561453,-17.090637878920532,False,Weekly EMA20 Exit
BHARATRAS,Chemicals,2020-03-12,2020-03-16,1642.5345914567108,1638.4384952186642,1540.0069394503805,1543.8666059652937,-6.2420391351028925,2,WEEKLY_CLOSE_LT_W_EMA20,0.003052153335119897,-23.770605468308553,False,Weekly EMA20 Exit
DMART,Retailing,2019-11-20,2020-03-23,1845.6025,1841.0,1815.7492987060548,1820.300048828125,-1.617531472456565,85,WEEKLY_CLOSE_LT_W_EMA20,39.05486148832156,-7.658881042911461,False,Weekly EMA20 Exit
FINEORG,Chemicals,2019-12-05,2020-03-23,1859.3509036391613,1854.7141183433032,1574.2408714798462,1578.186337323154,-15.333847505669407,74,WEEKLY_CLOSE_LT_W_EMA20,35.28743060484731,-19.124124291475283,False,Weekly EMA20 Exit
PFIZER,Healthcare,2020-01-15,2020-03-23,3535.1973190609024,3526.3813656467855,3067.1458882031134,3074.832970629687,-13.239754067875431,46,WEEKLY_CLOSE_LT_W_EMA20,20.121974983385158,-15.585366809314305,False,Weekly EMA20 Exit
ESABINDIA,Capital Goods,2020-03-04,2020-03-23,1269.041654589312,1265.8769621838524,878.3769233813216,880.578369304583,-30.78423232170559,12,WEEKLY_CLOSE_LT_W_EMA20,7.118658583131124,-35.59322153576958,False,Weekly EMA20 Exit
ARMANFIN,Finance,2020-03-16,2020-03-23,826.8619877624511,824.7999877929688,498.75,500.0,-39.68159047319929,5,WEEKLY_CLOSE_LT_W_EMA20,0.0,-40.834140734433205,False,Weekly EMA20 Exit
BHARATRAS,Chemicals,2020-03-16,2020-03-23,1547.726272480207,1543.8666059652937,1258.3576247481367,1261.5114032562774,-18.696371114018863,5,WEEKLY_CLOSE_LT_W_EMA20,0.0,-26.704752562763538,False,Weekly EMA20 Exit
BHARTIARTL,Telecom,2020-03-16,2020-03-23,446.93487967299274,445.8203288508656,392.11328619338724,393.09602625903483,-12.266125552724061,5,WEEKLY_CLOSE_LT_W_EMA20,4.383269895891941,-23.398624874066616,False,Weekly EMA20 Exit
COROMANDEL,Chemicals,2020-03-16,2020-03-23,534.0341905559324,532.702434469758,454.4007439974554,455.53959297990514,-14.911675687951393,5,WEEKLY_CLOSE_LT_W_EMA20,4.013961605584641,-22.65270474203835,False,Weekly EMA20 Exit
FDC,Healthcare,2020-03-16,2020-03-23,201.9411444697894,201.43755059330616,186.18614374493444,186.65277568414479,-7.801778466800721,5,WEEKLY_CLOSE_LT_W_EMA20,5.289845043808255,-15.101755042893611,False,Weekly EMA20 Exit
MUTHOOTFIN,Finance,2020-03-16,2020-03-23,693.340500762163,691.6114720819581,500.0936680223162,501.34703561134455,-27.8718512083771,5,WEEKLY_CLOSE_LT_W_EMA20,0.025814688975550226,-37.53872431790421,False,Weekly EMA20 Exit
RATNAMANI,Metals & Mining,2020-03-16,2020-03-23,815.0207777896713,812.9883070221161,612.3908398578382,613.9256539928202,-24.86193523573272,5,WEEKLY_CLOSE_LT_W_EMA20,1.6023602438532316,-31.906397594857427,False,Weekly EMA20 Exit
RGL,Diamond  &  Jewellery,2020-03-16,2020-03-23,64.71568609301332,64.55430034215793,45.85844956775279,45.97338302531608,-29.13858704697615,5,WEEKLY_CLOSE_LT_W_EMA20,2.1216621258186708,-40.17804972823025,False,Weekly EMA20 Exit
ALKEM,Healthcare,2019-12-27,2020-04-07,1908.294868680691,1903.5360286091682,2211.7991629959697,2217.342519294205,15.904475733622228,68,WEEKLY_CLOSE_LT_W_EMA20,34.10138505483751,-7.142361010130127,False,Weekly EMA20 Exit
VAISHALI,Healthcare,2020-03-23,2020-04-07,4.967387423515319,4.954999923706055,4.379024866819382,4.389999866485596,-11.844507112746305,9,WEEKLY_CLOSE_LT_W_EMA20,0.0,-26.43794072553157,False,Weekly EMA20 Exit
ABBOTINDIA,Healthcare,2019-08-02,2020-06-22,7571.327752531716,7552.446635941862,14003.235103664463,14038.330930991942,84.95085091227271,214,WEEKLY_CLOSE_LT_W_EMA20,121.7430634906874,-1.9446130321998045,False,Weekly EMA20 Exit
QGOLDHALF,ETF,2020-03-23,2020-09-28,36.049899082183835,35.959999084472656,43.29150152206421,43.400001525878906,20.08771903458458,129,WEEKLY_CLOSE_LT_W_EMA20,40.28921898208683,-3.4482700092863907,False,Weekly EMA20 Exit
GMMPFAUDLR,Capital Goods,2020-07-21,2020-09-28,1358.0362759682669,1354.6496518386703,1191.5911926269532,1194.57763671875,-12.256306130161354,49,WEEKLY_CLOSE_LT_W_EMA20,68.33256794869814,-11.816488115776208,False,Weekly EMA20 Exit
COROMANDEL,Chemicals,2020-08-20,2020-10-12,729.2014541066272,727.3829966150896,682.1249274902474,683.8345137746841,-6.455901363232348,36,WEEKLY_CLOSE_LT_W_EMA20,8.954568249253333,-9.61039599326368,False,Weekly EMA20 Exit
RALLIS,Fertilisers & Pesticides,2020-09-24,2020-10-12,260.9857761946823,260.33493884756336,252.59884446654513,253.23192427723822,-3.213558934292615,11,WEEKLY_CLOSE_LT_W_EMA20,4.990123411258317,-3.931068792459793,False,Weekly EMA20 Exit
BHARATRAS,Chemicals,2020-09-11,2020-10-19,2329.1459327650305,2323.337588793048,2173.1045565337186,2178.5509338683896,-6.699510495938243,25,WEEKLY_CLOSE_LT_W_EMA20,9.285069603359746,-8.812620639983926,False,Weekly EMA20 Exit
BRITANNIA,FMCG,2020-09-24,2020-10-26,3267.282631399049,3259.1347944130166,3153.1855271060267,3161.08824772534,-3.492110024291531,21,WEEKLY_CLOSE_LT_W_EMA20,8.076594439318443,-5.793873230197015,False,Weekly EMA20 Exit
ITI,Telecom,2020-09-11,2020-11-02,138.79612194061278,138.4499969482422,118.6526219558716,118.94999694824219,-14.513013550450681,35,WEEKLY_CLOSE_LT_W_EMA20,1.8418223965083216,-16.540263200616216,False,Weekly EMA20 Exit
ASTEC,Chemicals,2020-09-28,2020-11-17,1089.5026179075992,1086.7856537731664,1013.455022470431,1015.9950099954195,-6.980028701832618,35,WEEKLY_CLOSE_LT_W_EMA20,10.091741340360965,-11.009175943174512,False,Weekly EMA20 Exit
INVENTURE,Finance,2020-09-17,2020-12-21,1.724300028681755,1.7200000286102295,1.825425042808056,1.8300000429153442,5.864699440016379,65,WEEKLY_CLOSE_LT_W_EMA20,47.96511825353404,-6.686046954874987,False,Weekly EMA20 Exit
ROSSELLIND,Agri,2020-10-20,2021-01-18,130.22379923616177,129.89905160714392,119.04180245999142,119.34015284209666,-8.58675360553083,62,WEEKLY_CLOSE_LT_W_EMA20,7.750466800487815,-14.29111976683221,False,Weekly EMA20 Exit
APLLTD,Healthcare,2020-09-04,2021-01-25,871.7425943069296,869.5686726253663,872.3776395772852,874.564049701539,0.07284779641408674,98,WEEKLY_CLOSE_LT_W_EMA20,21.808498493189195,-7.888306005315202,False,Weekly EMA20 Exit
EPL,Diversified / Other,2020-09-23,2021-01-25,226.27922279229668,225.71493545366255,227.88402846978636,228.45516638575072,0.7092147735378876,85,WEEKLY_CLOSE_LT_W_EMA20,15.503025831464514,-9.255613163159792,False,Weekly EMA20 Exit
AARTIDRUGS,Healthcare,2020-11-02,2021-01-25,668.0135420626315,666.3476728804304,681.0964001727303,682.8034086944665,1.9584719899094871,58,WEEKLY_CLOSE_LT_W_EMA20,20.004044234726475,-8.324912581391319,False,Weekly EMA20 Exit
NAVINFLUOR,Chemicals,2020-03-23,2021-02-01,959.851447563152,957.4578030555132,2256.592060777143,2262.2476799770857,135.0980525690851,215,WEEKLY_CLOSE_LT_W_EMA20,192.77741089663638,0.0,False,Weekly EMA20 Exit
DRREDDY,Healthcare,2020-07-09,2021-02-01,749.1182193937851,747.2500941583892,876.0248964625997,878.2204475815536,16.94080771009845,143,WEEKLY_CLOSE_LT_W_EMA20,42.07851895982727,-1.3047378286051428,False,Weekly EMA20 Exit
ICIL,Textiles,2021-01-28,2021-02-08,130.6353414418999,130.30956752309217,119.98504097896917,120.28575536738762,-8.152694627179011,7,WEEKLY_CLOSE_LT_W_EMA20,5.2014810631880275,-10.00000186740488,False,Weekly EMA20 Exit
BALKRISIND,Automobile & Ancillaries,2020-12-23,2021-02-22,1483.1018834183506,1479.4033749808984,1478.1228701525738,1481.8274387494473,-0.3357161986943743,41,WEEKLY_CLOSE_LT_W_EMA20,20.967759919984534,-0.9912463992941246,False,Weekly EMA20 Exit
XELPMOC,Software & IT Services,2020-11-23,2021-03-15,256.53974388122555,255.89999389648438,274.9608689117432,275.6499938964844,7.180612544404188,76,WEEKLY_CLOSE_LT_W_EMA20,51.348181723536015,-7.600624232961108,False,Weekly EMA20 Exit
BHARATRAS,Chemicals,2021-02-22,2021-03-22,2469.5198355840835,2463.3614320040733,2383.4248189547056,2389.3983147415593,-3.486305936433788,19,WEEKLY_CLOSE_LT_W_EMA20,7.302244312608162,-4.724620594733028,False,Weekly EMA20 Exit
SRF,Diversified,2020-09-28,2021-03-30,812.6610085883688,810.6344225320387,1039.200970071786,1041.805483781239,27.876317319189226,125,WEEKLY_CLOSE_LT_W_EMA20,46.68004104275055,-1.6793106043105106,False,Weekly EMA20 Exit
GLFL,Finance,2020-10-15,2021-03-30,2.205500047802925,2.200000047683716,2.3940000951290132,2.4000000953674316,8.54681674180276,113,WEEKLY_CLOSE_LT_W_EMA20,59.09090564270657,-13.636366591965793,False,Weekly EMA20 Exit
MANAKSIA,Diversified / Other,2021-01-28,2021-03-30,47.03509615366809,46.91780164954424,44.91229940554175,45.02486155944035,-4.513218685023973,41,WEEKLY_CLOSE_LT_W_EMA20,11.431317899873854,-7.396737327955812,False,Weekly EMA20 Exit
PAISALO,Finance,2020-10-20,2021-04-19,20.374415582339573,20.323606565924763,32.88550089737441,32.96792069912222,61.405861014631405,122,WEEKLY_CLOSE_LT_W_EMA20,114.66031084555937,-10.952552947645296,False,Weekly EMA20 Exit
BRIGADE,Real Estate,2021-02-01,2021-04-19,179.88206530710076,179.43348160309304,183.21055231613488,183.66972663271667,1.8503717996297262,51,WEEKLY_CLOSE_LT_W_EMA20,24.53295866256341,-3.325812361070155,False,Weekly EMA20 Exit
BORORENEW,Construction Materials,2021-03-22,2021-04-19,264.65999999999997,264.0,225.3851219558716,225.9499969482422,-14.839748373055384,17,WEEKLY_CLOSE_LT_W_EMA20,1.401519775390625,-19.223484848484848,False,Weekly EMA20 Exit
ADANIGREEN,Miscellaneous,2020-07-27,2021-04-26,346.8148872375488,345.95001220703125,1057.6991006469727,1060.3499755859375,204.97511484347206,186,WEEKLY_CLOSE_LT_W_EMA20,287.33919720115136,-5.983526948004117,False,Weekly EMA20 Exit
PDMJEPAPER,Paper,2021-02-11,2021-04-26,20.550157097402227,20.498909822845114,21.398721642494202,21.45235252380371,4.129236292793319,47,WEEKLY_CLOSE_LT_W_EMA20,30.930240079923482,-0.9302361066951285,False,Weekly EMA20 Exit
SHARDAMOTR,Automobile & Ancillaries,2021-03-15,2021-04-26,411.75191403168816,410.72510127849193,350.89448838194187,351.7739231899166,-14.780119672998712,26,WEEKLY_CLOSE_LT_W_EMA20,8.23293829455483,-22.82353948298064,False,Weekly EMA20 Exit
ARVIND,Textiles,2021-03-30,2021-04-26,62.29875566222765,62.14339716930439,56.47175534107978,56.61328856248599,-9.353317348328417,16,WEEKLY_CLOSE_LT_W_EMA20,5.128191730905698,-11.010570226967578,False,Weekly EMA20 Exit
AARON,Capital Goods,2021-02-01,2021-05-03,24.653981437852483,24.592500187384026,26.66096295302143,26.727782409044035,8.140597981012215,60,WEEKLY_CLOSE_LT_W_EMA20,33.63275173106443,-10.079832460353023,False,Weekly EMA20 Exit
AUBANK,Financial Services,2021-04-19,2021-05-03,515.7113512843549,514.4252880641944,470.50159203673013,471.68079402178455,-8.766485192740475,9,WEEKLY_CLOSE_LT_W_EMA20,13.236718349414703,-11.666662425485887,False,Weekly EMA20 Exit
ORIENTELEC,FMCG,2021-04-26,2021-05-03,275.1991325509252,274.512850424863,262.1589838371778,262.8160238969201,-4.738441067336694,5,WEEKLY_CLOSE_LT_W_EMA20,0.6312531471420397,-7.592518546536027,False,Weekly EMA20 Exit
JUBLFOOD,FMCG,2020-10-28,2021-05-10,430.41776816997736,429.3444071520971,541.9980392279767,543.356430303736,25.923713961068383,130,WEEKLY_CLOSE_LT_W_EMA20,47.869650265831574,-3.419109006036268,False,Weekly EMA20 Exit
ACE,Capital Goods,2021-03-30,2021-05-10,155.4161280966445,155.0285567048823,142.28948961959603,142.6461048818005,-8.446123731049182,26,WEEKLY_CLOSE_LT_W_EMA20,7.987234914054247,-10.894557673902156,False,Weekly EMA20 Exit
JUSTDIAL,It,2021-05-07,2021-05-17,834.5311372375488,832.4500122070312,741.1425,743.0,-11.190551564880167,5,WEEKLY_CLOSE_LT_W_EMA20,0.5946317658050772,-13.226023786003832,False,Weekly EMA20 Exit
AMBER,Consumer Durables,2021-03-30,2021-05-31,3119.7799999999997,3112.0,2778.0375000000004,2785.0,-10.954057657911758,40,WEEKLY_CLOSE_LT_W_EMA20,8.913878610017674,-13.766063699991967,False,Weekly EMA20 Exit
OLECTRA,Electricals,2021-04-19,2021-06-07,186.39315724378307,185.92833640277613,165.4430136007182,165.85765774508087,-11.239760060324663,33,WEEKLY_CLOSE_LT_W_EMA20,5.236298497751438,-10.794846576917779,False,Weekly EMA20 Exit
EQ30,Unclassified,2021-06-07,2021-06-14,413.03,412.0,413.96250000000003,415.0,0.2257705251434669,5,WEEKLY_CLOSE_LT_W_EMA20,5.6310709240367105,-6.958741123236499,False,Weekly EMA20 Exit
LINDEINDIA,Diversified,2021-05-20,2021-06-21,1691.9625700192917,1687.7432119893185,1524.246442848838,1528.0666093722684,-9.91251994236146,22,WEEKLY_CLOSE_LT_W_EMA20,0.0,-10.611351790436629,False,Weekly EMA20 Exit
BAJAJELEC,Consumer Durables,2021-06-03,2021-06-21,996.0457174315513,993.5618128993032,890.3183675775504,892.5497419323813,-10.614708542358308,12,WEEKLY_CLOSE_LT_W_EMA20,0.44444324329517887,-11.666663228174608,False,Weekly EMA20 Exit
PGHH,FMCG,2021-06-03,2021-07-19,12289.214679691098,12258.56825904349,12009.15258883653,12039.250715625594,-2.278925856160628,32,WEEKLY_CLOSE_LT_W_EMA20,7.161305265099356,-3.1536653779091783,False,Weekly EMA20 Exit
ASHAPURMIN,Metals & Mining,2021-07-19,2021-08-09,140.80643988558217,140.4553016315034,138.13087919459625,138.47707187428193,-1.900169262968406,14,WEEKLY_CLOSE_LT_W_EMA20,5.492966705815606,-7.7464778135097845,False,Weekly EMA20 Exit
SUBEXLTD,Software & IT Services,2021-01-27,2021-08-16,26.503736602552745,26.437642496311966,54.31387576103211,54.45000076293945,104.92912593992799,136,WEEKLY_CLOSE_LT_W_EMA20,181.41692867001154,-9.594092502552764,False,Weekly EMA20 Exit
VGUARD,Capital Goods,2021-04-26,2021-08-16,218.12919305769523,217.5852299827384,231.35719845991872,231.93704106257513,6.0642985089688,78,WEEKLY_CLOSE_LT_W_EMA20,27.573860263739874,-1.9695538111316426,False,Weekly EMA20 Exit
CYBERTECH,Software & IT Services,2021-02-01,2021-08-23,107.03234759960745,106.76543401457103,135.98043757988654,136.32124068159052,27.04611328209834,137,WEEKLY_CLOSE_LT_W_EMA20,69.43087556652284,-8.04879406751413,False,Weekly EMA20 Exit
NCC,Infrastructure,2021-04-19,2021-08-23,64.3717819993431,64.2112538646814,72.54149036751957,72.7232986140547,12.69144354005897,86,WEEKLY_CLOSE_LT_W_EMA20,40.714280643001224,-1.1428615025111757,False,Weekly EMA20 Exit
SUNDARMFIN,Finance,2021-04-26,2021-08-23,2226.738000805196,2221.185038209672,2351.846261852587,2357.740613386052,5.618454483740401,82,WEEKLY_CLOSE_LT_W_EMA20,17.325852442065266,-1.0941509532190468,False,Weekly EMA20 Exit
GSS,Software & IT Services,2021-05-31,2021-08-23,65.11237194061279,64.94999694824219,61.8948742389679,62.04999923706055,-4.941453683455856,58,WEEKLY_CLOSE_LT_W_EMA20,34.565058710513625,-8.698996114940623,False,Weekly EMA20 Exit
BAJAJHIND,Agri,2021-08-09,2021-08-23,17.0425,17.0,14.613374619483949,14.649999618530273,-14.253339477870334,9,WEEKLY_CLOSE_LT_W_EMA20,3.823527167825138,-18.235296361586627,False,Weekly EMA20 Exit
ASTRAMICRO,Miscellaneous,2021-08-16,2021-08-23,162.8843986727531,162.478203164841,150.3145237516634,150.6912518813668,-7.717052721754845,4,WEEKLY_CLOSE_LT_W_EMA20,0.30120481927710024,-11.321200655080913,False,Weekly EMA20 Exit
LALPATHLAB,Healthcare,2020-09-02,2021-10-25,866.4846568804802,864.3238472623244,1650.4588025087878,1654.5952907356268,90.4775565733354,284,WEEKLY_CLOSE_LT_W_EMA20,136.60143210618935,-2.8107621962504603,False,Weekly EMA20 Exit
JSWHL,Finance,2021-01-19,2021-10-25,3482.985798950195,3474.300048828125,4528.650000000001,4540.0,30.022063293079704,188,WEEKLY_CLOSE_LT_W_EMA20,72.69665589256716,-2.138561660878607,False,Weekly EMA20 Exit
SUNDRMFAST,Trading,2021-04-26,2021-10-25,654.1575710917006,652.526255453068,803.7096039059104,805.7239136901356,22.861775117060514,125,WEEKLY_CLOSE_LT_W_EMA20,46.594654254826956,-3.2305376310358347,False,Weekly EMA20 Exit
GODREJAGRO,FMCG,2021-08-23,2021-10-25,592.6380832612668,591.1601828042562,569.6128723948095,571.0404735787564,-3.8852060839138747,43,WEEKLY_CLOSE_LT_W_EMA20,7.313080646361582,-8.95639070364016,False,Weekly EMA20 Exit
MAHLOG,Logistics,2021-05-06,2021-11-01,513.4075432329968,512.1272251700716,604.1620616535564,605.6762522842671,17.676896184474842,122,WEEKLY_CLOSE_LT_W_EMA20,56.1045105336188,-1.5151663190499778,False,Weekly EMA20 Exit
ATUL,Chemicals,2021-08-16,2021-11-01,8779.950881374396,8758.055742019347,8934.865301214117,8957.258447332448,1.7644110079061255,52,WEEKLY_CLOSE_LT_W_EMA20,22.90196710751684,-0.840335922262629,False,Weekly EMA20 Exit
HPL,Capital Goods,2021-08-23,2021-11-01,71.12783224099547,70.95045610074362,66.97833069873175,67.14619618920476,-5.833864763661531,48,WEEKLY_CLOSE_LT_W_EMA20,5.23873643858651,-11.760597807293545,False,Weekly EMA20 Exit
AJANTPHARM,Healthcare,2021-10-25,2021-11-01,1351.4739411182702,1348.1036819134865,1302.6912075824487,1305.956097827016,-3.609594832102831,5,WEEKLY_CLOSE_LT_W_EMA20,3.473843660599286,-3.6428876336305307,False,Weekly EMA20 Exit
HITECHCORP,Plastic Products,2021-10-25,2021-11-01,210.90422706060664,210.3782813572136,202.74615590817643,203.2542916372696,-3.8681401819821564,5,WEEKLY_CLOSE_LT_W_EMA20,2.405415109607425,-5.184496353856629,False,Weekly EMA20 Exit
BALKRISIND,Automobile & Ancillaries,2021-08-24,2021-11-15,2196.801264745482,2191.322957352102,2248.1606316715643,2253.7951194702396,2.337915939429897,56,WEEKLY_CLOSE_LT_W_EMA20,19.46493692960429,-1.5087620700408428,False,Weekly EMA20 Exit
DYNPRO,Chemicals,2021-06-17,2021-11-22,480.8313744354248,479.6322937011719,546.1425741577149,547.5113525390625,13.58297382299069,106,WEEKLY_CLOSE_LT_W_EMA20,59.742682112170506,-6.080097140658556,False,Weekly EMA20 Exit
HINDALCO,Metals & Mining,2021-06-21,2021-11-22,353.1267437451339,352.24612842407373,426.7927399610184,427.86239595089563,20.86106405723047,104,WEEKLY_CLOSE_LT_W_EMA20,51.44938506714441,-1.7715999204496755,False,Weekly EMA20 Exit
ERIS,Healthcare,2021-11-15,2021-11-22,770.9608738606464,769.0382781652334,744.2734990822375,746.1388461977318,-3.4615731722895045,4,WEEKLY_CLOSE_LT_W_EMA20,3.047660975020866,-6.782471533791935,False,Weekly EMA20 Exit
AKSHARCHEM,Diversified / Other,2021-08-25,2021-11-29,410.55360243269365,409.52977798772434,408.23491618281497,409.2580613361553,-0.5647706502000083,64,WEEKLY_CLOSE_LT_W_EMA20,48.767200139946695,-3.5085778522689277,False,Weekly EMA20 Exit
SAGCEM,Construction Materials,2021-11-01,2021-11-29,278.9257737573324,278.23019826167825,258.6701500077281,259.3184461230357,-7.262012210899823,18,WEEKLY_CLOSE_LT_W_EMA20,6.049813858826953,-12.34875801262914,False,Weekly EMA20 Exit
TATACHEM,Chemicals,2021-11-01,2021-11-29,849.9383247199537,847.818777775515,791.8567637807072,793.8413671987039,-6.833620658108789,18,WEEKLY_CLOSE_LT_W_EMA20,4.934147433882646,-9.02304436774503,False,Weekly EMA20 Exit
ECLERX,Software & IT Services,2021-05-28,2021-12-06,399.94035606152994,398.9429985651172,718.2811955960736,720.0813990938082,79.59707859178073,130,WEEKLY_CLOSE_LT_W_EMA20,118.49759134590838,-1.6624984741210853,False,Weekly EMA20 Exit
ANDHRSUGAR,Chemicals,2021-08-25,2021-12-06,94.51969463386652,94.28398467218607,107.89764079527004,108.16806094763913,14.153607047953983,69,WEEKLY_CLOSE_LT_W_EMA20,44.31671530497143,0.0,False,Weekly EMA20 Exit
ASHIANA,Real Estate,2021-10-25,2021-12-06,179.10370014975655,178.6570575059916,168.27737258769608,168.69912038866775,-6.0447257946140125,28,WEEKLY_CLOSE_LT_W_EMA20,10.928976500408078,-10.382513661202193,False,Weekly EMA20 Exit
NTPC,Power,2021-11-02,2021-12-06,115.9532595710242,115.66409932271742,108.53790196111335,108.80992677805848,-6.395126482295021,22,WEEKLY_CLOSE_LT_W_EMA20,4.740741035367403,-8.148151268044886,False,Weekly EMA20 Exit
IIFL,Finance,2021-06-21,2021-12-20,247.70389906710764,247.08618360808742,265.94429106045453,266.6108181057188,7.363788806733811,124,WEEKLY_CLOSE_LT_W_EMA20,47.01960427893509,-6.000003776042552,False,Weekly EMA20 Exit
HAL,Aviation,2021-11-01,2021-12-20,608.6435540878268,607.1257397384807,572.7381687211822,574.1736027280022,-5.899246796502424,33,WEEKLY_CLOSE_LT_W_EMA20,10.332287791904408,-9.562045490339381,False,Weekly EMA20 Exit
RELIANCE,Oil & Gas,2021-11-22,2021-12-20,1106.1117240815674,1103.3533407297432,1047.1712541716145,1049.7957435304404,-5.328618133841113,20,WEEKLY_CLOSE_LT_W_EMA20,2.7051453947164217,-7.758307797425153,False,Weekly EMA20 Exit
