date,cash_fno_10_slot,cash_fno_15_slot,hybrid_10_slot,cash_broad_10_slot
2019-08-27,9975966.269296791,9849766.07717856,10477812.736357193,9722642.959531832
2019-08-28,9828013.34773158,9739613.321359307,10376147.432992144,9674025.061412815
2019-08-29,9853695.403687764,9746009.59981579,10393508.922598414,9682180.5727527
2019-08-30,9911172.727395792,9811738.138825033,10450493.617727108,9715813.107446074
2019-09-03,9892502.69003753,9775551.22337705,10424565.82858587,9688748.142017554
2019-09-04,9876312.984727236,9782893.577992212,10427251.539226752,9700396.719078233
2019-09-05,9861408.310443673,9767224.67193946,10370889.10292001,9660884.678121721
2019-09-06,9862948.108596608,9805111.222073652,10348226.977677092,9650940.722018082
2019-09-09,9933025.656379856,9853720.947128205,10404327.99406627,9681388.196177285
2019-09-11,10033740.187983427,9918466.511135802,10401811.977660239,9683994.109301984
2019-09-12,10053188.26416859,9919640.507395945,10427348.102686334,9698894.837595027
2019-09-13,10024929.395530555,9896863.964899786,10445825.328234151,9720795.903474057
2019-09-16,10064589.674813941,9896785.410125436,10438005.0206894,9704676.254352866
2019-09-17,9979632.385928221,9804234.502713054,10231466.66480907,9544479.960372327
2019-09-18,10033761.625043139,9825033.178507958,10388904.089826481,9683747.33636842
2019-09-19,9990183.989991454,9760676.285132838,10310261.803356111,9632000.277317718
2019-09-20,10320138.857940782,10026183.527994338,10706840.101265486,9905266.538582666
2019-09-23,10506973.716133354,10181428.729665726,10881639.917374022,10026909.887645947
2019-09-24,10623777.21654447,10233821.472392526,10994414.99800547,10083858.539753545
2019-09-25,10555994.926493477,10171829.071737742,10821386.534013394,9965634.408822011
2019-09-26,10595142.868329871,10199119.939235926,10855052.413181629,9978754.876890872
2019-09-27,10633888.974075647,10223053.366422513,10926972.723330854,10014539.620495493
2019-09-30,10483610.899281641,10099270.425167406,10801325.913416803,9941964.61435854
2019-10-01,10473040.235787213,10059263.603701059,10685436.754433468,9851585.486290539
2019-10-03,10421282.782116357,10017568.927692655,10561223.617879786,9770050.456507878
2019-10-04,10309846.698367812,9951562.835493047,10405641.853239922,9648195.381872991
2019-10-07,10312007.125494005,9949015.951262567,10419798.593636695,9659692.704832228
2019-10-09,10364897.231557965,9989582.865378164,10486061.328514386,9708831.64910109
2019-10-10,10296187.9706251,9947683.185757639,10419809.638166133,9663477.117744125
2019-10-11,10322736.530245772,9968679.570893578,10470977.816581111,9700187.868863426
2019-10-14,10351711.027619358,9989076.569405671,10584121.916328026,9789349.74821761
2019-10-15,10345287.587385124,9975066.337133627,10628916.126383686,9837194.097373933
2019-10-16,10336943.083571384,9973015.917944835,10646522.310134966,9861239.121506441
2019-10-17,10421322.969331106,10024283.797312146,10676736.021853343,9853496.257008363
2019-10-18,10556483.620833505,10152017.859060623,10869648.468262633,9985864.601354528
2019-10-22,10589529.57386284,10187647.219010783,10831212.580461882,9952369.105691727
2019-10-23,10564899.093198325,10186450.09537267,10892086.762599494,10010896.419455554
2019-10-24,10614817.963557072,10240708.60921681,10965178.567111732,10048626.633317575
2019-10-25,10529230.833644079,10185122.927408561,10891936.129856806,10004710.314145844
2019-10-27,10534554.161014246,10194449.807805005,10917741.863064617,10027539.106391996
2019-10-29,10656405.42963704,10273749.066783797,11071975.508534001,10118556.062457802
2019-10-30,10641349.794289874,10259871.793568533,10988279.150181338,10052092.407237237
2019-10-31,10763675.90854381,10345605.495120239,11118927.436220296,10141338.42972716
2019-11-01,10777676.97354456,10355511.069016553,11118887.86197081,10145715.657321956
2019-11-04,10734887.23743974,10307216.17942432,11051170.056141417,10101429.034853667
2019-11-05,10671411.951155722,10259428.0500449,10922374.179876128,10017537.986470308
2019-11-06,10635545.384511987,10215540.771154039,10947297.332488934,10043628.776001805
2019-11-07,10700781.639686378,10259212.178510934,11085531.943260068,10134578.935923213
2019-11-08,10596491.001466306,10184370.82568806,10980088.519462818,10067941.738547588
2019-11-11,10606395.869787732,10194316.6442665,10974248.316202331,10060234.451230867
2019-11-13,10485691.92660184,10112654.015750151,10828362.157292599,9962157.083798597
2019-11-14,10705140.97914019,10246641.086126361,11119858.77272506,10142058.907789944
2019-11-15,10712388.81409734,10256856.132074103,11070041.425015748,10093861.298250094
2019-11-18,10700722.354569526,10272380.241479341,11119095.038009355,10124566.43629004
2019-11-19,10670228.40870513,10257391.874108296,11085602.247755457,10114839.131960886
2019-11-20,10726806.71421714,10298925.960420372,11092008.718171807,10099683.172899164
2019-11-21,10629274.957984973,10230756.25481429,10883026.214769535,9960448.127834173
2019-11-22,10552191.68788192,10165763.080259355,10872940.993191777,9965445.165070374
2019-11-25,10598654.730261125,10189749.124473365,10940225.665984668,10026108.110476289
2019-11-26,10621373.577401845,10190554.743456846,10892175.247086637,9979327.625533529
2019-11-27,10673250.45897379,10239830.306841498,10988458.375903131,10053340.18480591
2019-11-28,10686360.708001915,10272133.862249415,11016057.882467696,10076400.973972267
2019-11-29,10652306.072376097,10247120.67783013,10970446.654888105,10052179.096486611
2019-12-02,10630495.529103061,10219583.421727644,11051015.889068324,10127945.113398006
2019-12-03,10664437.60549081,10226455.483495435,11167760.838990074,10221905.049325379
2019-12-04,10730556.067477178,10269419.283855787,11165894.533256838,10214202.559774544
2019-12-05,10787862.594821872,10303255.881730646,11185958.42401326,10219869.806381386
2019-12-06,10718348.922314338,10242732.443626406,11078075.197240653,10142589.135696951
2019-12-09,10738814.090469195,10266848.888358409,11035076.720042875,10093733.026605992
2019-12-10,10728818.200142607,10251974.471557133,10974852.984503664,10049271.770695956
2019-12-11,10827840.453131305,10315428.11170784,11092877.469091171,10112696.726864967
2019-12-12,10845373.010047508,10336663.052430209,11147082.55512028,10159028.962855978
2019-12-13,10938936.112557014,10388490.132042995,11271407.747330599,10256306.059862942
2019-12-16,10883020.537905332,10346408.21080384,11183282.573374532,10189645.737011211
2019-12-17,10911240.986945339,10362011.659290863,11313962.282484759,10317184.412411748
2019-12-18,10907532.58440314,10359022.306753403,11421521.89906111,10425503.118529022
2019-12-19,10963369.230414856,10400214.748733291,11481481.865276102,10458503.32375321
2019-12-20,10954978.409883207,10387587.448950905,11464936.077736232,10447588.487022389
2019-12-23,10993891.72106176,10427190.85859107,11488449.79249508,10463720.62252908
2019-12-24,11020668.570240404,10462016.075962575,11538597.407751258,10486135.844237484
2019-12-26,11081155.476161178,10522833.766457029,11572071.524024885,10493148.01728305
2019-12-27,11184855.191550585,10594877.967640039,11580914.88701813,10492589.48641905
2019-12-30,11212247.43957593,10607933.701113801,11677764.499256812,10557991.410905436
2019-12-31,11175489.15665963,10581304.125258353,11617969.680531044,10523500.863068024
2020-01-01,11227023.659194255,10629728.42387663,11585055.01754154,10502899.100494096
2020-01-02,11251482.25699306,10648128.208990518,11617554.163502308,10524640.908233553
2020-01-03,11236771.13736691,10639887.294971565,11644435.72685573,10546470.205947397
2020-01-06,11105828.56081751,10564070.17146029,11485190.342222162,10420245.368662806
2020-01-07,11173514.064156625,10640444.497363238,11542994.226123622,10464961.37492112
2020-01-08,11236545.878551561,10674180.061682373,11613900.420766488,10501418.709642267
2020-01-09,11317604.762598349,10798835.690160472,11714220.751940072,10575445.913911514
2020-01-10,11371279.53606306,10799201.087532112,11791290.318612918,10638502.879177155
2020-01-13,11480125.025921442,10878010.36395207,11878933.04119892,10721859.32881085
2020-01-14,11555442.588262184,10967675.29228981,11979707.627863698,10789108.728213327
2020-01-15,11630394.878717337,11034252.74029221,12166492.854861965,10943448.748008978
2020-01-16,11751816.100957941,11129213.342821626,12382951.503447466,11119389.033749998
2020-01-17,11735682.720378399,11125363.961144652,12347657.357421199,11094928.046877224
2020-01-20,11644028.965466224,11071593.678706387,12461975.060216945,11217613.383956596
2020-01-21,11580774.235641304,11011459.305260932,12210648.188579505,11006894.191841004
2020-01-22,11555197.943986682,10978243.04188592,12173717.918557031,10989047.94733581
2020-01-23,11604244.366655199,11046635.433077073,12380487.00662968,11159646.043431059
2020-01-24,11683210.04279172,11107640.308308108,12449674.17323485,11188969.037514819
2020-01-27,11752601.83861762,11178024.402399288,12669881.84441762,11345088.8463185
2020-01-28,11731499.043636281,11211569.910589557,12650939.744620308,11316742.960663637
2020-01-29,11886807.761760438,11373526.378689583,12679049.442049406,11326208.281156482
2020-01-30,11902917.952587504,11363676.251845947,12856696.29250653,11447668.938169053
2020-01-31,11818654.439543488,11329114.560753534,12822433.385882284,11450960.727469303
2020-02-03,11787254.116908923,11291257.20414425,12634463.75259668,11289195.581899893
2020-02-04,11845282.81633436,11360789.128967881,12638728.561152179,11295165.623770144
2020-02-05,11911008.043029064,11427393.260179833,12920842.625744201,11535029.979282137
2020-02-06,12083504.079830151,11531758.208013548,13047997.260412484,11634353.378884582
2020-02-07,12177416.898627697,11651285.960785665,13108406.545872597,11670156.505433606
2020-02-10,12140796.470123727,11658960.038723143,13132946.95416538,11709822.478031505
2020-02-11,12172164.859031433,11669659.777622717,13212912.425954737,11762663.515751405
2020-02-12,12409218.245526819,11803067.655441407,13342803.861014334,11848374.565029908
2020-02-13,12505327.226706404,11844632.203707783,13505259.417868003,11929370.444169989
2020-02-14,12497147.28315401,11878660.815863525,13371830.569505133,11806478.868834732
2020-02-17,12632406.883058533,11931582.945919799,13588036.055670528,11940087.906425241
2020-02-18,12538356.93711607,11876615.95486073,13500329.897390628,11870215.681158263
2020-02-19,12734891.999711625,12021342.012717733,13803199.542597193,12093391.309959592
2020-02-20,12885300.88405731,12148005.662873497,14078505.993306905,12292863.403229069
2020-02-24,12739784.725212565,11999207.552845953,13850670.574656464,12107779.872951897
2020-02-25,12669561.743216602,11947101.338530283,13621967.44088282,11945158.291483343
2020-02-26,12511818.07986091,11793191.933643108,13454053.722081797,11821842.767217914
2020-02-27,12464072.419635532,11770730.112619404,13356955.18940598,11734358.334472362
2020-02-28,12204914.862182915,11559716.217179913,13063460.026572961,11501771.672969803
2020-03-02,12227354.39835649,11547786.952439785,13139589.094122335,11530881.760997945
2020-03-03,12443780.767588593,11698362.117532719,13412538.158722362,11704645.24106496
2020-03-04,12221172.455912288,11534861.908398595,13148987.81101802,11538520.858053068
2020-03-05,12397162.4586473,11673988.205351941,13350721.676839443,11663635.538714368
2020-03-06,12311892.194196757,11612306.75530171,13266284.29505776,11585962.825719738
2020-03-09,12053439.205890808,11359728.933731403,12965839.398932273,11363035.002886932
2020-03-11,12047100.238239337,11306865.588907473,12830208.522645993,11253634.541729249
2020-03-12,11215667.99806396,10531244.590811823,11768943.37639124,10531435.449543314
2020-03-13,11351646.439404644,10628527.882906027,11964833.776964193,10693746.147383465
2020-03-16,10784318.855879683,10132334.434270278,11120782.862689884,10129427.07433077
2020-03-17,10664673.320035718,10034131.769665476,11044242.392184544,10078100.583272746
2020-03-18,10128944.031913258,9641114.125450682,10384759.04618661,9629367.62481282
2020-03-19,9877641.019683983,9347344.3608885,10194699.577430006,9497783.44797004
2020-03-20,10584054.146596193,9927622.397495959,11018528.168032989,10028758.086982992
2020-03-23,9522751.973450236,9015713.347652812,9778122.956070483,9210394.658969978
2020-03-24,9747996.320782177,9160852.8548248,9862748.256047945,9242584.074291997
2020-03-25,9987688.857638083,9417626.027309854,10070301.710785253,9349663.4075792
2020-03-26,10204637.199715722,9664722.457134018,10270792.55724762,9503959.58153456
2020-03-27,10103960.30819071,9611307.291825343,10341368.095425569,9580431.17531331
2020-03-30,10026847.589763854,9510996.773465447,10351284.59980925,9583200.12558943
2020-03-31,10357706.080773719,9830549.980363898,10844074.424275368,9916311.375608223
2020-04-01,10181055.137411762,9694507.091066632,10648723.69585992,9768788.573667657
2020-04-03,10168383.346178617,9634624.594270447,10641832.679903662,9761315.215128915
2020-04-07,10590345.99439722,9965046.42408223,11114912.471510474,10070352.01818734
2020-04-08,10869363.65049078,10174249.429007715,11438469.13558752,10288237.726023927
2020-04-09,10907691.562361019,10222117.627901427,11621076.71084293,10420699.43382429
2020-04-13,10853191.669913806,10211640.42419855,11490092.303749446,10318546.293762082
2020-04-15,10919876.51859025,10282669.824965168,11428501.800623339,10263991.348657385
2020-04-16,10911786.28163895,10291514.63495303,11396365.705633195,10236045.602712918
2020-04-17,10803741.998466536,10209955.371816956,11351499.829285441,10220949.256574377
2020-04-20,10767809.86475099,10174489.347617254,11399709.440596398,10257927.82016968
2020-04-21,10893449.36723196,10271431.753888931,11620184.259781487,10389817.149565484
2020-04-22,10859047.672665808,10249450.536207056,11563882.262847614,10363862.37051683
2020-04-23,10808294.37694514,10203251.632736783,11555426.31194756,10360664.59071533
2020-04-24,10952732.01434815,10323837.884868182,11711323.50976775,10457139.302770656
2020-04-27,11046039.611065311,10408261.820292016,11818507.549382817,10524820.295377012
2020-04-28,10940295.666316783,10325838.103859108,11703837.204878293,10450388.991918683
2020-04-29,10842553.829285752,10236460.824465752,11641589.354801437,10418527.031808032
2020-04-30,10812312.10428119,10196405.05682455,11676462.115841562,10446261.348231522
2020-05-04,10742777.669405011,10119704.890930047,11564188.92471864,10358365.180262227
2020-05-05,10681511.399536772,10062240.68168237,11444761.998335173,10269811.40655478
2020-05-06,10622251.998908088,10009276.276871674,11392140.021844221,10232832.177766217
2020-05-07,10571754.422970798,9947694.393660497,11360412.542562967,10213843.392241076
2020-05-08,10662758.719947318,10018270.720611699,11454993.791298132,10284543.93613904
2020-05-11,10663777.068363208,10016849.236615065,11520654.018233165,10334864.981309108
2020-05-12,10650394.16985271,10012512.730523925,11534608.317682734,10341227.71218548
2020-05-13,10587019.340344401,9954884.112261984,11522690.526007552,10341973.619891968
2020-05-14,10686229.344181528,10026144.722106736,11638256.246809578,10407564.966792641
2020-05-15,10660262.794382725,9995206.46308009,11609515.168817667,10390930.277332064
2020-05-18,10613199.847496722,9933599.85488626,11598984.24935153,10379052.429699635
2020-05-19,10565313.075387154,9902084.861045104,11558903.332285278,10359386.045253022
2020-05-20,10658240.380763486,9979106.989173397,11735566.77685535,10488355.333321664
2020-05-21,10657082.174337266,10015636.587636372,11739623.106355665,10493081.702787133
2020-05-22,10638935.9340204,9994343.720472619,11642437.69109615,10419898.660610553
2020-05-26,10618314.778367495,9969258.981984496,11594497.72961897,10369326.885019904
2020-05-27,10512452.647309264,9879996.762743184,11415033.176043965,10243770.561852083
2020-05-28,10525860.125406366,9899981.077061318,11479901.377305485,10302333.750357006
2020-05-29,10533923.274274003,9943012.951897498,11460251.395519458,10283184.0834043
2020-06-01,10636422.74042709,10011303.507484928,11627145.183343546,10391929.60392791
2020-06-02,10663661.540780764,10064070.6734072,11657809.258635044,10423523.174030833
2020-06-03,10624867.94435611,10060506.561712835,11564731.070365656,10359942.733238751
2020-06-04,10641035.521408603,10056361.497168008,11619064.042303322,10404488.722430343
2020-06-05,10632077.658055717,10054240.996852454,11681684.404921375,10457669.202420376
2020-06-08,10611052.305658385,10020828.540577188,11635689.48916968,10421661.721571352
2020-06-09,10656221.342467362,10040718.760107262,11655850.75015961,10421172.596192311
2020-06-10,10691289.142154967,10067451.362187754,11724091.423979664,10462117.120501809
2020-06-11,10621154.12467349,10009855.856144056,11633492.018298915,10409027.049350675
2020-06-12,10665827.156357791,10057791.733328983,11701895.91861445,10449097.150613833
2020-06-15,10655020.018911237,10049036.769483298,11659853.302278597,10416710.908669736
2020-06-16,10648325.220978763,10056633.635844138,11660999.237018526,10423632.793970378
2020-06-17,10583695.02536029,9998814.150595773,11548965.835719805,10342966.355110548
2020-06-18,10618237.06431211,10015373.78391461,11629632.015189432,10393863.934541058
2020-06-19,10633326.024092328,10027485.428835668,11661120.658970043,10414829.285643592
2020-06-22,10685949.658484539,10070083.381007504,11737916.32458818,10459352.607559904
2020-06-23,10765921.120641574,10148630.833263561,11833831.505821992,10519525.937767375
2020-06-24,10703573.075268684,10137550.55506435,11759881.4424511,10473146.386750506
2020-06-25,10719239.17710687,10119900.09207848,11745620.649255153,10454397.90777678
2020-06-26,10767514.461386902,10137995.79741687,11818606.994891573,10496769.720347892
2020-06-29,10728376.809431108,10099774.344900412,11752252.795361703,10454733.588089515
2020-06-30,10701601.42289166,10071595.259638304,11718586.220204411,10438038.160438083
2020-07-01,10645944.187626403,10032907.054245304,11621477.729052862,10372764.227713235
2020-07-02,10627613.365009205,10019115.449098425,11597995.043289758,10358721.59629724
2020-07-03,10629373.807590434,10035339.384267453,11598676.47605364,10357621.337137219
2020-07-06,10622756.79826987,10032627.137741156,11618207.86406572,10374809.868150607
2020-07-07,10600214.852782194,10021082.547758672,11604166.358465996,10372636.429175679
2020-07-08,10608846.798077054,10024673.483722959,11546121.240000395,10328858.212289324
2020-07-09,10626866.994334877,10044627.990057006,11578935.115609467,10348660.403003773
2020-07-10,10659265.963856641,10057517.333025742,11634801.673765758,10382335.039799951
2020-07-13,10655966.636116758,10054903.698297217,11583635.146426398,10334900.894083887
2020-07-14,10705887.544183783,10097459.513461513,11582833.553719223,10319374.062155213
2020-07-15,10734953.525571868,10139254.926589925,11593272.847125359,10323681.131196707
2020-07-16,10902754.88420882,10248637.381922103,11770952.560034798,10406738.302253313
2020-07-17,10940088.911114864,10281775.186770946,11853148.661350407,10454475.476026643
2020-07-20,10938773.203564856,10290228.553254724,11862809.926984781,10465816.30793408
2020-07-21,10861704.229473582,10222253.020070622,11780812.901113538,10419607.529841237
2020-07-22,10843926.71859251,10213835.777223695,11757519.74609598,10407945.823722977
2020-07-23,11004177.353086067,10329535.398511184,11990647.960605798,10550081.778380482
2020-07-24,10949053.169942843,10295602.424551908,11856053.085616222,10453527.005449744
2020-07-27,10882122.574626073,10256514.339672402,11827069.031363027,10452289.117682159
2020-07-28,10877922.295501828,10241729.142262857,11820651.313223518,10450359.485251388
2020-07-29,11068059.593706992,10377202.762774015,12048257.94110492,10577618.807764918
2020-07-30,11179632.18772795,10456023.830901586,12239809.196455127,10698439.811581645
2020-07-31,11391460.917959224,10612879.017875232,12507183.199332828,10859256.296829946
2020-08-03,11464694.507316187,10676840.742227998,12561881.921553504,10893992.370428009
2020-08-04,11675047.12246944,10835607.90119714,12865107.865682647,11088934.004697893
2020-08-05,11597332.882753365,10771045.3755384,12794209.906200543,11048674.481080547
2020-08-06,11652004.750158608,10816918.682292026,12884859.161837205,11108421.577881074
2020-08-07,11699999.080783918,10903365.726621807,13222539.63414052,11402682.063883288
2020-08-10,12089825.718428843,11156654.405695684,14034736.27507506,11951724.38272649
2020-08-11,11908104.989381291,11004362.858194359,14030363.300486617,12001376.627702972
2020-08-12,11879562.457116358,10990639.734813765,13855791.4374847,11860738.582539804
2020-08-13,11900946.522531647,11022715.38403079,13769084.931257892,11792060.576796472
2020-08-14,11915219.527369432,11033324.36346665,13756596.088294998,11776382.913074303
2020-08-17,11914427.25482162,11014587.85840414,13762737.093698122,11777091.352311643
2020-08-18,11932756.386843,11059112.028332885,13899255.175232261,11890916.230251364
2020-08-19,11905216.772657238,11025115.824364463,13875672.238823785,11875939.534890138
2020-08-20,11962895.642258577,11064525.730042346,13950234.421338914,11919186.855668984
2020-08-21,12005176.078936357,11105342.93038341,14076759.55061768,12005008.111075679
2020-08-24,11987954.312235186,11092631.620838784,14256971.785380075,12166470.909864744
2020-08-25,12028415.620461974,11115271.9430697,14325876.43178137,12208719.283202685
2020-08-26,11972556.75525367,11074322.685427964,14203771.684263539,12128820.28141868
2020-08-27,12033620.978672322,11122163.571745344,14260617.157594636,12161287.358233
2020-08-28,12019299.693701938,11114900.65880125,14329456.820378559,12227859.318226442
2020-08-31,11646009.251903705,10811638.25765711,13688448.466543693,11813111.279358318
2020-09-01,11870062.885140266,10995845.226430107,14091778.412862703,12087294.497783573
2020-09-02,12014133.443291474,11097536.380408755,14593042.399798565,12471046.000249231
2020-09-03,12008173.478586975,11097622.198498297,14657117.767051267,12528020.396384487
2020-09-04,11891123.473082006,11006431.63257777,14375014.593189307,12326454.57897474
2020-09-07,11899681.731711667,11019483.741697488,14389789.190194465,12310882.330239832
2020-09-08,11733684.799385358,10911505.822290013,14161448.410262117,12194313.42068077
2020-09-09,11812578.229960635,10980777.890291644,14308389.040376034,12294871.880795533
2020-09-10,11878427.727819655,11049650.032036806,14378058.73153451,12325821.407412665
2020-09-11,11888996.540230658,11047801.567495814,14515518.715300674,12429267.151985142
2020-09-14,12165224.491911486,11234475.795229953,15161295.069729336,12855477.02797489
2020-09-15,12211624.59892011,11261876.028981235,15390420.188547354,13040608.015126167
2020-09-16,12391042.405534808,11377384.539122816,15684295.933651723,13264642.32691533
2020-09-17,12373520.053415284,11356652.467874043,15498555.54768794,13115625.5462672
2020-09-18,12616021.290190347,11519015.571160689,15858533.621851599,13318494.75706995
2020-09-21,12272044.721017517,11281390.99004415,15200196.658366613,12828861.171295626
2020-09-22,12289042.002572838,11273394.750057139,14985801.539295238,12618998.61485639
2020-09-23,12210696.980254624,11230052.43164113,14645966.623580167,12348051.787945284
2020-09-24,12047334.53133526,11133862.05884888,14395944.232439907,12214608.867968282
2020-09-25,12114971.547944963,11189706.33138045,14548457.325034749,12359953.097937256
2020-09-28,12211351.41811477,11254237.573381059,14784420.719271684,12574883.575140044
2020-09-29,12190676.247538408,11222943.173988687,14909211.308342883,12647527.338399488
2020-09-30,12230060.122247063,11296206.44257641,15115076.07346481,12792972.57515557
2020-10-01,12327540.503078172,11371798.834375318,15274817.430144738,12874402.568600174
2020-10-05,12284310.728784613,11350901.004471967,15180820.462685421,12890827.433759917
2020-10-06,12317570.394761682,11380667.856761143,15159188.177065773,12886328.44667416
2020-10-07,12391199.289554784,11428145.362599153,15165096.20571947,12814994.456635095
2020-10-08,12447658.586914698,11499241.320959866,15184431.824650802,12792220.225612711
2020-10-09,12241371.680161538,11321164.28165683,14913668.265646111,12621683.938406453
2020-10-12,12379308.465565292,11428727.810146764,15036551.867413327,12647964.145224104
2020-10-13,12283925.323815973,11359703.915684711,15042747.396077905,12728127.56148465
2020-10-14,12242591.082736352,11321258.899126548,14955505.572535297,12678539.928679287
2020-10-15,12100655.759751273,11193395.973447807,14770905.659340689,12529554.21687459
2020-10-16,12276042.116469607,11329398.43032472,14924452.967823934,12647879.521835973
2020-10-19,12263472.841651276,11312972.57277385,14828930.331891544,12605682.987518307
2020-10-20,12313690.655178605,11319614.495999755,14730216.85739956,12542469.55948384
2020-10-21,12279337.759228528,11245843.636811575,14844799.689159652,12627057.901314521
2020-10-22,12380297.816149611,11324565.278201792,15218458.508589676,12922393.321696656
2020-10-23,12471477.066261347,11389029.136209488,15331554.415466595,12929761.76428797
2020-10-26,12416570.385405252,11307059.635952689,15059661.885789914,12722303.97971399
2020-10-27,12772048.07978194,11579084.502913535,15702833.234480277,13148254.253461966
2020-10-28,12676518.762330104,11494159.236144835,15709653.054628566,13184767.31888747
2020-10-29,12665022.289948665,11523450.5116097,15869972.81576757,13328040.39574146
2020-10-30,12691198.023301741,11512048.738109292,15959565.963379286,13412130.195927063
2020-11-02,12630451.707954006,11464067.935810275,15789741.743282856,13310611.22011989
2020-11-03,12715569.400940344,11524696.956749795,15830804.476971168,13345507.333127253
2020-11-04,12878867.60542805,11672693.387581201,16113555.898757111,13527313.205163771
2020-11-05,13068494.303151643,11858381.891125627,16283242.405722253,13632754.59626465
2020-11-06,13112778.699670235,11889313.6787942,16216257.325809801,13604578.067054475
2020-11-09,13176632.896718109,11965659.664082162,16383075.325292056,13725849.455228146
2020-11-10,12653149.465631537,11534935.37956329,15252920.276762975,12978059.391519254
2020-11-11,12684958.57347136,11615347.541019455,15575574.485620286,13237847.248814192
2020-11-12,12744978.500933072,11682659.323101338,15830171.085844943,13456387.203559654
2020-11-13,12894509.4290246,11841783.789318446,16191745.47956578,13716177.645353394
2020-11-14,12957948.393952224,11890496.249065263,16325543.613049125,13825259.004363632
2020-11-17,12915403.54237983,11835064.971700039,16524890.955769053,13956512.33792095
2020-11-18,12849801.773151552,11820730.173307506,16535083.703395579,13998364.675007021
2020-11-19,12816314.995868174,11749110.564070806,16402210.986027837,13928891.996482562
2020-11-20,13022532.391361501,11916922.970323492,16851465.147313684,14246556.121262508
2020-11-23,13264678.164394611,12089875.349869287,17538032.052672613,14705713.409572933
2020-11-24,13454005.820843,12205867.802085616,17739990.56606938,14851756.695078997
2020-11-25,13125576.618493173,11940237.15787977,17093796.35061412,14394111.089218525
2020-11-26,13290974.036731886,12073849.09581649,17071400.409556907,14362915.722866805
2020-11-27,13472392.28101795,12227238.417094214,17556444.3393271,14664056.359378295
2020-12-01,13504816.2169649,12266336.785996784,17668264.557219356,14728586.60485358
2020-12-02,13532049.979095122,12313456.000468448,17596185.669645663,14723810.903670777
2020-12-03,13556361.340232326,12350158.131569173,17571148.733024836,14752806.934967015
2020-12-04,13596113.13112466,12390391.76022458,17526604.832796518,14704968.70284261
2020-12-07,13663988.235825697,12443170.408021979,17483234.056222185,14679680.697324362
2020-12-08,13652455.773597673,12428962.62429539,17598010.349534728,14711022.06370189
2020-12-09,13668158.27722338,12440970.068643728,17570927.3992426,14693375.463536222
2020-12-10,13667585.944735555,12471807.384593142,17408371.381182853,14569252.456825249
2020-12-11,13567653.223115511,12409988.620479003,17227797.593593087,14508516.352927515
2020-12-14,13557901.649645083,12438137.270000001,17036283.407926016,14390236.303331044
2020-12-15,13565151.726645803,12437439.081765896,17142868.216909345,14432816.666017812
2020-12-16,13717373.239660598,12578646.703893362,17340199.22378484,14585227.925255783
2020-12-17,13713099.29384466,12637161.531367766,17332378.360126004,14637127.028899852
2020-12-18,13764348.31550973,12671286.415482726,17506465.754556663,14679900.470258158
2020-12-21,13406406.533773137,12325756.495908521,17145624.448757663,14354876.73044193
2020-12-22,13567954.25410295,12485272.468640015,17651970.432043165,14611971.44089715
2020-12-23,13747780.485115157,12659212.10848288,18115841.115832776,14836600.014970103
2020-12-24,13863708.305467214,12716529.865855806,18138316.0720417,14881790.776112732
2020-12-28,13965588.382063143,12799622.749391278,18227573.841053806,14947162.240376169
2020-12-29,13979143.387965675,12796402.410942331,18304515.46843225,14957580.33053506
2020-12-30,13933350.120283153,12788033.291266676,18291571.538364343,14944037.719892355
2020-12-31,14028480.531244768,12885789.60200972,18291566.5487849,14963630.31734739
2021-01-01,14147241.002179898,12976410.488023913,18493722.376025993,15101546.678280223
2021-01-04,14183111.432362236,13004641.629143909,18616383.92440763,15207776.786034135
2021-01-05,14206695.40093026,13051189.8069729,18838694.95489878,15350113.697502458
2021-01-06,14102556.49411605,12970368.58975023,18693930.022768777,15275943.120390808
2021-01-07,14047194.661163978,12964023.659681184,18477955.362249404,15098661.223089138
2021-01-08,14190658.285663629,13136907.551898317,18507269.780013192,15086449.516354855
2021-01-11,14193361.292532956,13154895.400135135,18261204.68208923,14885184.76270736
2021-01-12,14212396.807702048,13137385.627985507,18055415.134775165,14733901.673636666
2021-01-13,14116781.326127172,13045190.357204463,17947849.384437904,14668934.044668762
2021-01-14,14150647.749702265,13068964.390646098,18154198.797895644,14836029.076517908
2021-01-15,13973899.093410023,12878524.825664397,17756153.386116363,14593411.293272048
2021-01-18,13811381.763634147,12756936.248875845,17429805.33882734,14401572.06370369
2021-01-19,13910704.087865403,12872974.242816016,17789647.313661724,14591478.98743391
2021-01-20,13851500.31990249,12841322.221823582,17948827.406487253,14633588.318799645
2021-01-21,13756651.784378238,12792236.661564637,17887328.30341472,14595871.157799933
2021-01-22,13556578.18244347,12570372.877679972,17690774.26830264,14476716.344904467
2021-01-25,13506542.336657817,12490786.376842557,17542002.99975774,14398208.938694136
2021-01-27,13286679.699538022,12300281.149266938,17481157.267390795,14309228.974423807
2021-01-28,13099027.413264366,12198653.15637276,17124339.070008956,14124429.079806924
2021-01-29,12994740.725832852,12024787.221899483,16818578.095163714,13914704.163613323
2021-02-01,13052922.402323741,12070147.286665522,16931592.997025646,14009872.836683758
2021-02-02,13258135.553564182,12224252.3953046,17235426.14339993,14239746.661758551
