date,baseline,eviction_at_45_days,eviction_at_60_days,eviction_at_90_days
2023-06-07,26630356.5,19059220.39,26731938.49,21886765.96
2023-06-08,26446905.15,18923382.69,26559879.55,21737320.09
2023-06-09,26493364.43,18812657.88,26400341.68,21733214.8
2023-06-12,26430430.74,18828056.96,26370566.79,21756193.63
2023-06-13,26655054.76,18966728.1,26602697.71,21934389.62
2023-06-14,27056106.79,19158904.28,26859070.98,22296603.66
2023-06-15,27694793.35,19420170.37,27077652.41,22790573.65
2023-06-16,27916962.72,19478206.17,27166882.15,23029120.22
2023-06-19,28115698.28,19438681.08,27274582.63,23069504.8
2023-06-20,28331050.17,19471118.07,27307282.55,23251730.31
2023-06-21,28291749.2,19643867.72,27337060.07,23207155.36
2023-06-22,28314298.19,19408720.57,27020257.59,23149162.27
2023-06-23,27980005.34,19334410.85,26930609.47,22899230.59
2023-06-26,28219664.41,19401507.22,26995310.9,23123265.38
2023-06-27,28262838.71,19370584.17,26976500.33,23299843.3
2023-06-28,28163895.18,19366598.17,26966625.88,23177103.63
2023-06-30,28110704.33,19331254.74,26947834.31,23105363.05
2023-07-03,28198820.36,19193210.93,26776061.43,23241812.45
2023-07-04,28202150.64,19171119.54,26821370.83,23202198.15
2023-07-05,28418371.28,19277448.76,26994437.46,23441976.79
2023-07-06,28516972.48,19474637.23,27197665.0,23593382.91
2023-07-07,28559159.7,19458937.74,27202788.22,23647520.64
2023-07-10,28580037.9,19443888.64,27203474.74,23779639.01
2023-07-11,30048274.35,19887467.9,27722579.05,25087219.99
2023-07-12,30598711.26,20181981.2,28143769.89,25574500.71
2023-07-13,30518919.02,20072425.58,28054060.17,25390585.78
2023-07-14,30458178.38,20253053.75,28223663.4,25311645.58
2023-07-17,30734088.28,20088277.42,28229870.25,25420724.23
2023-07-18,30826289.5,20114882.13,28252080.9,25472502.09
2023-07-19,31332149.78,20336570.32,28564337.35,26066949.96
2023-07-20,31344645.02,20365422.01,28655214.45,26200678.13
2023-07-21,31383614.07,20230495.67,28438928.34,26148986.3
2023-07-24,31709759.7,20740225.54,29043908.9,26937842.24
2023-07-25,31705804.0,20836600.93,29331593.98,26730767.1
2023-07-26,31553193.7,20752400.06,29267111.28,26599085.9
2023-07-27,31754945.75,20897344.47,29390906.31,26867200.26
2023-07-28,31746011.46,21082724.45,29604501.64,26919542.34
2023-07-31,31777571.73,21676834.98,30515322.65,27407550.36
2023-08-01,31333796.2,21477020.85,30296666.21,26927177.69
2023-08-02,31471526.55,21417954.48,30209874.21,27071026.73
2023-08-03,31881650.7,21618222.21,30450396.14,27452685.33
2023-08-04,31918226.27,21637979.96,30514227.51,27380662.65
2023-08-07,31921809.25,21713520.47,30621711.68,27413601.96
2023-08-08,32313857.84,22647611.94,31857453.32,27758187.24
2023-08-09,32231573.38,22458784.34,31675065.76,27742931.54
2023-08-10,32055035.91,22300725.65,31532843.3,27571630.34
2023-08-11,32172778.37,22336744.77,31661129.59,27678126.44
2023-08-14,32428778.11,22278465.33,31769004.77,27739332.73
2023-08-16,32621000.87,22320484.5,31782830.58,28066149.03
2023-08-17,32842098.37,22668647.22,32193293.77,28272950.24
2023-08-18,32810834.72,22531451.26,32014638.01,28261897.56
2023-08-21,33223458.14,22715684.13,32251671.41,28643095.01
2023-08-22,33439647.11,22846597.29,32442764.93,28737384.15
2023-08-23,33853233.74,23202515.09,32889206.65,29120867.31
2023-08-24,33726647.19,22897338.52,32540758.38,28904395.17
2023-08-25,33768262.69,23056223.25,32651436.13,28907923.96
2023-08-28,33658604.86,22833338.04,32415513.91,28675881.73
2023-08-29,33774962.87,22892164.48,32495568.07,28822489.11
2023-08-30,34028362.43,23032954.99,32725169.5,29191394.58
2023-08-31,34486446.87,23292666.68,33189076.22,29541053.62
2023-09-01,34768365.63,23304268.88,33187383.54,29684264.97
2023-09-04,34939723.25,23722830.04,33801618.1,30140823.54
2023-09-05,35221064.36,23902069.51,33969546.06,30350090.18
2023-09-06,34774741.47,23742139.14,33737592.36,29863682.21
2023-09-07,35078849.28,23707438.19,33620373.09,30082241.71
2023-09-08,35464039.25,23872707.99,33831460.97,30323497.6
2023-09-11,36061188.9,24551635.9,34677367.93,30848144.27
2023-09-12,34508967.44,24028479.36,33967524.68,29876731.83
2023-09-13,34208452.89,24122810.7,34229687.37,29777671.8
2023-09-14,34600416.92,24427065.54,34637374.83,30009540.55
2023-09-15,34981546.8,24361871.08,34692681.04,30304540.16
2023-09-18,35009951.66,24479318.54,34888769.0,30047294.94
2023-09-20,34743990.11,24317728.11,34659513.02,29826644.9
2023-09-21,34279665.17,24018448.83,34271889.96,29428190.9
2023-09-22,33915137.95,23938910.6,34175633.22,29123666.16
2023-09-25,33591255.96,23981815.01,34146500.87,29037903.42
2023-09-26,33968514.54,23980001.16,34259660.63,29301022.7
2023-09-27,34964498.99,24254469.95,35235101.53,29637061.12
2023-09-28,35027812.41,24130432.81,35002350.67,29783239.38
2023-09-29,34980770.54,24263230.57,35200556.73,29923905.0
2023-10-03,35081092.6,24321681.82,35215886.98,30118314.0
2023-10-04,34869189.45,24053620.86,34914390.77,29720938.17
2023-10-05,34982920.95,23951407.89,34849940.52,29721330.54
2023-10-06,35007826.13,24090241.51,35002280.91,29698107.21
2023-10-09,34187066.95,23745199.72,34302016.42,29228672.51
2023-10-10,34697944.96,23987150.85,34759162.84,29788242.85
2023-10-11,34662853.2,24080594.25,34890543.52,29839207.24
2023-10-12,35112532.47,24188022.38,35268193.39,29986437.07
2023-10-13,35317806.32,24351384.78,35453268.73,30262639.54
2023-10-16,35477016.72,24553242.42,35901887.4,30053941.52
2023-10-17,35493582.17,24597972.31,35977644.01,30040871.09
2023-10-18,35606828.99,24637562.16,35940758.71,30145550.09
2023-10-19,35383121.64,24206509.71,35488910.76,29593728.76
2023-10-20,35371735.06,24192242.44,35458193.19,29522291.55
2023-10-23,34109495.7,23218282.2,34073994.65,28360364.94
2023-10-25,33515086.15,23105774.42,33818381.12,27772202.79
2023-10-26,33586491.78,22773601.65,33433669.63,27894709.37
2023-10-27,34611513.18,23206681.46,34114134.44,28550178.24
2023-10-30,34338601.9,22995174.54,33834300.63,28157537.03
2023-10-31,34490650.95,22996977.21,33797703.51,28120960.12
2023-11-01,35073800.47,23246217.69,34492680.94,28423125.51
2023-11-02,35408729.2,23402034.93,34649582.15,28810689.13
2023-11-03,35688888.63,23500807.06,34949572.29,28810251.97
2023-11-06,36164468.4,23494058.09,35134056.99,29134455.56
2023-11-07,36112855.01,23614285.68,35285532.19,29191226.6
2023-11-08,36501189.39,24014390.11,35825503.17,29458171.93
2023-11-09,36387111.89,23941478.54,35525633.36,29531510.3
2023-11-10,36272376.28,23804844.94,35313909.48,29426386.43
2023-11-13,36730879.53,24310433.43,36240369.31,29616854.67
2023-11-15,36631339.11,24492669.0,36353369.05,29678442.09
2023-11-16,36694951.85,24533417.23,36393166.04,29793213.64
2023-11-17,36998118.74,24688110.94,36680283.25,30172972.88
2023-11-20,37218666.31,24710011.66,36632626.6,30461841.14
2023-11-21,37431573.96,24702109.32,36525778.65,30776230.1
2023-11-22,37278004.08,24616413.42,36095094.91,30283028.63
2023-11-23,37013306.38,25082437.74,36705646.17,30639094.58
2023-11-24,38004548.34,25190294.94,37082356.64,31374969.92
2023-11-28,37618993.73,25038414.47,36907020.35,30960422.99
2023-11-29,37501910.01,25028059.01,36823014.73,30832054.6
2023-11-30,37859349.97,24832283.48,36594432.16,31033218.78
2023-12-01,37851053.0,25022860.16,36847315.1,31238727.52
2023-12-04,38278344.63,25260762.49,37231369.03,31507175.31
2023-12-05,38224272.09,25419207.11,37278061.55,31636552.22
2023-12-06,38429769.95,25449806.22,37220016.18,31822436.95
2023-12-07,38878781.44,25303201.96,37025484.88,31858159.27
2023-12-08,38885829.2,25488153.01,37148581.78,31892738.59
2023-12-11,39119836.45,25750895.34,37290157.23,31958774.28
2023-12-12,38841600.29,25594532.84,37060519.47,31685660.72
2023-12-13,39062049.35,25746432.93,37240584.84,32072457.92
2023-12-14,38851871.98,25600926.3,37078017.11,31850760.33
2023-12-15,39104307.04,25545582.49,37064231.99,31922875.46
2023-12-18,39450831.46,25516898.31,37032162.12,32050521.05
2023-12-19,39364786.55,25433659.08,37043119.95,31843501.02
2023-12-20,38351842.54,24856468.75,36046363.05,31143563.09
2023-12-21,38555434.17,24795188.26,35990845.1,31374919.07
2023-12-22,39007300.81,24989506.06,36299948.24,31670562.93
2023-12-26,40096547.12,25077472.0,36567228.59,32497979.44
2023-12-27,40529824.46,25431736.78,37145246.49,32741970.83
2023-12-28,40601299.07,25478661.24,37169593.6,32934323.67
2023-12-29,40590441.72,25633838.47,37540504.95,32972517.52
2024-01-01,40500275.96,25658097.61,37474598.55,32915467.4
2024-01-02,40273815.92,25628820.62,37395534.24,32780830.36
2024-01-03,40312609.23,25537301.82,37367492.3,32928626.61
2024-01-04,40700897.55,25628870.94,37592956.56,33159545.28
2024-01-05,40936953.54,25817120.69,37787011.29,33331682.5
2024-01-08,40834127.65,25645424.63,37481509.86,33353973.74
2024-01-09,40904134.27,25689026.4,37469810.66,33384536.09
2024-01-10,41069971.39,25912114.73,37660673.63,33579872.98
2024-01-11,40732647.19,26022871.17,37673054.82,33420084.99
2024-01-12,40709009.1,25978739.63,37552600.58,33413230.25
2024-01-15,40987599.7,25880103.2,37317485.43,33530162.14
2024-01-16,41237912.6,25887022.1,37601123.82,33489504.98
2024-01-17,41042937.06,25653816.54,37161695.61,33529644.66
2024-01-18,40614902.8,25426185.06,36755752.98,33113796.98
2024-01-19,41177580.89,25621899.94,37043834.98,33556504.99
2024-01-23,39715469.67,24762304.54,35566799.34,32068061.42
2024-01-24,40661601.72,25064032.12,35607783.99,33241506.46
2024-01-25,40710010.44,25325769.69,36176999.07,33052501.16
2024-01-29,40802261.93,25717588.33,36472700.08,33391501.0
2024-01-30,40255453.25,25799810.08,36499586.55,33289712.07
2024-01-31,41370308.74,26217711.31,37394376.52,33971377.37
2024-02-01,40720597.78,26349680.98,37456948.28,33644006.97
2024-02-02,40944846.41,26745624.39,38117485.41,33965358.03
2024-02-05,40403125.61,26790219.02,38132589.88,33623275.8
2024-02-06,41185983.95,27133567.79,38670288.08,34266150.75
2024-02-07,41089759.87,27141179.08,38779472.55,34323907.9
2024-02-08,40717777.45,27168424.03,38853576.26,33951098.62
2024-02-09,40443593.34,26744986.47,38175557.13,33633445.83
2024-02-12,39790016.34,25952291.19,36981786.46,32974912.76
2024-02-13,40006643.62,25808479.23,36981409.7,32991453.12
2024-02-14,40345148.26,26121235.97,37442764.89,33269418.25
2024-02-15,40731320.77,26414546.84,38038494.57,33425853.77
2024-02-16,40988712.14,26900474.9,38578328.2,33692946.07
2024-02-19,41386329.85,27287102.93,39064772.39,34195718.07
2024-02-20,41327248.84,27222344.46,39115543.33,34063005.48
2024-02-21,40664055.3,27128331.35,38993226.6,33626222.51
2024-02-22,40697788.52,27228221.02,39277992.09,33554385.5
2024-02-23,41399648.5,27425545.63,39787797.13,34052566.64
2024-02-26,41284768.45,27442046.95,39906153.23,34054626.2
2024-02-27,41115146.91,27552678.21,39971865.73,33904586.31
2024-02-28,40899639.13,27278229.43,39496272.63,33689706.54
2024-02-29,41402633.31,27644276.43,39872949.72,34205375.72
2024-03-01,41793075.82,28131062.16,40285281.12,34571864.15
2024-03-04,42241099.64,28453608.37,40570738.15,35279354.58
2024-03-05,41606472.33,28321700.29,40424394.39,34872138.87
2024-03-06,41190964.4,28310449.18,40309807.99,34506309.48
2024-03-07,41543132.68,28805333.35,40919390.72,34984389.72
2024-03-11,40938442.41,28463145.0,40389399.62,34565209.69
2024-03-12,40091745.9,28083080.65,39565343.98,33849011.02
2024-03-13,37451092.07,26745600.77,37526623.77,31622420.14
2024-03-14,39164975.99,27701879.02,38909726.67,32978347.78
2024-03-15,39263930.98,27574839.32,38744958.87,33121252.31
2024-03-18,38917170.03,27398998.64,38484731.61,32753101.74
2024-03-19,38825154.77,27084588.54,38040724.32,32709813.89
2024-03-20,38825669.23,26669670.38,37510651.63,32595391.75
2024-03-21,40168960.2,27368313.3,38818972.31,33429420.52
2024-03-22,40766391.8,27695341.39,39338899.56,34035591.83
2024-03-26,41404710.35,28045910.16,40101977.35,34430565.24
2024-03-27,41971726.52,27989345.82,40408086.68,34437911.61
2024-03-28,42016772.88,28372047.13,41024051.24,34570615.5
2024-04-01,42693725.7,28765745.76,41650013.28,35188577.78
2024-04-02,43494812.52,28814913.54,42040315.29,35427885.58
2024-04-03,43775713.19,28860003.72,42376695.78,35568334.91
2024-04-04,44074671.08,28635069.55,42300738.14,35828126.0
2024-04-05,44029947.14,28599682.97,42244377.89,35742619.85
2024-04-08,44415133.34,28457514.85,42165763.0,35977106.58
2024-04-09,43606103.82,27961544.84,41277706.48,35284626.96
2024-04-10,43689491.87,27956893.74,41314917.4,35309519.1
2024-04-12,43652089.88,27763324.27,40967732.17,35297065.76
2024-04-15,43546300.39,27535630.09,40615705.43,35210940.36
2024-04-16,43539513.6,27890719.58,40943060.83,35335769.99
2024-04-18,44041969.48,27921628.49,41086178.19,35669085.18
2024-04-19,44525300.33,27804589.32,40929108.05,36218039.31
2024-04-22,44799121.93,28092626.3,41389295.86,36508710.56
2024-04-23,45139812.05,28041046.51,41272569.72,36791876.62
2024-04-24,45382923.77,28192605.59,41408944.8,37072752.44
2024-04-25,45582591.02,28444307.69,41662044.53,37251607.35
2024-04-26,45372095.46,28198680.64,41290502.05,36932329.69
2024-04-29,45383316.3,28279332.45,41308785.69,36961431.12
2024-04-30,45833615.14,28714225.98,41819877.28,37634516.54
2024-05-02,45955299.46,29236683.1,42234207.94,38248253.84
2024-05-03,45633329.92,29238937.1,42367190.76,37869403.05
2024-05-06,45326152.47,28947277.75,41752437.78,37276541.71
2024-05-07,45262437.34,28702385.11,41215681.36,37232320.7
2024-05-08,46106309.28,29475863.77,42103923.44,38054546.6
2024-05-09,45585996.66,28908731.93,41346520.85,37545731.79
2024-05-10,45783483.86,29010353.7,41400393.55,37626143.71
2024-05-13,45500886.0,28930007.86,41370491.01,37486863.16
2024-05-14,47187624.46,29494276.27,42344308.86,38960294.4
2024-05-15,47553808.04,29812962.73,42789171.43,39216248.8
2024-05-16,48214279.21,30010940.19,42978372.88,39905066.53
2024-05-17,48721214.37,30203280.34,43366061.98,40063845.76
2024-05-21,49101461.1,30355438.39,43483756.9,40152741.83
2024-05-22,49853949.15,30400145.15,43771047.23,40218087.18
2024-05-23,50215251.09,30531189.62,43953043.07,40379448.31
2024-05-24,50186444.95,30277090.36,43915077.04,40094434.62
2024-05-27,50057394.47,30289499.59,44216423.07,39900556.19
2024-05-28,49117859.06,29694524.8,43469136.58,39211575.82
2024-05-29,49037121.13,29783269.51,43620753.62,38982949.17
2024-05-30,48137903.66,29361245.5,42907360.19,38263922.85
2024-05-31,48851493.94,29797765.1,43543774.05,39054876.39
2024-06-03,50085740.4,30711971.25,44653758.75,40290389.59
2024-06-04,46371561.23,28270322.22,40961606.41,37084211.36
2024-06-05,46632798.92,28548629.51,41696855.52,37131392.97
2024-06-06,48621124.8,29920842.06,43571090.65,38787976.46
2024-06-07,49886927.51,30223551.31,44104313.5,39697884.98
2024-06-10,50878183.02,30406309.42,44419055.99,40728633.37
2024-06-11,51097973.63,30395012.5,44434855.83,40623890.99
2024-06-12,53739134.78,30783148.06,45823416.97,42150211.15
2024-06-13,54098176.87,30970588.04,45823978.1,42476409.18
2024-06-14,54788527.59,31130791.6,46200479.74,42726144.82
2024-06-18,55333388.35,31510649.63,46624669.84,43051518.73
2024-06-19,55309017.84,31276357.82,46953044.57,42333751.78
2024-06-20,55211544.95,31769208.42,47468907.12,42682774.39
2024-06-21,56021503.27,31840418.49,48375139.55,42848971.68
2024-06-24,55921880.42,32058865.04,48351259.93,42847255.61
2024-06-25,55648262.03,31912578.29,48122254.97,42701925.48
2024-06-26,55513543.16,32025098.23,48198924.36,42575122.19
2024-06-27,55119645.66,31770994.73,47797327.31,42289889.45
2024-06-28,55159987.37,31802414.28,47837037.03,42357527.87
2024-07-01,55223714.81,31992650.68,48095347.45,42503248.51
2024-07-02,55106610.77,31724508.95,47684538.2,42678206.86
2024-07-03,55188540.79,32107043.08,48285171.0,42701313.1
2024-07-04,55781929.52,32340094.81,48619599.69,43173467.06
2024-07-05,55806842.63,32774988.53,49160021.13,43680964.82
2024-07-08,55052487.97,32719619.07,48917301.57,43041150.81
2024-07-09,55165442.11,32986020.26,49138917.12,43128376.15
2024-07-10,54487756.8,32700698.88,48619281.61,42545361.56
2024-07-11,54388173.9,32746930.52,48741013.44,42821744.7
2024-07-12,54296777.02,32593723.12,48711080.75,42607935.8
2024-07-15,54269328.34,32336041.62,48617497.28,42525943.22
2024-07-16,54144847.7,32293572.58,48678781.12,42299500.5
2024-07-18,53196899.05,32058293.61,48225606.15,41716920.1
2024-07-19,51475782.99,31440760.99,47142484.88,40447287.19
2024-07-22,52619904.67,31765789.75,48060978.43,40843045.73
2024-07-23,54325405.91,31597637.06,49156436.63,40957530.68
2024-07-24,53781606.39,31929282.75,49587385.51,40874903.24
2024-07-25,53386168.35,31860709.03,49285585.94,40658944.31
2024-07-26,54677456.55,32391125.41,50154649.05,41569378.08
2024-07-29,55198798.91,32737739.86,50492030.89,41968064.96
2024-07-30,55480825.65,34045104.91,51963010.99,42586007.5
2024-07-31,55343440.52,33728747.66,51573059.38,42480161.61
2024-08-01,55134780.65,33560230.8,51503876.16,42179534.4
2024-08-02,54543465.36,33488363.03,51477740.7,41736550.15
2024-08-05,52195946.66,31914554.53,49176883.83,39628388.8
2024-08-06,51993698.53,31547968.36,49093064.82,38843240.7
2024-08-07,53589379.65,32153815.0,50121056.18,40092798.63
2024-08-08,53572759.78,32169911.48,50278084.54,40009101.28
2024-08-09,54092048.06,32304439.74,50687839.89,40271256.35
2024-08-12,54113470.6,32087140.01,50359510.37,40431060.68
2024-08-13,54327320.54,31814020.88,50001980.99,40452314.27
2024-08-14,54771182.43,31716635.38,50611643.05,40158668.15
2024-08-16,57017968.75,31937334.43,52153233.13,40644594.89
2024-08-19,58606858.6,32371446.15,53493008.79,41370368.45
2024-08-20,58158078.69,32552039.68,52515176.6,42262304.54
2024-08-21,58527562.6,32749303.28,53204468.61,42212883.33
2024-08-22,58396345.91,33139967.69,53572415.17,42213356.57
2024-08-23,58397563.57,32970493.76,53126473.01,42357740.12
2024-08-26,58077544.69,33194223.38,53184572.06,42510533.18
2024-08-27,57613040.08,33704969.73,53756223.91,42632693.33
2024-08-28,58336085.95,33784661.3,54407724.6,42727330.01
2024-08-29,57985796.01,33759203.09,54443250.92,42549332.33
2024-08-30,59250063.11,34175119.07,55605561.9,43137067.11
2024-09-02,58393906.46,33821379.91,54767361.36,42535229.04
2024-09-03,58842052.06,33833123.45,54976455.15,42776609.18
2024-09-04,59066677.35,33949509.6,55247138.12,42967303.82
2024-09-05,59371925.21,34373094.63,56272734.1,43120310.34
2024-09-06,58011661.29,33943095.75,55172627.29,42521526.24
2024-09-09,57379669.53,33642554.02,54624152.93,42249907.88
2024-09-10,58642612.92,34183881.01,55919799.57,42778437.72
2024-09-11,58087723.71,34187706.69,55638505.63,42599904.25
2024-09-12,59060939.75,34382890.77,56541359.32,43027076.24
2024-09-13,60546101.15,34384421.0,57707510.6,43046628.15
2024-09-16,60439050.09,34221156.25,57557533.17,42862738.84
2024-09-17,60946373.72,34076892.91,57702610.26,42787663.39
2024-09-18,60174704.9,33984539.41,57205538.21,42840584.94
2024-09-19,58981534.14,33378778.94,56288199.7,41849424.58
2024-09-20,59279023.91,34330658.88,57392651.04,42312418.99
2024-09-23,59220283.42,34643988.12,57624715.6,42411657.05
2024-09-24,60346557.2,34639009.09,57929119.12,42917378.17
2024-09-25,60359553.46,34636929.8,58040396.58,42846001.7
2024-09-26,60528834.35,34396959.88,57651184.78,43028495.08
2024-09-27,60906701.72,34323976.11,57877591.28,42926415.53
2024-09-30,60240392.09,34424530.08,57375607.01,43099195.18
2024-10-01,60209535.13,34428628.64,57408148.13,43064410.97
2024-10-03,58714175.6,33787637.46,55757830.04,42501687.6
2024-10-04,58766061.32,33566244.95,55761338.47,42230683.26
2024-10-07,56549715.72,32748507.1,54067218.94,40577563.76
2024-10-08,58229541.27,33477827.93,55581888.31,41650428.08
2024-10-09,59445551.76,33719058.64,56112418.31,42363140.79
2024-10-10,61284768.75,34493562.84,57119423.68,44183824.93
2024-10-11,61360341.21,34561836.47,57359631.54,44071436.51
2024-10-14,62182449.04,34473472.56,57683194.09,44338369.67
2024-10-15,63042564.88,35173689.57,58390723.57,45407327.85
2024-10-16,63475200.7,35486353.71,58667015.73,45918162.79
2024-10-17,63277077.49,34991761.19,58268462.54,45329871.15
2024-10-18,62564904.96,34792002.2,57986639.55,44394768.42
2024-10-21,61021770.67,33958406.74,56308302.04,43328321.71
2024-10-22,58340363.32,32857765.58,53518636.3,41919783.65
2024-10-23,58176742.98,33081437.46,53630368.0,42034026.85
2024-10-24,56913697.59,32719173.46,52697868.74,41336922.57
2024-10-25,55588168.31,32608744.78,52368276.14,40314777.15
2024-10-28,56355577.59,33056898.93,53376500.88,40961820.28
2024-10-29,56387755.13,33536988.09,53881871.81,41175398.59
2024-10-30,56931175.18,33675776.02,54227430.42,41682287.99
2024-10-31,58572245.23,33796238.82,55029502.03,42500757.74
2024-11-01,59778782.82,34060707.99,56120651.38,42836220.65
2024-11-04,58118792.59,33454639.37,54720858.52,42001794.06
2024-11-05,57506686.77,33431517.76,54836405.88,41632639.71
2024-11-06,58755819.65,33754327.73,55794384.97,42030887.0
2024-11-07,59131935.96,33501161.9,55792911.38,41988917.14
2024-11-08,58442516.01,33313402.93,55226614.62,41852166.72
2024-11-11,58152979.86,33515092.16,55559996.49,41911701.11
2024-11-12,56899641.87,32873964.64,54373144.13,41125195.12
2024-11-13,56061209.66,32070583.07,53165242.81,40481504.6
2024-11-14,55441588.54,32219365.14,53127040.0,40344692.88
2024-11-18,55465299.45,31913146.55,52920712.37,40158240.11
2024-11-19,56080642.51,32413109.15,53145708.18,41093604.77
2024-11-21,55820761.79,32546603.36,52991474.61,41381234.82
2024-11-22,57343210.09,32967077.17,53743668.69,42399359.24
2024-11-25,58293811.9,33548956.57,54687110.25,42838034.49
2024-11-26,58474128.11,33290399.64,54511491.04,42683095.11
2024-11-27,59766180.75,33598055.38,55235643.95,43537688.45
2024-11-28,59757685.88,33716169.17,55424366.07,43503184.57
2024-11-29,59930881.53,33975565.62,55813910.67,43690413.38
2024-12-02,59610727.85,34137960.95,55995131.29,43598461.65
2024-12-03,59638759.48,34317958.97,56360664.9,43533950.12
2024-12-04,59766434.1,34553257.68,56667527.86,43711588.71
2024-12-05,60144227.32,34437720.79,56831045.62,43583358.43
2024-12-06,60220090.31,34323673.03,56817678.89,43591371.2
2024-12-09,61087427.72,34537597.55,57252910.04,44080470.06
2024-12-10,61889648.88,34684892.35,57690406.79,44656062.07
2024-12-11,62194116.5,34702510.03,57573053.66,45246224.61
2024-12-12,61311530.45,34143106.02,56947398.18,44156879.14
2024-12-13,60891696.47,34213473.39,56808575.66,44046813.32
2024-12-16,61577498.65,34388662.91,57235022.71,44457181.66
2024-12-17,61813337.73,34105003.28,56931400.92,44576652.6
2024-12-18,61438105.4,33649884.82,57105473.97,43538023.46
2024-12-19,61400576.04,33719025.29,57360396.47,43449890.47
2024-12-20,60109194.27,32814187.22,55784839.52,42633996.64
2024-12-23,59760188.85,32369622.85,55119120.17,42147007.72
2024-12-24,58762037.22,32178143.54,54312670.29,41709372.54
2024-12-26,59117989.36,32272949.34,54507152.11,41923803.44
2024-12-27,59190213.33,32535397.72,54875602.56,42006303.97
2024-12-30,58670850.5,32564169.87,54724660.17,41846794.83
2024-12-31,59420492.09,32982105.87,55007950.2,42748688.31
2025-01-01,59938980.58,33001517.11,55021085.44,43119069.07
2025-01-02,60945256.28,33267596.4,55779300.27,43590861.05
2025-01-03,60665121.5,33197180.47,55887010.77,43243309.35
2025-01-06,58907721.92,32642819.13,54672597.34,42205587.4
2025-01-07,60171760.72,33013622.15,55734199.52,42910341.0
2025-01-08,59102672.32,32915004.96,55510596.14,42277918.09
2025-01-09,58529040.45,32698757.98,55368826.29,41670955.74
2025-01-10,57019591.03,32246198.76,54317627.99,40849299.66
2025-01-13,54544911.77,31391268.22,52406184.95,39496424.06
2025-01-14,55344156.87,31557033.84,53202502.49,39759320.94
2025-01-15,55833178.73,31863045.03,53582736.96,40292505.23
2025-01-16,57105165.19,32562774.81,54908187.02,40956938.34
2025-01-17,57232680.46,32591825.73,54593387.98,41314686.29
2025-01-20,58619733.21,32756402.32,55166879.59,42092531.01
2025-01-21,58041074.07,32378360.84,54458589.82,41714274.09
2025-01-22,57765436.36,32089879.58,53921644.08,41788401.17
2025-01-23,57776851.8,32127148.48,53527417.35,42335627.32
2025-01-24,57155348.17,31609278.91,52638415.86,41816455.74
2025-01-27,55017253.51,30660418.61,50730088.38,40374188.71
2025-01-28,53791044.77,30176233.53,49904574.27,39493839.87
2025-01-29,55549618.05,30834612.87,51771550.06,40047942.78
2025-01-30,54567521.01,30589163.01,50813765.86,39623823.81
2025-01-31,55816503.46,30982359.12,51741525.74,40045687.82
2025-02-01,55075073.65,31251349.37,51944002.28,39762704.97
2025-02-03,54062422.29,30916741.33,50916892.6,39611227.66
2025-02-04,54642741.25,31185162.95,51711128.86,39662379.37
2025-02-05,55484186.98,31739039.81,52700530.24,40299731.37
2025-02-06,55979764.21,31985664.98,53138723.9,40719734.93
2025-02-07,55831970.34,32100528.48,53189378.44,40845529.57
2025-02-10,55771665.94,32046610.94,52574844.52,41228139.04
2025-02-11,54814537.46,31696610.44,51686621.88,41023046.92
2025-02-12,54629883.61,31686824.75,51934756.88,40911746.12
2025-02-13,54442887.05,31854488.01,52041090.73,40976540.48
2025-02-14,53294751.39,32302640.54,51798963.77,40814564.53
2025-02-17,53202938.92,32562945.84,52505903.1,40520736.17
2025-02-18,52883629.64,32386429.73,52108272.1,40506511.4
2025-02-19,53761656.13,33294728.83,53642761.63,40815513.94
2025-02-20,53746330.73,33461429.1,53993286.76,40750121.21
2025-02-21,53598501.13,33095046.21,53532128.38,40456467.73
2025-02-24,53577058.79,33022304.29,53365285.09,40401904.0
2025-02-25,53009731.65,33509810.32,53597261.38,40152421.85
2025-02-27,52212373.77,33105760.92,52934218.19,39467164.82
2025-02-28,51069049.21,32470962.17,51554091.8,38966703.27
2025-03-03,50619304.85,32743352.97,51689303.6,38689373.32
2025-03-04,51267245.65,33540613.64,52683964.45,39189049.77
2025-03-05,51061277.71,33558101.56,52703726.1,39035878.04
2025-03-06,50964212.62,33340330.32,52571824.55,38954319.87
2025-03-07,51197796.62,33979839.51,53446959.16,39132571.29
2025-03-10,51043334.56,33620106.04,52851628.61,39019899.74
2025-03-11,50973760.64,33809167.19,53144091.88,38966967.98
2025-03-12,51236306.96,33516216.86,52875849.09,39163693.93
2025-03-13,51571500.45,33764074.02,53234544.12,39420721.55
2025-03-17,51977587.02,34226518.86,53911857.6,39735269.68
2025-03-18,51977587.02,34226518.86,53911857.6,39735269.68
2025-03-19,52557300.57,34751324.39,54846320.78,40175409.54
2025-03-20,52707217.79,34677162.23,54866898.57,40290862.74
2025-03-21,52379285.87,34790405.33,55049735.5,40037862.76
2025-03-24,52144129.9,34597173.1,55095535.28,39839384.08
2025-03-25,52618301.75,34746355.09,55494680.87,40188515.37
2025-03-26,52403851.33,34745258.95,55350888.57,40034374.74
2025-03-27,52837255.33,34740812.81,55493745.12,40363786.12
2025-03-28,53086103.05,35045862.73,55996568.75,40554264.06
2025-04-01,54447367.52,35561768.87,56606704.27,41614131.91
2025-04-02,53852612.72,35568156.54,56427540.32,41170108.9
