symbol,sector,entry_date,exit_date,sim_entry_price,raw_entry_price,sim_exit_price,raw_exit_price,return_pct,holding_days,exit_reason,is_loss,ranking_method,capacity
TNPL,Paper,2022-09-26,2023-03-01,231.00626114090656,230.43018567671479,198.54477537607696,199.04238132940046,-14.052210361964656,108,MONTHLY_CLOSE_LT_M_EMA9,True,3M Return,15
DSSL,Software & IT Services,2021-02-01,2023-04-03,59.35683233585797,59.20881031008277,327.2315370941162,328.0516662597656,451.2954856528502,538,MONTHLY_CLOSE_LT_M_EMA9,False,3M Return,15
AURIONPRO,Software & IT Services,2022-11-03,2023-04-03,195.87060556536548,195.38215018989075,154.25784650188902,154.644457646004,-21.245024971135624,103,MONTHLY_CLOSE_LT_M_EMA9,True,3M Return,15
BSHSL,Agri,2022-06-10,2023-07-03,40.089976682662964,39.9900016784668,278.70149391174317,279.3999938964844,595.1899626129455,262,MONTHLY_CLOSE_LT_M_EMA9,False,3M Return,15
AUTOAXLES,Automobile & Ancillaries,2023-03-02,2023-08-01,2135.1051959532965,2129.780744093064,2041.8420355665337,2046.9594341519135,-4.368082685739615,101,MONTHLY_CLOSE_LT_M_EMA9,True,3M Return,15
KAMDHENU,Metals & Mining,2023-03-01,2023-10-03,32.70816192225225,32.626595433668086,28.764907652829432,28.83700015321246,-12.055872411283731,144,MONTHLY_CLOSE_LT_M_EMA9,True,3M Return,15
HILTON,Automobile & Ancillaries,2023-04-03,2024-01-01,105.0620030593872,104.80000305175781,114.7125,115.0,9.18552536558606,183,MONTHLY_CLOSE_LT_M_EMA9,False,3M Return,15
AARON,Capital Goods,2021-02-01,2024-03-01,24.653981437852483,24.592500187384026,125.73757923990713,126.05271101745076,410.0092232845442,763,MONTHLY_CLOSE_LT_M_EMA9,False,3M Return,15
SAFARI,FMCG,2022-12-02,2024-04-01,837.3242282596442,835.2361379148571,1712.6543782979402,1716.9467451608423,104.53897313560914,326,MONTHLY_CLOSE_LT_M_EMA9,False,3M Return,15
ARROWGREEN,Plastic Products,2023-07-05,2024-04-01,322.8880906128568,322.0828834043459,379.958182506919,380.91045865355284,17.674882893865952,181,MONTHLY_CLOSE_LT_M_EMA9,False,3M Return,15
SURYAROSNI,Diversified,2023-07-07,2024-04-01,186.77813375665207,186.31235287446592,244.7662237331575,245.3796729154461,31.046508930245796,179,MONTHLY_CLOSE_LT_M_EMA9,False,3M Return,15
KHADIM,Footwear,2024-01-01,2024-04-01,360.8498872375488,359.95001220703125,306.78111282348635,307.54998779296875,-14.983730444806476,60,MONTHLY_CLOSE_LT_M_EMA9,True,3M Return,15
UNIONBANK,Banks,2023-02-01,2024-09-02,70.30603852475667,70.1307117453932,114.79120501741329,115.07890227309602,63.27360697046268,387,MONTHLY_CLOSE_LT_M_EMA9,False,3M Return,15
DHANBANK,Diversified / Other,2024-04-01,2024-09-02,42.606249999999996,42.5,39.29152439117432,39.38999938964844,-7.77990461217703,103,MONTHLY_CLOSE_LT_M_EMA9,True,3M Return,15
IRCON,Infrastructure,2023-07-17,2024-10-01,77.5141620083886,77.32085985874174,222.532726834331,223.09045296674785,187.08654143774203,297,MONTHLY_CLOSE_LT_M_EMA9,False,3M Return,15
JBMA,Automobile & Ancillaries,2024-04-01,2024-10-01,912.3460262047093,910.0708490820044,899.2411062495794,901.4948433579743,-1.4363979870275136,124,MONTHLY_CLOSE_LT_M_EMA9,True,3M Return,15
TTKHLTCARE,Healthcare,2023-07-03,2024-12-02,1239.477372247262,1236.386406231683,1473.4517447222886,1477.1446062378832,18.876857110413724,348,MONTHLY_CLOSE_LT_M_EMA9,False,3M Return,15
GULFOILLUB,Automobile & Ancillaries,2023-10-03,2024-12-02,486.14339369505535,484.9310660299804,1040.5205625062258,1043.128383464888,114.0357301983448,285,MONTHLY_CLOSE_LT_M_EMA9,False,3M Return,15
INSECTICID,Chemicals,2024-10-01,2024-12-02,873.129282199613,870.9519024435043,755.5857905828314,757.4794893060965,-13.462323852048883,41,MONTHLY_CLOSE_LT_M_EMA9,True,3M Return,15
AUROPHARMA,Healthcare,2024-10-04,2024-12-02,1456.1788077817914,1452.547439183832,1255.1310727886378,1258.2767647003886,-13.806528011447389,39,MONTHLY_CLOSE_LT_M_EMA9,True,3M Return,15
HAL,Aviation,2021-11-01,2025-01-01,608.6435540878268,607.1257397384807,4081.7814988109317,4092.0115276300066,570.6357886149458,782,MONTHLY_CLOSE_LT_M_EMA9,False,3M Return,15
JPPOWER,Power,2024-03-01,2025-01-01,18.6465003824234,18.600000381469727,17.655750761032106,17.700000762939453,-5.3133274398513795,204,MONTHLY_CLOSE_LT_M_EMA9,True,3M Return,15
KEI,Electricals,2022-02-02,2025-02-01,1104.9306244884451,1102.17518652214,4045.060472039067,4055.198468209591,266.0918054390815,741,MONTHLY_CLOSE_LT_M_EMA9,False,3M Return,15
ANANTRAJ,Real Estate,2022-12-01,2025-02-01,101.5114498692072,101.25830410893487,601.4747525429167,602.9822080630744,492.5191230328097,536,MONTHLY_CLOSE_LT_M_EMA9,False,3M Return,15
GPTINFRA,Infrastructure,2024-09-06,2025-02-01,158.76687896105543,158.3709515821002,106.57701353443186,106.84412384404196,-32.872010691490274,102,MONTHLY_CLOSE_LT_M_EMA9,True,3M Return,15
ERIS,Healthcare,2024-10-01,2025-02-01,1321.3982625764925,1318.103005063833,1211.5629100279784,1214.5994085493517,-8.312055166044683,85,MONTHLY_CLOSE_LT_M_EMA9,True,3M Return,15
NAVKARCORP,Logistics,2025-01-08,2025-02-01,151.3775,151.0,123.14137195587159,123.44999694824219,-18.65279056935701,18,MONTHLY_CLOSE_LT_M_EMA9,True,3M Return,15
VARDMNPOLY,Textiles,2023-08-03,2025-03-03,5.739312404394149,5.724999904632568,10.214399771690369,10.239999771118164,77.97253489581766,389,MONTHLY_CLOSE_LT_M_EMA9,False,3M Return,15
PILITA,Diversified / Other,2024-03-01,2025-03-03,14.8871253824234,14.850000381469727,12.179475038051606,12.210000038146973,-18.187865520153423,247,MONTHLY_CLOSE_LT_M_EMA9,True,3M Return,15
NITCO,Construction Materials,2024-04-01,2025-03-03,58.846750764846796,58.70000076293945,96.08917682647706,96.33000183105469,63.287140883023426,229,MONTHLY_CLOSE_LT_M_EMA9,False,3M Return,15
IPCALAB,Healthcare,2024-12-06,2025-03-03,1496.969542330751,1493.236451202744,1340.1062114994543,1343.4648736836634,-10.478725611682368,60,MONTHLY_CLOSE_LT_M_EMA9,True,3M Return,15
UNICHEMLAB,Healthcare,2024-12-10,2025-03-03,798.2406249999999,796.25,613.4625,615.0,-23.148173522238356,58,MONTHLY_CLOSE_LT_M_EMA9,True,3M Return,15
KITEX,Textiles,2025-01-02,2025-03-03,234.95697539198358,234.3710477725522,156.1883531166635,156.57980262322155,-33.52470048778452,42,MONTHLY_CLOSE_LT_M_EMA9,True,3M Return,15
EMKAY,Diversified / Other,2025-01-06,2025-03-03,306.43902229309083,305.6748352050781,187.65307411193848,188.12338256835938,-38.763323056011,40,MONTHLY_CLOSE_LT_M_EMA9,True,3M Return,15
SIYSIL,Textiles,2025-02-03,2025-03-03,764.5613638544243,762.6547270368322,578.6338522770727,580.0840624331556,-24.31819345932224,19,MONTHLY_CLOSE_LT_M_EMA9,True,3M Return,15
REPL,Infrastructure,2025-02-10,2025-03-03,285.7125,285.0,212.4475457382202,212.97999572753906,-25.64289425971204,14,MONTHLY_CLOSE_LT_M_EMA9,True,3M Return,15
PGIL,Textiles,2025-02-13,2025-05-02,1367.4266103412679,1364.0165689189705,948.2239561179085,950.6004572610611,-30.65631830279646,49,MONTHLY_CLOSE_LT_M_EMA9,True,3M Return,15
ORIENTCEM,Construction Materials,2024-09-02,2025-07-01,304.29157977919823,303.5327479094247,240.04728447651254,240.64890674337096,-21.112741716120766,206,MONTHLY_CLOSE_LT_M_EMA9,True,3M Return,15
GOLDIAM,Diamond  &  Jewellery,2025-02-13,2025-07-01,315.7346543835986,314.94728616817815,255.6576005077779,256.29834637371215,-19.02770349777022,91,MONTHLY_CLOSE_LT_M_EMA9,True,3M Return,15
PANACEABIO,Healthcare,2025-06-06,2025-08-01,472.47823776245116,471.29998779296875,399.09975608825687,400.1000061035156,-15.530552692055826,40,MONTHLY_CLOSE_LT_M_EMA9,True,3M Return,15
CHOLAFIN,Finance,2025-06-09,2025-08-01,1621.4694933547537,1617.4259285334201,1437.2539737855614,1440.8561140707382,-11.361022845274627,39,MONTHLY_CLOSE_LT_M_EMA9,True,3M Return,15
AXISBANK,Banks,2025-07-07,2025-08-01,1179.6342628674286,1176.6925315385822,1061.5188225977377,1064.1792707746743,-10.01288653506711,19,MONTHLY_CLOSE_LT_M_EMA9,True,3M Return,15
TCPLPACK,Containers & Packaging,2022-09-23,2025-09-01,1129.231815379933,1126.415775940083,3344.928560269042,3353.311839868714,196.21274522305518,724,MONTHLY_CLOSE_LT_M_EMA9,False,3M Return,15
SRF,Diversified,2025-04-09,2025-09-01,2753.50591898726,2746.6393206855464,2831.2616911664536,2838.3575851292767,2.823882514397943,97,MONTHLY_CLOSE_LT_M_EMA9,False,3M Return,15
CAMLINFINE,Chemicals,2025-08-01,2025-09-01,281.50198776245117,280.79998779296875,199.5,200.0,-29.130162957019518,19,MONTHLY_CLOSE_LT_M_EMA9,True,3M Return,15
BANARISUG,Diversified / Other,2025-06-09,2025-10-01,3986.487964495085,3976.5465980000854,3659.9273474121096,3669.10009765625,-8.191687018534285,80,MONTHLY_CLOSE_LT_M_EMA9,True,3M Return,15
BSE,Unclassified,2025-07-10,2025-10-01,2534.2600135868765,2527.940163178929,2037.5122190476616,2042.618765962568,-19.60129552121768,57,MONTHLY_CLOSE_LT_M_EMA9,True,3M Return,15
RALLIS,Fertilisers & Pesticides,2025-09-01,2025-10-01,344.3575500885084,343.4988030808064,299.20681942254464,299.956711200546,-13.111584355957609,22,MONTHLY_CLOSE_LT_M_EMA9,True,3M Return,15
RAMANEWS,Paper,2025-05-09,2025-11-03,31.077499999999997,31.0,29.127000761032107,29.200000762939453,-6.276242422871499,122,MONTHLY_CLOSE_LT_M_EMA9,True,3M Return,15
GINNIFILA,Textiles,2025-09-08,2025-12-01,47.969623470306395,47.849998474121094,40.38877667427063,40.4900016784668,-15.80343193798128,57,MONTHLY_CLOSE_LT_M_EMA9,True,3M Return,15
SARDAEN,Metals & Mining,2025-10-03,2025-12-01,552.1638572240188,550.7868899990212,491.77599522530903,493.0085165166005,-10.936583626155334,39,MONTHLY_CLOSE_LT_M_EMA9,True,3M Return,15
ZOTA,Healthcare,2025-02-20,2026-02-02,860.5517078969294,858.4056936627726,1286.775,1290.0,49.529073987279865,232,MONTHLY_CLOSE_LT_M_EMA9,False,3M Return,15
AXISCADES,Aviation,2025-04-15,2026-02-02,810.7217622375488,808.7000122070312,1142.1375,1145.0,40.87909726855753,200,MONTHLY_CLOSE_LT_M_EMA9,False,3M Return,15
HCG,Healthcare,2025-05-29,2026-02-02,553.2797744750976,551.9000244140625,589.6222256469727,591.0999755859375,6.568548652687244,170,MONTHLY_CLOSE_LT_M_EMA9,False,3M Return,15
JMFINANCIL,Finance,2025-08-05,2026-02-02,154.48053096535176,154.09529273351797,119.49066850593623,119.79014386560023,-22.650014368000434,122,MONTHLY_CLOSE_LT_M_EMA9,True,3M Return,15
HDFCAMC,Finance,2025-10-03,2026-02-02,2739.0707974887796,2732.240196996289,2410.015481467556,2416.055620518853,-12.013392144624602,82,MONTHLY_CLOSE_LT_M_EMA9,True,3M Return,15
ABCAPITAL,Finance,2025-08-01,2026-04-01,257.14125,256.5,302.2425,303.0,17.539484621778882,163,MONTHLY_CLOSE_LT_M_EMA9,False,3M Return,15
NAM-INDIA,Finance,2025-12-05,2026-04-01,827.0056490719096,824.9432908447976,818.9833442548505,821.0359340900757,-0.9700423239021341,78,MONTHLY_CLOSE_LT_M_EMA9,True,3M Return,15
BANKBARODA,Banks,2026-02-04,2026-04-01,277.7320340980547,277.03943550928153,244.46067038518046,245.07335376960447,-11.979663714675288,37,MONTHLY_CLOSE_LT_M_EMA9,True,3M Return,15
MUTHOOTFIN,Finance,2026-02-05,2026-04-01,3609.059829432851,3600.0596802322707,3243.378093828956,3251.5068609814093,-10.132326780001328,36,MONTHLY_CLOSE_LT_M_EMA9,True,3M Return,15
NORBTEAEXP,Agri,2025-05-02,2026-05-04,40.0498757648468,39.95000076293945,63.54075076103211,63.70000076293945,58.65405209771981,247,MONTHLY_CLOSE_LT_M_EMA9,False,3M Return,15
EASTSILK,Diversified / Other,2026-02-11,2026-06-01,69.9745030593872,69.80000305175781,56.03955030441284,56.18000030517578,-19.91432899944684,73,MONTHLY_CLOSE_LT_M_EMA9,True,3M Return,15
FORCEMOT,Automobile & Ancillaries,2025-09-10,2026-07-01,18335.725,18290.0,18643.275,18690.0,1.6773266396611148,200,MONTHLY_CLOSE_LT_M_EMA9,False,3M Return,15
OIL,Oil & Gas,2026-05-11,2026-07-01,458.1425,457.0,418.00236282348635,419.04998779296875,-8.76149607960703,37,MONTHLY_CLOSE_LT_M_EMA9,True,3M Return,15
POWERGRID,Power,2026-05-18,2026-07-01,297.04073776245116,296.29998779296875,287.08048782348635,287.79998779296875,-3.353159574674299,32,MONTHLY_CLOSE_LT_M_EMA9,True,3M Return,15
AVANTIFEED,Consumer Goods,2026-05-20,2026-07-01,1244.1303922984555,1241.0278227416015,919.5917514649367,921.8964926966784,-26.085580968241867,30,MONTHLY_CLOSE_LT_M_EMA9,True,3M Return,15
MAHASTEEL,Metals & Mining,2024-12-09,2026-08-24,211.52749999999997,211.0,1172.7607012939454,1175.699951171875,454.4246971641728,424,END_OF_BACKTEST,False,3M Return,15
CUPID,Miscellaneous,2025-06-23,2026-08-24,18.2455007648468,18.200000762939453,285.6939786529541,286.4100036621094,1465.8324884313088,293,END_OF_BACKTEST,False,3M Return,15
CCL,Agri,2025-10-03,2026-08-24,861.8272251361685,859.678030061016,1079.0955487060548,1081.800048828125,25.21019494778179,222,END_OF_BACKTEST,False,3M Return,15
TFCILTD,Finance,2025-11-04,2026-08-24,69.7599861769354,69.5860211241251,129.23609756469727,129.55999755859375,85.2582040898201,201,END_OF_BACKTEST,False,3M Return,15
SALSTEEL,Metals & Mining,2025-12-08,2026-08-24,35.87947591781616,35.790000915527344,76.86734756469727,77.05999755859375,114.23765425327284,176,END_OF_BACKTEST,False,3M Return,15
TITAN,Diamond  &  Jewellery,2026-02-02,2026-08-24,3996.885032503398,3986.9177381580034,5066.302500000001,5079.0,26.756272917532144,140,END_OF_BACKTEST,False,3M Return,15
THANGAMAYL,Diamond  &  Jewellery,2026-02-05,2026-08-24,3281.9270141764687,3273.742657532637,5479.766250000001,5493.5,66.9679498151495,137,END_OF_BACKTEST,False,3M Return,15
LUPIN,Healthcare,2026-05-15,2026-08-24,2257.3027141097346,2251.6735302840248,2182.53,2188.0,-3.312480583235564,71,END_OF_BACKTEST,True,3M Return,15
UNIVPHOTO,FMCG,2026-05-25,2026-08-24,432.5286372375488,431.45001220703125,447.97725608825687,449.1000061035156,3.571698500560442,65,END_OF_BACKTEST,False,3M Return,15
MCX,Finance,2026-06-05,2026-08-24,2917.2749999999996,2910.0,3259.8300000000004,3268.0,11.742293750160709,56,END_OF_BACKTEST,False,3M Return,15
ARIHANT,Real Estate,2026-07-03,2026-08-24,795.985,794.0,1004.6820121765137,1007.2000122070312,26.21871168131481,35,END_OF_BACKTEST,False,3M Return,15
BHEL,Capital Goods,2026-07-09,2026-08-24,379.72506980615975,378.77812449492245,410.3714939117432,411.3999938964844,8.070687595429945,32,END_OF_BACKTEST,False,3M Return,15
UNIVCABLES,Electricals,2026-07-10,2026-08-24,1104.0251954797855,1101.2720154411825,1627.6207012939453,1631.699951171875,47.426046792946295,31,END_OF_BACKTEST,False,3M Return,15
ASIANPAINT,Chemicals,2019-04-12,2019-07-01,1344.512536347503,1341.1596372543672,1284.2397691317053,1287.4584151696292,-4.482871344549491,51,MONTHLY_CLOSE_LT_M_EMA9,True,6M Return,2
CANTABIL,Retailing,2019-05-03,2019-11-01,51.560024114415064,51.43144550066341,40.56641687381459,40.66808709154345,-21.321959074737713,122,MONTHLY_CLOSE_LT_M_EMA9,True,6M Return,2
BAJFINANCE,Finance,2019-07-10,2020-04-01,349.94047214801776,349.06780264141423,211.70952223423575,212.2401225405872,-39.50127547845141,179,MONTHLY_CLOSE_LT_M_EMA9,True,6M Return,2
EQ30,Unclassified,2019-11-14,2020-04-01,348.4690061187744,347.6000061035156,254.3625,255.0,-27.00570336711625,96,MONTHLY_CLOSE_LT_M_EMA9,True,6M Return,2
GMMPFAUDLR,Capital Goods,2020-07-21,2020-11-02,1358.0362759682669,1354.6496518386703,1166.0602806550348,1168.9827374987817,-14.13629361088716,73,MONTHLY_CLOSE_LT_M_EMA9,True,6M Return,2
DRREDDY,Healthcare,2020-07-09,2021-03-01,749.1182193937851,747.2500941583892,853.9227571406125,856.0629144266791,13.99038696878033,163,MONTHLY_CLOSE_LT_M_EMA9,False,6M Return,2
AARTIDRUGS,Healthcare,2020-11-02,2021-09-01,668.0135420626315,666.3476728804304,607.7741016365785,609.2973449990761,-9.017697491588434,206,MONTHLY_CLOSE_LT_M_EMA9,True,6M Return,2
SIMBHALS,Agri,2021-09-01,2021-12-01,28.4709996175766,28.399999618530273,18.653250761032105,18.700000762939453,-34.48333036569428,61,MONTHLY_CLOSE_LT_M_EMA9,True,6M Return,2
WIPRO,Software & IT Services,2021-03-02,2022-02-01,192.17020747638205,191.69098002631625,264.6276805587888,265.2909078283597,37.704841990823105,227,MONTHLY_CLOSE_LT_M_EMA9,False,6M Return,2
IRCTC,Software & IT Services,2021-12-01,2022-06-01,775.8081946098729,773.873510832791,662.5250502164699,664.1855140014736,-14.601952541938426,124,MONTHLY_CLOSE_LT_M_EMA9,True,6M Return,2
TVTODAY,Media & Entertainment,2022-02-01,2022-06-01,286.2749893158596,285.5610865993612,196.1444575688313,196.63604768805143,-31.483900134769847,81,MONTHLY_CLOSE_LT_M_EMA9,True,6M Return,2
DANGEE,FMCG,2022-06-02,2022-11-01,22.055,22.0,21.496124238967898,21.549999237060547,-2.5340093449653223,103,MONTHLY_CLOSE_LT_M_EMA9,True,6M Return,2
AURIONPRO,Software & IT Services,2022-11-03,2023-04-03,195.87060556536548,195.38215018989075,154.25784650188902,154.644457646004,-21.245024971135624,103,MONTHLY_CLOSE_LT_M_EMA9,True,6M Return,2
BSHSL,Agri,2022-06-10,2023-07-03,40.089976682662964,39.9900016784668,278.70149391174317,279.3999938964844,595.1899626129455,262,MONTHLY_CLOSE_LT_M_EMA9,False,6M Return,2
HILTON,Automobile & Ancillaries,2023-04-03,2024-01-01,105.0620030593872,104.80000305175781,114.7125,115.0,9.18552536558606,183,MONTHLY_CLOSE_LT_M_EMA9,False,6M Return,2
RKFORGE,Automobile & Ancillaries,2024-01-01,2024-06-03,717.5990044846303,715.8094807826736,695.2010819520684,696.943440553452,-3.1212309928785045,101,MONTHLY_CLOSE_LT_M_EMA9,True,6M Return,2
TTKHLTCARE,Healthcare,2023-07-03,2024-12-02,1239.477372247262,1236.386406231683,1473.4517447222886,1477.1446062378832,18.876857110413724,348,MONTHLY_CLOSE_LT_M_EMA9,False,6M Return,2
SHILPAMED,Healthcare,2024-06-03,2025-02-01,249.32040236888795,248.69865572956405,353.53452502958453,354.42057647076143,41.799275819595415,168,MONTHLY_CLOSE_LT_M_EMA9,False,6M Return,2
IPCALAB,Healthcare,2024-12-06,2025-03-03,1496.969542330751,1493.236451202744,1340.1062114994543,1343.4648736836634,-10.478725611682368,60,MONTHLY_CLOSE_LT_M_EMA9,True,6M Return,2
SIYSIL,Textiles,2025-02-03,2025-03-03,764.5613638544243,762.6547270368322,578.6338522770727,580.0840624331556,-24.31819345932224,19,MONTHLY_CLOSE_LT_M_EMA9,True,6M Return,2
SRF,Diversified,2025-04-09,2025-09-01,2753.50591898726,2746.6393206855464,2831.2616911664536,2838.3575851292767,2.823882514397943,97,MONTHLY_CLOSE_LT_M_EMA9,False,6M Return,2
RALLIS,Fertilisers & Pesticides,2025-09-01,2025-10-01,344.3575500885084,343.4988030808064,299.20681942254464,299.956711200546,-13.111584355957609,22,MONTHLY_CLOSE_LT_M_EMA9,True,6M Return,2
AXISCADES,Aviation,2025-04-15,2026-02-02,810.7217622375488,808.7000122070312,1142.1375,1145.0,40.87909726855753,200,MONTHLY_CLOSE_LT_M_EMA9,False,6M Return,2
HCG,Healthcare,2025-10-01,2026-02-02,641.9508505249023,640.3499755859375,589.6222256469727,591.0999755859375,-8.151500202101492,83,MONTHLY_CLOSE_LT_M_EMA9,True,6M Return,2
BANKBARODA,Banks,2026-02-04,2026-04-01,277.7320340980547,277.03943550928153,244.46067038518046,245.07335376960447,-11.979663714675288,37,MONTHLY_CLOSE_LT_M_EMA9,True,6M Return,2
OIL,Oil & Gas,2026-05-11,2026-07-01,458.1425,457.0,418.00236282348635,419.04998779296875,-8.76149607960703,37,MONTHLY_CLOSE_LT_M_EMA9,True,6M Return,2
TITAN,Diamond  &  Jewellery,2026-02-02,2026-08-24,3996.885032503398,3986.9177381580034,5066.302500000001,5079.0,26.756272917532144,140,END_OF_BACKTEST,False,6M Return,2
ARIHANT,Real Estate,2026-07-03,2026-08-24,795.985,794.0,1004.6820121765137,1007.2000122070312,26.21871168131481,35,END_OF_BACKTEST,False,6M Return,2
ASIANPAINT,Chemicals,2019-04-12,2019-07-01,1344.512536347503,1341.1596372543672,1284.2397691317053,1287.4584151696292,-4.482871344549491,51,MONTHLY_CLOSE_LT_M_EMA9,True,6M Return,3
CANTABIL,Retailing,2019-05-03,2019-11-01,51.560024114415064,51.43144550066341,40.56641687381459,40.66808709154345,-21.321959074737713,122,MONTHLY_CLOSE_LT_M_EMA9,True,6M Return,3
BATAINDIA,Footwear,2019-05-10,2020-04-01,1216.081754671056,1213.0491318414524,1106.6706788283082,1109.4442895521886,-8.997016477098855,221,MONTHLY_CLOSE_LT_M_EMA9,True,6M Return,3
BAJFINANCE,Finance,2019-07-10,2020-04-01,349.94047214801776,349.06780264141423,211.70952223423575,212.2401225405872,-39.50127547845141,179,MONTHLY_CLOSE_LT_M_EMA9,True,6M Return,3
EQ30,Unclassified,2019-11-14,2020-04-01,348.4690061187744,347.6000061035156,254.3625,255.0,-27.00570336711625,96,MONTHLY_CLOSE_LT_M_EMA9,True,6M Return,3
GMMPFAUDLR,Capital Goods,2020-07-21,2020-11-02,1358.0362759682669,1354.6496518386703,1166.0602806550348,1168.9827374987817,-14.13629361088716,73,MONTHLY_CLOSE_LT_M_EMA9,True,6M Return,3
DRREDDY,Healthcare,2020-07-09,2021-03-01,749.1182193937851,747.2500941583892,853.9227571406125,856.0629144266791,13.99038696878033,163,MONTHLY_CLOSE_LT_M_EMA9,False,6M Return,3
ADANIGREEN,Miscellaneous,2020-07-27,2021-08-02,346.8148872375488,345.95001220703125,880.1940243530274,882.4000244140625,153.79361058112357,254,MONTHLY_CLOSE_LT_M_EMA9,False,6M Return,3
AARTIDRUGS,Healthcare,2020-11-02,2021-09-01,668.0135420626315,666.3476728804304,607.7741016365785,609.2973449990761,-9.017697491588434,206,MONTHLY_CLOSE_LT_M_EMA9,True,6M Return,3
SIMBHALS,Agri,2021-09-01,2021-12-01,28.4709996175766,28.399999618530273,18.653250761032105,18.700000762939453,-34.48333036569428,61,MONTHLY_CLOSE_LT_M_EMA9,True,6M Return,3
WIPRO,Software & IT Services,2021-03-02,2022-02-01,192.17020747638205,191.69098002631625,264.6276805587888,265.2909078283597,37.704841990823105,227,MONTHLY_CLOSE_LT_M_EMA9,False,6M Return,3
CINEVISTA,Diversified / Other,2021-08-02,2022-02-01,15.588875191211699,15.550000190734863,14.413874809741975,14.449999809265137,-7.537428884748118,125,MONTHLY_CLOSE_LT_M_EMA9,True,6M Return,3
IRCTC,Software & IT Services,2021-12-01,2022-06-01,775.8081946098729,773.873510832791,662.5250502164699,664.1855140014736,-14.601952541938426,124,MONTHLY_CLOSE_LT_M_EMA9,True,6M Return,3
TVTODAY,Media & Entertainment,2022-02-01,2022-06-01,286.2749893158596,285.5610865993612,196.1444575688313,196.63604768805143,-31.483900134769847,81,MONTHLY_CLOSE_LT_M_EMA9,True,6M Return,3
DANGEE,FMCG,2022-06-02,2022-11-01,22.055,22.0,21.496124238967898,21.549999237060547,-2.5340093449653223,103,MONTHLY_CLOSE_LT_M_EMA9,True,6M Return,3
AURIONPRO,Software & IT Services,2022-11-03,2023-04-03,195.87060556536548,195.38215018989075,154.25784650188902,154.644457646004,-21.245024971135624,103,MONTHLY_CLOSE_LT_M_EMA9,True,6M Return,3
BSHSL,Agri,2022-06-10,2023-07-03,40.089976682662964,39.9900016784668,278.70149391174317,279.3999938964844,595.1899626129455,262,MONTHLY_CLOSE_LT_M_EMA9,False,6M Return,3
HILTON,Automobile & Ancillaries,2023-04-03,2024-01-01,105.0620030593872,104.80000305175781,114.7125,115.0,9.18552536558606,183,MONTHLY_CLOSE_LT_M_EMA9,False,6M Return,3
RKFORGE,Automobile & Ancillaries,2024-01-01,2024-06-03,717.5990044846303,715.8094807826736,695.2010819520684,696.943440553452,-3.1212309928785045,101,MONTHLY_CLOSE_LT_M_EMA9,True,6M Return,3
TTKHLTCARE,Healthcare,2023-07-03,2024-12-02,1239.477372247262,1236.386406231683,1473.4517447222886,1477.1446062378832,18.876857110413724,348,MONTHLY_CLOSE_LT_M_EMA9,False,6M Return,3
KEI,Electricals,2022-02-02,2025-02-01,1104.9306244884451,1102.17518652214,4045.060472039067,4055.198468209591,266.0918054390815,741,MONTHLY_CLOSE_LT_M_EMA9,False,6M Return,3
SHILPAMED,Healthcare,2024-06-03,2025-02-01,249.32040236888795,248.69865572956405,353.53452502958453,354.42057647076143,41.799275819595415,168,MONTHLY_CLOSE_LT_M_EMA9,False,6M Return,3
IPCALAB,Healthcare,2024-12-06,2025-03-03,1496.969542330751,1493.236451202744,1340.1062114994543,1343.4648736836634,-10.478725611682368,60,MONTHLY_CLOSE_LT_M_EMA9,True,6M Return,3
SIYSIL,Textiles,2025-02-03,2025-03-03,764.5613638544243,762.6547270368322,578.6338522770727,580.0840624331556,-24.31819345932224,19,MONTHLY_CLOSE_LT_M_EMA9,True,6M Return,3
REPL,Infrastructure,2025-02-10,2025-03-03,285.7125,285.0,212.4475457382202,212.97999572753906,-25.64289425971204,14,MONTHLY_CLOSE_LT_M_EMA9,True,6M Return,3
SRF,Diversified,2025-04-09,2025-09-01,2753.50591898726,2746.6393206855464,2831.2616911664536,2838.3575851292767,2.823882514397943,97,MONTHLY_CLOSE_LT_M_EMA9,False,6M Return,3
RALLIS,Fertilisers & Pesticides,2025-09-01,2025-10-01,344.3575500885084,343.4988030808064,299.20681942254464,299.956711200546,-13.111584355957609,22,MONTHLY_CLOSE_LT_M_EMA9,True,6M Return,3
AXISCADES,Aviation,2025-04-15,2026-02-02,810.7217622375488,808.7000122070312,1142.1375,1145.0,40.87909726855753,200,MONTHLY_CLOSE_LT_M_EMA9,False,6M Return,3
HCG,Healthcare,2025-10-01,2026-02-02,641.9508505249023,640.3499755859375,589.6222256469727,591.0999755859375,-8.151500202101492,83,MONTHLY_CLOSE_LT_M_EMA9,True,6M Return,3
BANKBARODA,Banks,2026-02-04,2026-04-01,277.7320340980547,277.03943550928153,244.46067038518046,245.07335376960447,-11.979663714675288,37,MONTHLY_CLOSE_LT_M_EMA9,True,6M Return,3
NORBTEAEXP,Agri,2025-05-02,2026-05-04,40.0498757648468,39.95000076293945,63.54075076103211,63.70000076293945,58.65405209771981,247,MONTHLY_CLOSE_LT_M_EMA9,False,6M Return,3
