date,futures_1.0x,futures_1.25x,futures_1.5x,futures_1.75x,futures_2.0x,futures_2.5x,futures_3.0x
2022-10-13,16845611.689701814,18181588.177843336,18015148.923092026,19117047.826269243,18476162.970538672,18983870.905367233,19520314.599885
2022-10-14,16887403.85460219,18237516.54992156,18053943.679271154,19164268.81627155,18565424.172746915,19097322.906795073,19658943.989298727
2022-10-17,17005630.697400063,18396460.962396633,18216362.633342896,19364054.44890804,18821680.79594658,19424836.293134257,20061198.108980756
2022-10-18,17173717.171301626,18622904.865484204,18497580.786269553,19710705.537019227,19188550.06220147,19895036.249591503,20640229.763340015
2022-10-19,17083259.665187996,18500755.75402089,18320178.744525596,19491953.718670588,18989671.93004975,19639484.201813262,20324793.61397375
2022-10-20,17103540.377275858,18528115.8040971,18401504.506842412,19592104.82884581,19034411.41302684,19697271.58786853,20396542.573821507
2022-10-21,17007933.022722922,18399035.233180575,18161749.06111761,19296458.013747144,18824341.448990367,19427410.41812126,20063528.766999204
2022-10-24,17161698.73803151,18605951.336106725,18369940.8429905,19552847.464533493,19158460.829413272,19854704.32911545,20588588.385363966
2022-10-25,17212492.202819835,18674460.457089104,18446653.536324948,19647683.543611947,19270024.676436003,19998248.880671173,20766069.765540205
2022-10-27,17305409.332090493,18799530.49490048,18608002.134443503,19846552.67891643,19472256.036501396,20257151.78105515,21084566.226221908
2022-10-28,17249833.639213793,18724889.84689484,18619996.386364628,19861238.285212975,19352783.065140408,20105405.394271214,20899437.873452716
2022-10-31,17360911.68922761,18874592.52137564,18814790.571879994,20101561.06385351,19595697.338790935,20417092.731051546,21283716.07436414
2022-11-01,17604697.73662905,19203058.899688907,19195023.658669475,20570707.953061264,20127940.260796353,21099268.14852532,22123797.10983505
2022-11-02,17554185.520243123,19134915.39998643,19129128.251866523,20489361.11083267,20017422.349098478,20957667.717441868,21949536.614449464
2022-11-03,17686093.308474924,19312068.941994607,19328560.200991735,20734572.815813538,20301833.976819996,21320010.089497413,22393099.676659115
2022-11-04,17688377.588669825,19315671.48730453,19343167.80713756,20753607.57380511,20310462.654144343,21333542.422533512,22412832.147354223
2022-11-07,17831816.477466993,19509023.92661181,19581699.7224714,21047817.14072196,20624306.105483577,21736295.190468322,22909440.264881793
2022-11-09,17687392.761675943,19314660.12000196,19462937.879853055,20900976.933901913,20310867.838105377,21336013.703992542,22418351.660184246
2022-11-10,17612187.396888055,19213204.93774325,19312846.61088452,20715914.883496497,20146200.016523138,21124875.454848167,22158298.5541604
2022-11-11,17569938.418160826,19156410.749274556,19254979.213618662,20644939.437721975,20055104.50082731,21009037.68764822,22016823.575640224
2022-11-14,17545242.5691052,19123542.480823934,19170262.667336836,20542131.840644535,20004088.19543665,20945668.480381265,21941300.363739103
2022-11-15,17582269.03074593,19173170.514580727,19175845.521689013,20548739.20518009,20083472.842997894,21046637.128838073,22064728.456389308
2022-11-16,17469108.775370605,19020311.00930616,19030279.669143572,20368163.384548496,19834269.11697265,20726116.48101502,21668719.063932307
2022-11-17,17524552.668096125,19094655.927255776,19060654.686209176,20405453.5327093,19953213.23067013,20877364.91658975,21853545.11136346
2022-11-18,17348260.764459193,18857330.880862903,18740305.22028981,20011127.777020697,19570082.123034984,20387705.892586045,21252332.478841398
2022-11-21,17265472.030139808,18745666.09310235,18604674.01794463,19843682.557775468,19388917.212612107,20155466.108873818,20966346.995833527
2022-11-22,17320061.502232965,18819217.000989065,18678726.535834845,19935216.21361066,19508297.49127696,20308729.806423374,21155432.170831844
2022-11-23,17359926.76144994,18872427.166672714,18749924.919750974,20022035.261228934,19592310.82329677,20414633.03428351,21283715.344810255
2022-11-24,17415852.20078684,18947708.264966257,18772466.12605935,20050201.928903915,19714156.452902757,20570769.841297682,21475988.16134347
2022-11-25,17433845.15260287,18971954.83537307,18869962.73654268,20170291.345742755,19753703.482112736,20621777.41088482,21539234.782412216
2022-11-28,17478712.37583189,19032264.89118217,18895925.449212212,20202447.179064788,19850956.038765498,20746115.458747298,21692010.769498885
2022-11-29,17368036.130907554,18883141.484390773,18654089.650503114,19904641.91645358,19609682.36111231,20437345.360297732,21312409.935096942
2022-11-30,17413303.38174012,18944124.921901233,18707693.642166033,19970969.272389345,19708674.634708807,20564462.26794738,21469279.165875778
2022-12-01,17382819.02031244,18902957.71392242,18681069.938667126,19938179.358164348,19641808.08348353,20478749.465848416,21363765.274380967
2022-12-02,17340984.077712722,18846262.28888197,18650392.11310936,19899811.23351703,19548916.49400843,20359065.50854611,21215713.369512305
2022-12-05,17469456.839981873,19019051.474272978,18911136.765286323,20220472.60222561,19827790.232125085,20715718.19445335,21654034.39336038
2022-12-06,17387229.797496084,18908421.572950643,18821901.054243945,20110827.961383637,19649902.141195443,20489142.24026002,21376857.65883299
2022-12-07,17285889.538864028,18771624.996245645,18635165.53727646,19880547.846772578,19427634.56298844,20204018.661515925,21025548.299623422
2022-12-08,17333801.10641174,18835641.266482484,18688747.210364494,19945808.50909522,19528963.770759933,20331930.209763825,21180688.860888787
2022-12-09,17266154.493018787,18744521.76333413,18565482.638182577,19794097.73542101,19381777.464646894,20143826.913572326,20949780.68194148
2022-12-12,17278183.375407822,18760717.347536825,18635690.45639197,19880328.778507322,19408214.35693627,20177982.227576356,20992218.07859477
2022-12-13,17336800.403331105,18839533.72317976,18707097.9809643,19968402.101581212,19535345.283939116,20340516.501561616,21191907.91593974
2022-12-14,17377387.013366967,18894108.8688566,18813746.801879685,20099759.3193969,19623458.065861017,20453261.78593974,21330547.502235178
2022-12-15,17262158.48226632,18738924.335553993,18613414.17211055,19853297.239861514,19372729.01746856,20132696.664832503,20936829.814826753
2022-12-16,16998552.209937446,18383697.488104112,18165898.314573612,19301672.68532328,18797400.469598297,19395766.42019929,20029988.88443204
2022-12-19,17220043.730335657,18682472.115064386,18542562.526259825,19766797.931911364,19283245.773397923,20019951.83937309,20800482.560935188
2022-12-20,17246071.890323192,18717682.237146236,18557420.922663484,19785806.64277699,19341213.49369066,20095121.469645564,20894158.414133824
2022-12-21,16819329.872138165,18141986.531906713,17900883.714647163,18974788.00035935,18405569.667129245,18893824.465009473,19412349.292255685
2022-12-22,16696352.393966325,17976376.772532657,17695511.577825963,18721878.26989401,18138024.91388112,18551769.825379405,18992240.776572056
2022-12-23,16211498.966446247,17322307.12932693,16850352.583081603,17678852.661312785,17075069.150572907,17187050.9726599,17308886.61390078
2022-12-26,16563035.723389145,17795750.576549068,17444529.846904036,18410916.394209415,17841149.161475595,18167974.324181046,18515676.75467472
2022-12-27,16718846.437738245,18006010.765248396,17676596.80992488,18697917.08880477,18183559.31922262,18608357.844338037,19059897.853278205
2022-12-28,16834433.70666182,18162434.144901752,17895835.410765093,18969464.741620325,18440515.797883485,18940753.2650446,19473031.560629178
2022-12-29,16928511.583111744,18289341.987648085,17994475.404695667,19091815.154717255,18647067.216750734,19206350.006605618,19801205.15217773
2022-12-30,16905517.52298737,18258016.99557981,18059272.47906,19170682.406077404,18594919.902324457,19138442.584311347,19716304.459539015
2023-01-02,16924019.987476904,18282783.575949375,18048459.951915994,19157318.00605066,18634493.40900203,19188779.315634426,19777849.773996614
2023-01-03,16862055.352526937,18198310.86973656,17941418.47749074,19024089.474039797,18493932.48810154,19005939.488222636,19549566.115133494
2023-01-04,16771252.352130283,18075346.735268984,17701383.810644563,18728369.949362352,18292804.500248373,18747027.798012257,19229526.46162598
2023-01-05,16800723.06842023,18114742.221148957,17822462.784938395,18877343.501495,18356143.441887926,18828221.10446601,19329708.120786767
2023-01-06,16713658.638145937,17997026.42530408,17654654.393716652,18670613.223887794,18164546.625564467,18582405.07895231,19026881.401863426
2023-01-09,16777215.422004795,18082158.20894506,17754044.33860172,18792718.07162085,18301035.78464165,18756517.562942367,19240451.833948523
2023-01-10,16592199.71980497,17832003.170167632,17522051.95889402,18505031.904831614,17892702.257811427,18231150.138675332,18591233.61026029
2023-01-11,16581324.024237782,17816836.861155357,17439528.47570294,18403338.35058736,17866698.11494764,18197055.652527142,18548493.044815816
2023-01-12,16552424.150778102,17777358.621624764,17417170.67268564,18375176.722779207,17801180.72604933,18112216.741111584,18443134.689853508
2023-01-13,16687768.009333497,17959196.046434168,17608069.381967742,18610133.486164216,18094212.662517972,18486804.101589225,18903368.6140498
2023-01-16,16639785.752640689,17893571.510056507,17534181.684557956,18517847.16115363,17984242.466268912,18343228.902376097,18723524.911580097
2023-01-17,16643395.443212725,17898077.07262446,17529964.126445547,18512567.06465248,17990846.651567865,18351541.14008599,18733752.29005366
2023-01-18,16650669.987194415,17907659.894308344,17582974.711141087,18577469.773853242,18006365.256814435,18371878.48953801,18759539.230330206
2023-01-19,16578977.361941531,17810587.891009897,17582960.751219407,18575954.865747746,17847897.774584096,18168265.4884039,18508384.734287247
2023-01-20,16466599.488992449,17658067.250464816,17434204.605969876,18390537.16012043,17596521.002057865,17842936.22766878,18104067.011417657
2023-01-23,16480338.869792594,17676230.107772853,17496789.585589383,18467166.980919346,17625303.973399296,17879728.002296615,18149444.932396166
2023-01-24,16446643.659109611,17630504.750058398,17409427.14923083,18359668.772979014,17550715.040384345,17784167.392548297,18032002.912813526
2023-01-25,16411745.031396244,17584036.204075143,17382954.278540473,18328556.46268913,17479215.990168612,17696259.77678874,17928554.59169249
2023-01-27,15955022.03473812,16967427.34455875,16717137.02911243,17505387.327551305,16475621.919699445,16406853.011819849,16337175.135336662
2023-01-30,15960754.21300222,16974790.07102233,16757302.653265152,17554335.727945317,16486827.672068877,16421022.73292702,16354550.403963115
2023-01-31,16166622.744522026,17251714.881012563,17040741.27784515,17903874.005979043,16934188.552461978,16993601.28372531,17058828.796167288
2023-02-01,16041501.883623412,17082611.905451205,16748917.0482969,17544130.733395364,16658817.347913072,16639987.46177787,16622727.637829388
2023-02-02,16055116.07784497,17099972.29230603,16722962.752104172,17511644.47471255,16683734.31427511,16669847.17533775,16657217.929540755
2023-02-03,16156822.236557493,17236905.27832019,16901389.348832496,17732123.780872248,16906611.79988967,16957002.310164157,17012954.554840617
2023-02-06,16202300.61884251,17297894.879157893,16982564.605173104,17832428.920778394,17005588.753315106,17084653.621255893,17171408.12299647
2023-02-07,16154998.238904737,17233471.812785223,16907156.34806828,17738968.43007808,16899468.78187311,16947852.653026618,17002252.251037184
2023-02-08,16172307.050660534,17255898.168839235,16947008.126376726,17787169.717414293,16933016.59087659,16989130.355825093,17051237.62298868
2023-02-09,16170127.076380057,17252544.38341344,16927943.479060378,17763831.93707521,16927141.885145433,16981903.23998273,17042989.816532195
2023-02-10,16242277.322636336,17349445.226903997,16994968.919751216,17847217.865245305,17084164.66701463,17183822.904344834,17292745.210329503
2023-02-13,16221575.340172583,17320889.144545164,16983131.149731353,17831943.13382486,17036265.445869338,17121718.42498899,17215662.8734369
2023-02-14,16208092.565507162,17302245.35651115,16940924.303856783,17780039.772122372,17005332.454364143,17082139.778076243,17167290.154373415
2023-02-15,16252568.492717518,17361992.528645147,17028036.661680363,17887802.913616523,17102829.27421862,17208354.273211807,17324544.789988838
2023-02-16,16359643.93193349,17505799.893222675,17233618.933787655,18140973.13440199,17335089.51426619,17506029.7332775,17691379.11691997
2023-02-17,16266292.86717659,17379190.19033543,17114317.361376654,17992798.683302697,17127552.07815555,17238698.003711447,17360807.338632837
2023-02-20,16269861.945543233,17383968.462072983,17132112.896641158,18015262.685592595,17136472.50993508,17251710.208087146,17379016.12346285
2023-02-21,16339427.646508146,17477148.704702556,17174724.771166835,18067959.899789155,17286029.69357647,17442702.020360686,17613574.500362895
2023-02-22,16225809.125523591,17323705.581332177,16960234.13155562,17803531.5054156,17037072.262417573,17123935.366560593,17221650.196921047
2023-02-23,16244719.364287,17348842.386820663,17033658.713346757,17893504.415698163,17077437.70904074,17175910.58713208,17286174.117453337
2023-02-24,16226560.24367642,17323692.04177294,17034551.613464702,17893694.67605005,17034693.98638133,17119990.080290135,17216137.949177098
2023-02-27,16217672.65872759,17310944.82556425,17015245.254418336,17869031.525906794,17011600.85471364,17088863.887560036,17176145.742676556
2023-02-28,16172494.503106073,17249575.88774325,16918424.99256839,17749530.77748268,16911102.256216098,16959729.844881356,17016953.218911868
2023-03-01,16294799.086094972,17413092.649597157,17157222.856635097,18042142.63086863,17171083.149133816,17289211.865269423,17418321.878569353
2023-03-02,16282954.396099566,17396492.318060264,17198820.64249462,18092573.014397893,17142409.34900225,17251523.36956093,17370997.944528382
2023-03-03,16291177.634871462,17407270.453060485,17211262.736642018,18107851.285091907,17159717.1853739,17274128.491530128,17399579.411965244
2023-03-06,16397936.929622583,17550980.023203377,17408424.38883956,18351191.61827229,17393158.871148005,17574355.557476148,17770790.823240034
2023-03-08,16471546.992102936,17649607.69015592,17522045.727239396,18491137.38282568,17551550.964443885,17776696.27233816,18019374.440188713
2023-03-09,16386005.1087554,17533712.72461483,17383087.587204076,18319077.49891574,17362040.16247837,17532915.837694366,17718301.41609234
2023-03-10,16327418.233798333,17454393.966382824,17303079.518032778,18219909.787389383,17232762.604462594,17367038.690722883,17513979.93745428
2023-03-13,16134375.222313212,17194239.60936344,16945633.39295719,17779395.772180736,16812163.656419244,16829268.95829494,16853524.850656044
2023-03-14,16069291.68734951,17106365.771543995,16854724.530204054,17667138.590112004,16670001.385923777,16647722.863006512,16630956.128840912
2023-03-15,16022155.030716427,17042311.299654454,16791091.02749291,17588090.144582678,16564659.268230442,16511843.63183631,16462743.968955938
2023-03-16,16087428.826462211,17130022.039442345,16868120.508594546,17683359.506180376,16706646.699148102,16694154.777724484,16687850.154323976
2023-03-17,16130648.316177249,17187154.24977453,16916267.81831255,17741765.910858385,16794912.079811104,16804057.759973194,16819420.32881517
2023-03-20,16073387.383356782,17109878.7298663,16773691.032658365,17566391.569218326,16670194.611261852,16645093.406212283,16624927.491319697
2023-03-21,16064434.987776916,17098060.71862458,16799265.403379343,17598203.970513597,16653287.87952918,16625781.188183848,16604217.853325982
2023-03-22,16033257.409477962,17055602.613477506,16714795.546588492,17494130.117133066,16583394.109248755,16535731.435058847,16492941.486545265
2023-03-23,15959351.356257062,16955847.191859342,16589197.47731788,17339195.65206424,16422012.27829886,16329579.807526924,16240103.430053681
2023-03-24,15901769.681416623,16878013.898856375,16448885.797665853,17166520.000212416,16295785.173613513,16168167.463557582,16041968.389191328
2023-03-27,15867292.533727128,16831365.566573944,16384612.360568162,17087346.36201354,16220344.461844534,16072067.90118884,15924543.291151645
2023-03-28,15815122.351860799,16760676.72768195,16316936.81597875,17003312.761046134,16104974.735003985,15923954.04033284,15742023.449571276
2023-03-29,16023892.314728498,17041689.010965306,16663005.970988154,17430195.437344804,16559873.481907388,16507022.350996416,16460284.27320481
2023-03-31,16220885.467959015,17305896.84740193,16954512.565728206,17788551.21303797,16982982.77856855,17045438.17332808,17118730.311476488
2023-04-03,16276988.781320345,17380969.645190924,17139030.103314154,18014891.078686424,17103125.462049913,17198580.994895857,17306470.654617045
2023-04-05,16226452.779379455,17312532.391760338,17092589.061034583,17957292.467904203,16991922.40797956,17056377.240378052,17131990.910419103
2023-04-06,16209451.196561612,17289371.073093414,17069924.21518509,17929427.074191224,16954499.93425353,17009076.904910695,17074791.975916684
2023-04-10,16256073.333915573,17351895.634927336,17167710.80232334,18049821.31875356,17055670.93410424,17139169.936855365,17235740.33380105
2023-04-11,16321855.068268575,17440247.769089267,17289009.976260148,18199374.590854168,17198749.966460824,17323033.229828674,17462987.74802178
2023-04-12,16304303.80035072,17416202.603547473,17325472.55508097,18243640.380716246,17159205.094454523,17272428.55087748,17401005.656940535
2023-04-13,16359415.98716204,17490082.822786234,17340738.526162583,18263204.23705319,17278391.504823476,17425309.97027407,17589674.044187266
2023-04-17,16418389.037796084,17568679.73498651,17449406.926139165,18396261.636889927,17402854.17058524,17582927.07993724,17781675.017251242
2023-04-18,16398845.11621505,17541473.139260005,17476880.491235938,18428558.83605344,17355854.086393632,17520756.59314571,17702956.71989892
2023-04-19,16380711.789643148,17516979.303360883,17426953.492069703,18367713.959426843,17317222.920667566,17472733.080866385,17645896.908200208
2023-04-20,16357036.68259358,17483913.473916437,17395025.449417885,18326689.21479834,17259300.60438621,17395337.202859916,17546911.678476933
2023-04-21,16306303.290497107,17414206.096181642,17276104.682804782,18178591.046317432,17141158.213576846,17240068.647375263,17351207.188357633
2023-04-24,16327766.860766664,17442781.178770773,17341951.424108922,18259441.889846295,17187097.922175936,17299199.459097996,17424563.30312788
2023-04-25,16389149.46195689,17524727.313785587,17363141.629922904,18285629.567594294,17317486.237180907,17464837.09179808,17626965.18573119
2023-04-26,16432024.43983802,17582096.62617869,17421287.79405055,18357355.61084983,17409805.155056927,17583174.102110844,17772944.611914776
2023-04-27,16441046.242210532,17593831.85859472,17458491.820035502,18402855.265069187,17428103.04050022,17606581.87044834,17801951.001386624
2023-04-28,16560497.402947491,17753724.641735874,17582683.128977656,18555489.678075355,17683321.75684253,17930939.818316374,18198242.7964805
2023-05-02,16654362.83771251,17880065.677555826,17801069.47514964,18824462.907996856,17888651.159295756,18195159.67700943,18525133.886851083
2023-05-03,16720031.197976224,17967824.975593884,17905254.168319013,18952281.120792877,18028627.383115448,18373210.668341935,18742957.702462394
2023-05-04,16802827.33059308,18078718.092545792,18007080.825124614,19077629.855176866,18206360.544601303,18599893.483376496,19020975.64056604
2023-05-05,16684610.384839844,17919975.536060404,17800551.306637842,18824720.424453646,17953221.768333904,18279570.774519507,18631851.269428536
2023-05-08,16758856.106070995,18019765.47795142,17865178.195575446,18905051.532138653,18114984.65464458,18487496.721459888,18888861.961517494
2023-05-09,16749440.548697492,18006540.419125695,17903906.437942814,18951940.27550289,18092278.86929764,18457878.671850316,18851988.106606573
2023-05-10,16801744.402502198,18076578.221120205,17982795.31930977,19049100.022360377,18204943.857902285,18602133.125384666,19029684.188551493
2023-05-11,16826044.282023173,18108685.414025813,17995583.951233793,19064570.651693363,18255202.83572392,18665603.231464725,19106913.406795643
2023-05-12,16716201.77507079,17960263.329512835,17816601.55113577,18843737.820622414,18014079.482069556,18356636.05245839,18726773.26878865
2023-05-15,16757058.68135413,18014594.331443127,17910493.70745296,18958567.42442708,18099922.920058686,18465343.67887348,18859252.285036977
2023-05-16,16785338.286024664,18052404.762525138,18017869.130175292,19090435.032183282,18161074.767454352,18544180.2988609,18957130.018367823
2023-05-17,16799673.393521268,18071184.13844824,18034523.122441612,19110718.54803201,18190233.59555185,18581041.867667835,19002136.16630643
2023-05-18,16724475.810329169,17969423.14564342,17925032.48356456,18975325.977008447,18024584.126473043,18368665.997484982,18740750.338786315
2023-05-19,16657797.893046528,17879310.323028307,17862550.784356214,18897914.037186958,17878628.71554601,18182234.54347689,18512183.811340008
2023-05-22,16722687.707578443,17966085.864910424,17945678.207259685,19000063.065934848,18017329.193855073,18358920.463016175,18728655.976131935
2023-05-23,16735647.436744185,17983402.865565777,17962887.412659474,19021756.08880536,18045780.382990506,18396208.667946503,18775808.776153237
2023-05-24,16735982.583029598,17983731.752470143,17989629.87298833,19054578.78899528,18046774.084466387,18398317.328934424,18779604.791250817
2023-05-25,16819992.605099846,18096382.687780134,18083213.28472381,19170407.898674373,18227487.42013746,18628775.77239985,19062193.268463284
2023-05-26,16940273.20014233,18257863.247850385,18275739.92501028,19407703.905838683,18487081.491358712,18960101.19254826,19468690.558581345
2023-05-29,16987117.369911894,18320772.740687765,18431227.33169513,19598744.93741509,18588785.86183197,19090591.762506694,19629698.130816348
2023-05-30,16975130.8400629,18303948.947909497,18385226.256969184,19541617.07508477,18559090.68906081,19050823.950098686,19578787.672957413
2023-05-31,17011704.268105913,18352932.126195587,18346657.858509097,19494826.782405097,18637814.35136241,19151512.274518177,19702669.45077879
2023-06-01,16932486.198752917,18245694.070065606,18066985.50237135,19150278.52042436,18462166.65314459,18924978.92568019,19422011.894710034
2023-06-02,17048420.003768515,18401925.921946283,18249665.331256106,19376517.448389284,18716218.030800197,19251736.367736243,19826011.091426343
2023-06-05,17083763.199400023,18448878.613523424,18268728.286041416,19399645.96363885,18789835.511073627,19344327.344878126,19938009.2416796
2023-06-06,17239974.932440467,18659369.28887339,18475151.365030404,19655439.85954348,19131708.32347925,19783533.820887573,20480332.492199305
2023-06-07,17422685.637756534,18904546.726192627,18695759.818309043,19927615.75706326,19524876.67577208,20284344.874754217,21093482.929396942
2023-06-08,17368236.28241565,18830720.4888116,18577277.674631722,19780675.6952755,19403778.37702679,20128157.347952623,20900004.246133283
2023-06-09,17380622.321849465,18847413.519270077,18585341.52432101,19790454.922790945,19431575.501737714,20164689.415610213,20946172.328228984
2023-06-12,17362726.617957637,18823299.59907019,18562607.018855423,19762158.155182734,19393267.713568535,20116544.021688536,20888148.606401566
2023-06-13,17481695.00926644,18982970.303531848,18726397.64773258,19964241.694883328,19649732.531736907,20443698.21664717,21289319.14333033
2023-06-14,17508087.91543825,19018141.847598296,18766862.194164533,20014000.43775466,19705636.68913882,20514781.301523518,21376318.403061736
2023-06-15,17503075.727638185,19010665.756450243,18731532.93058608,19969797.125632394,19690821.780043107,20493833.891496167,21348253.369601585
2023-06-16,17670268.364246383,19235416.835534025,18953894.937043913,20244402.563884363,20053199.078629084,20957101.045773108,21917479.98015441
2023-06-19,17611441.657773662,19155609.382487178,18852988.35308772,20119489.16023908,19922090.233446136,20787899.956749123,21707836.966094133
2023-06-20,17678235.903604306,19245202.458110582,18938667.19628013,20225218.70404184,20066083.74136097,20971802.485711448,21933673.168109007
2023-06-21,17643551.236031402,19198394.011005584,18893738.877226423,20169757.043455534,19990697.951867245,20875920.550654896,21816640.57287177
2023-06-22,17447055.977399647,18933447.38876202,18605186.51792176,19812533.13292601,19561274.495717913,20325694.04114406,21139255.801605802
2023-06-23,17303810.28616778,18739992.149510205,18368824.106264547,19519934.39275287,19246466.36677154,19921368.205883697,20640372.132405795
2023-06-26,17322978.650417026,18765014.88294441,18350879.318559647,19497480.361703746,19283924.880179897,19967111.590358052,20694084.54969599
2023-06-27,17267448.39285482,18690466.43206488,18309075.937245056,19446033.130748063,19165279.456511397,19817218.291608892,20512289.273411617
2023-06-28,17437748.40134579,18919726.6591593,18588305.351312134,19790802.049615912,19536530.244243145,20293197.93705739,21098821.435895287
2023-06-30,17542684.460951723,19060538.527398467,18789784.007813297,20038448.009023134,19762635.221230514,20581563.5265656,21452327.536037352
2023-07-03,17496013.793011896,18997380.179524068,18733949.938930992,19969017.279264554,19659776.0628125,20449616.566705145,21289813.785321824
2023-07-04,17465211.220767755,18955295.02039396,18684223.604896456,19906952.087716766,19589832.03797866,20358923.837974556,21177011.502734564
2023-07-05,17525712.20130686,19036321.33533582,18722308.080465198,19954292.607477617,19719794.521256022,20524834.2544498,21380730.44784638
2023-07-06,17675025.57617093,19236602.363499172,18958814.711118545,20245276.978409596,20040950.52492382,20934041.654070787,21881917.96085636
2023-07-07,17585338.107359182,19116008.240485705,18880392.93056218,20148757.1859739,19847889.481064487,20689076.828389682,21583485.85493581
2023-07-10,17458848.37873267,18945069.112830013,18686568.116296854,19908538.126943324,19569520.97249328,20331520.881277926,21142318.95661926
2023-07-11,17680653.34068778,19243494.610807218,19011617.50738616,20310217.501557864,20051981.248706,20949434.81037799,21902979.50663331
2023-07-12,17706570.353777543,19277823.701982386,19065252.402949184,20376193.4062195,20105851.360916607,21017498.02130703,21985842.392093204
2023-07-13,17546137.60741967,19061222.670522798,18730248.439405788,19962646.495147824,19753858.55084823,20565886.132403955,21429214.416463263
2023-07-14,17605398.463669207,19140856.177692465,18814869.622876957,20067089.018018484,19882876.126060005,20731661.164235987,21634045.433249354
2023-07-17,17597888.75078641,19130106.104872767,18783046.230912484,20027510.88816445,19863484.66643763,20705601.524513923,21600675.177790843
2023-07-18,17612677.259888735,19150341.383103237,18825663.23102113,20080719.016514085,19898332.35621933,20752274.72230943,21660742.41297125
2023-07-19,17645301.045978505,19193910.45730703,18879494.6510771,20146519.85057022,19967555.48832463,20840034.118350647,21767711.874536898
2023-07-20,17599148.975852948,19131842.7553367,18830719.746981062,20086119.550939832,19868076.163033836,20713652.4316463,21613492.14753123
2023-07-21,17525320.64054313,19031638.965495583,18703474.03853796,19928086.55426566,19702699.111668028,20499297.89454089,21346597.050555818
2023-07-24,17485102.113570508,18976445.198469028,18714706.721383825,19940186.537774168,19608983.48566288,20375795.590139426,21190457.95985611
2023-07-25,17616259.289887454,19154182.217324663,18960139.637010235,20244613.59173616,19902348.694753632,20756542.608224273,21665231.101548452
2023-07-26,17685215.954143655,19246360.574617714,19018582.886452213,20316613.67139868,20048722.343941595,20941892.509248868,21890884.418301553
2023-07-27,17595653.701882172,19125406.531142298,18918822.886464972,20192576.36741683,19851923.595861632,20689155.757015474,21579057.21992588
2023-07-28,17794015.015366066,19392019.41158554,19184669.077928856,20520606.14963906,20281196.353584282,21237243.773673054,22251562.77722042
2023-07-31,17977261.825942725,19639565.57880235,19575176.78908173,21003081.89464915,20685923.54252285,21759328.979491245,22898794.348116085
2023-08-01,18053535.110155802,19742746.703604538,19846656.00585381,21336660.495689318,20855580.406748407,21979067.14880714,23172283.373039268
2023-08-02,17812191.528697964,19417723.23078557,19380621.092279326,20762266.695039723,20330323.198749665,21307239.952944346,22346651.995341048
2023-08-03,17754581.310668793,19339595.212747708,19225952.961609423,20571285.932681993,20201832.095028087,21141152.452473234,22140458.95542331
2023-08-04,17801308.113617674,19402638.53982877,19355206.09807506,20730380.393318757,20304924.20301836,21274324.47060321,22305849.30333652
2023-08-07,17800667.44194035,19402140.437625565,19426025.140054967,20817916.85660605,20306481.627901454,21278619.64202074,22314110.839063928
2023-08-08,17776771.27807778,19370482.113433097,19350092.393722974,20724403.254029963,20216134.403678466,21164119.357963413,22174765.736907326
2023-08-09,17870947.62411194,19497964.545382682,19539646.395403266,20957899.341694415,20383053.390719734,21379492.76038627,22441846.66506152
2023-08-10,17722041.546933476,19297174.176737495,19384458.211095724,20766158.03129688,20118127.69975651,21041178.29329219,22026772.89701285
2023-08-11,17749052.184519034,19333679.50552416,19484636.952047702,20890190.231338724,20234558.90119792,21192639.75846345,22216154.951677624
2023-08-14,17654323.601461805,19205820.44901212,19288113.56054416,20646740.30105564,19974634.16552861,20857344.29044979,21800616.98868024
2023-08-16,17693117.757447544,19257396.641304303,19438634.112257626,20832925.20188759,20201305.188200127,21149197.97049925,22161793.949311823
2023-08-17,17626374.018237267,19167453.149774484,19319404.58435658,20685844.527064648,20055314.396187253,20962291.6263087,21931969.850149572
2023-08-18,17591174.290324826,19119336.51532482,19237712.18879557,20584724.324543532,19984304.30272918,20868966.563462652,21814297.86322435
2023-08-21,17679136.87959039,19237699.32437652,19438226.237132426,20831574.33940363,20184271.08234345,21125020.96992556,22129427.834771305
2023-08-22,17788315.017422587,19384583.401047632,19593703.703571577,21022689.12442963,20384915.01710391,21380387.82871167,22441770.01877944
2023-08-23,17845795.726027593,19462195.372598745,19661242.70974971,21106137.036157895,20474155.097488716,21494693.41177661,22582585.490692202
2023-08-24,17883387.136170793,19512116.177196965,19695274.770532425,21148158.31787192,20576770.644447755,21624143.231597446,22739586.663192414
2023-08-25,17706196.346925296,19272162.877021432,19427203.445081614,20816032.169616506,20222956.542627916,21167029.79787235,22172231.999438237
2023-08-28,17802883.56129501,19402483.853877645,19590972.901299126,21017917.754408725,20396610.352282777,21389002.88937087,22444994.29833036
2023-08-29,17951442.903595716,19603579.031413645,19822356.428828422,21304998.34827764,20724063.81812861,21812691.046309456,22971832.295154177
2023-08-30,18005124.118063997,19676180.24176443,19913777.019106507,21419150.44575586,20893426.915363163,22032482.483815625,23245968.272000145
2023-08-31,17929530.730081804,19573917.180130012,19887785.625272505,21386413.893779263,20759214.522825785,21859957.359357674,23032977.537523028
2023-09-01,18216509.179466892,19961288.850533776,20443042.851777483,22071462.786650278,21385402.09169765,22665307.578561716,24028255.940788522
