symbol,sector,entry_date,exit_date,sim_entry_price,raw_entry_price,sim_exit_price,raw_exit_price,return_pct,holding_days,exit_reason,max_favorable_pct,max_adverse_pct,model
ENIL,Media & Entertainment,2018-03-27,2018-04-04,671.9786646680849,670.3029073995859,671.2422077202161,672.9245190177605,-0.1095952872599792,4,DAILY_CLOSE_BELOW_EMA21,8.51941534747611,-1.7351659217038067,Model 0 Baseline
ZYDUSWELL,FMCG,2018-03-27,2018-04-05,226.84886615864136,226.2831582629839,233.3802350472902,233.9651479170829,2.8791719347106124,5,DAILY_CLOSE_BELOW_EMA21,6.909880604061079,-1.459218643327886,Model 0 Baseline
ICICIPRULI,Insurance,2018-03-22,2018-04-17,374.5554289667323,373.6213755279125,380.4314917641963,381.3849541495702,1.5688099392055406,16,DAILY_CLOSE_BELOW_EMA21,5.1428627608096615,-4.311681781111152,Model 0 Baseline
CENTURYPLY,Construction Materials,2018-03-27,2018-04-26,318.7317718719488,317.93692954807864,329.8064382811844,330.63302083326755,3.4746038476781855,20,DAILY_CLOSE_BELOW_EMA21,11.230097365826852,-2.983476243633385,Model 0 Baseline
NCC,Infrastructure,2018-03-27,2018-04-26,105.95146216511236,105.68724405497493,111.94586872975923,112.22643481680123,5.657691212703906,20,DAILY_CLOSE_BELOW_EMA21,13.879611543448803,-2.46654027568616,Model 0 Baseline
KELLTONTEC,Diversified / Other,2018-03-20,2018-04-27,11.910893668680021,11.881190691950147,13.921898560526088,13.956790536868258,16.883744811978737,26,DAILY_CLOSE_BELOW_EMA21,43.024712518880996,-5.907002331805885,Model 0 Baseline
INDIGO,Aviation,2018-03-21,2018-04-30,1230.5865295771812,1227.5177352390835,1341.3214930935599,1344.6832010963005,8.998551573161317,26,DAILY_CLOSE_BELOW_EMA21,22.43254527481128,-0.9263049587775108,Model 0 Baseline
COALINDIA,Metals & Mining,2018-03-27,2018-05-02,141.4722099104857,141.11941138203062,145.38868076044957,145.75306341899707,2.7683676196490867,23,DAILY_CLOSE_BELOW_EMA21,7.606718792653928,-0.6749383664066525,Model 0 Baseline
WELCORP,Metals & Mining,2018-05-02,2018-05-02,122.29034342881279,121.98537997886564,115.59639570247255,115.88611097992235,-5.473815461346625,0,STOP_LOSS_INTRADAY,1.8616043434218947,-7.516692482085527,Model 0 Baseline
ARVIND,Textiles,2018-03-27,2018-05-03,132.78929745751145,132.45815207731818,138.14582115180556,138.49205128000557,4.033851972150117,24,DAILY_CLOSE_BELOW_EMA21,10.57802801720115,-2.998598936102977,Model 0 Baseline
MAYURUNIQ,Textiles,2018-04-18,2018-05-03,450.5755573485876,449.4519275297632,449.50137468857815,450.627944549953,-0.23840233729731913,10,DAILY_CLOSE_BELOW_EMA21,7.378354815226625,-3.171106363648643,Model 0 Baseline
ENIL,Media & Entertainment,2018-04-30,2018-05-03,649.9011470467603,648.2804459319306,614.3267575762457,615.866423635334,-5.473815461346634,2,STOP_LOSS_INTRADAY,1.4779393813189454,-7.77942101978991,Model 0 Baseline
CEREBRAINT,Consumer Durables,2018-03-27,2018-05-04,53.0322515296936,52.900001525878906,63.6404992389679,63.79999923706055,20.00338926461489,25,DAILY_CLOSE_BELOW_EMA21,37.61814924739414,-2.8355386705729937,Model 0 Baseline
HEG,Capital Goods,2018-04-30,2018-05-04,455.32997075619903,454.19448454483694,473.5645169729927,474.7513954616468,4.0046883332784455,3,DAILY_CLOSE_BELOW_EMA21,8.178427785909886,-0.297393231586891,Model 0 Baseline
KEI,Electricals,2018-03-12,2018-05-07,360.1304667837644,359.2323858192164,415.5994923451754,416.6410950828826,15.40248067784741,37,DAILY_CLOSE_BELOW_EMA21,28.583119774916472,-4.332412886419009,Model 0 Baseline
LALPATHLAB,Healthcare,2018-04-06,2018-05-07,410.3254913641413,409.30223577470457,387.8650311760044,388.8371239859693,-5.473815461346642,20,STOP_LOSS_INTRADAY,4.013761467889907,-5.2523161081033924,Model 0 Baseline
RML,Automobile & Ancillaries,2018-05-04,2018-05-07,872.7405999023471,870.5641894287752,824.9683900074431,827.0359799573364,-5.4738154613466286,1,STOP_LOSS_INTRADAY,0.0,-6.157084949609466,Model 0 Baseline
TVTODAY,Media & Entertainment,2018-05-09,2018-05-10,302.7552016220376,302.00020111923953,286.18294058561935,286.90019106327753,-5.473815461346625,1,STOP_LOSS_INTRADAY,0.5923759376671008,-5.221578178686611,Model 0 Baseline
SRF,Diversified,2018-03-09,2018-05-11,359.2115877388518,358.3157982432437,436.19850792236,437.2917372655238,21.432192838800628,42,DAILY_CLOSE_BELOW_EMA21,32.23438407791805,-1.362017195043396,Model 0 Baseline
NELCO,Telecom,2018-03-27,2018-05-11,152.9507678437874,152.56934448258093,182.54792166873392,183.0054352568761,19.350771651682635,30,DAILY_CLOSE_BELOW_EMA21,40.63098612536143,-2.0713750114778664,Model 0 Baseline
AARVI,Diversified / Other,2018-04-06,2018-05-11,65.62326665878295,65.4596176147461,75.67440690994263,75.86406707763672,15.31642778989035,24,DAILY_CLOSE_BELOW_EMA21,22.265126661442704,-2.0592062498354204,Model 0 Baseline
KAMDHENU,Metals & Mining,2018-04-30,2018-05-11,12.057570569688227,12.027501815150352,12.066955109107855,12.097198104368777,0.0778310967818003,8,DAILY_CLOSE_BELOW_EMA21,7.077804846172568,-3.9735138004406694,Model 0 Baseline
21STCENMGM,Diversified / Other,2018-04-02,2018-05-14,32.86350376419906,32.78154988947537,37.789205917874526,37.88391570714238,14.988365784178626,29,DAILY_CLOSE_BELOW_EMA21,27.961439064851113,-3.581265408561308,Model 0 Baseline
ROML,Diversified / Other,2018-05-10,2018-05-14,44.11,44.0,39.900000000000006,40.0,-9.544321015642696,2,STOP_LOSS_GAP_DOWN,2.272727272727273,-9.090909090909092,Model 0 Baseline
CELEBRITY,Diversified / Other,2018-05-08,2018-05-14,15.538749999999999,15.5,14.6881875,14.725,-5.473815461346626,4,STOP_LOSS_INTRADAY,3.225806451612903,-6.451612903225806,Model 0 Baseline
MAITHANALL,Metals & Mining,2018-05-08,2018-05-14,746.477690457926,744.6161500827192,705.6168792221367,707.3853425785832,-5.473815461346637,4,STOP_LOSS_INTRADAY,0.5754980710473454,-6.157179360021941,Model 0 Baseline
MOREPENLAB,Healthcare,2018-05-15,2018-05-16,34.28918094619764,34.20367176678069,32.41225445799555,32.49348817844165,-5.473815461346626,1,STOP_LOSS_INTRADAY,2.911208280703095,-15.574956090217254,Model 0 Baseline
DYNPRO,Chemicals,2018-05-16,2018-05-16,173.66644391858446,173.23336051729123,164.1602632601981,164.57169249142666,-5.473815461346641,0,STOP_LOSS_INTRADAY,0.0,-6.085021546371875,Model 0 Baseline
POLYPLEX,Plastic Products,2018-05-02,2018-05-21,291.1350165147717,290.40899402969745,275.19882296739206,275.88854432821256,-5.473815461346623,13,STOP_LOSS_INTRADAY,2.4999821262172555,-8.312519986422592,Model 0 Baseline
ENIL,Media & Entertainment,2018-05-09,2018-05-21,645.265761376951,643.6566198273825,609.9451043639233,611.4737888360133,-5.473815461346646,8,STOP_LOSS_INTRADAY,2.1995207786065443,-6.687384718462054,Model 0 Baseline
MANINDS,Infrastructure,2018-05-16,2018-05-21,110.59199101782679,110.31620051653545,104.53838951448189,104.80039049070866,-5.473815461346643,3,STOP_LOSS_INTRADAY,3.9936804557659773,-16.567797732095613,Model 0 Baseline
GAEL,Agri,2018-05-18,2018-05-21,60.97414503637674,60.82208981184713,57.636532857951636,57.78098532125477,-5.473815461346622,1,STOP_LOSS_INTRADAY,3.3194178732128448,-6.340684674137275,Model 0 Baseline
HIMATSEIDE,Textiles,2018-05-21,2018-05-21,341.65695433610887,340.804941981156,322.955283144893,323.7646948820982,-5.473815461346622,0,STOP_LOSS_INTRADAY,2.1829218098146836,-5.49875496880402,Model 0 Baseline
SURYAROSNI,Diversified,2018-05-21,2018-05-21,89.23258169354332,89.01005655216292,84.3481548402434,84.55955372455477,-5.47381546134662,0,STOP_LOSS_INTRADAY,0.4190006260055962,-5.789738064937501,Model 0 Baseline
CANTABIL,Retailing,2018-05-21,2018-05-22,24.109040474511172,24.048918179063513,23.891282183339605,23.951160083548476,-0.9032225542189768,1,DAILY_CLOSE_BELOW_EMA21,5.243898325913943,-1.6260146842582095,Model 0 Baseline
ASIANHOTNR,Hospitality,2018-05-23,2018-05-23,290.72499999999997,290.0,274.81125000000003,275.5,-5.473815461346613,0,STOP_LOSS_INTRADAY,1.7241379310344827,-5.137928929822198,Model 0 Baseline
GAEL,Agri,2018-05-23,2018-05-23,60.02880998637326,59.87911220585862,56.74294370407677,56.88515659556568,-5.4738154613466286,0,STOP_LOSS_INTRADAY,0.0,-5.431050789310398,Model 0 Baseline
AARVI,Diversified / Other,2018-05-17,2018-05-24,75.16692562103272,74.97947692871094,70.59024061203003,70.76715850830078,-6.088695222253536,5,STOP_LOSS_GAP_DOWN,3.3707895554734844,-5.617961864971596,Model 0 Baseline
INVENTURE,Finance,2018-05-14,2018-05-30,1.6326549171702507,1.628583458523941,1.6391471172890797,1.6432552554276487,0.3976468052465988,12,DAILY_CLOSE_BELOW_EMA21,8.40840300583273,-3.6036002495018176,Model 0 Baseline
GOLDENTOBC,FMCG,2018-05-16,2018-05-31,61.152499999999996,61.0,57.6554992389679,57.79999923706055,-5.7184919030818,11,DAILY_CLOSE_BELOW_EMA21,6.557377049180328,-0.3278701031794313,Model 0 Baseline
SALZERELEC,Electricals,2018-05-15,2018-05-31,193.90151418534518,193.4179692621897,183.28770312208252,183.7470707990802,-5.473815461346633,12,STOP_LOSS_INTRADAY,0.0,-8.627464441858965,Model 0 Baseline
ACE,Capital Goods,2018-05-23,2018-05-31,165.83510380776474,165.4215499329324,156.75759625519507,157.15047243628578,-5.4738154613466365,6,STOP_LOSS_INTRADAY,2.0760251764665583,-6.374277600070527,Model 0 Baseline
BANDHANBNK,Banks,2018-05-24,2018-05-31,470.53417467409287,469.3607727422373,444.77800226986267,445.89273410512544,-5.473815461346619,5,STOP_LOSS_INTRADAY,1.0820780813876065,-5.451198363077926,Model 0 Baseline
HIRECT,Capital Goods,2018-05-23,2018-06-01,64.31141473993385,64.15103714706619,67.49130358328036,67.66045472008055,4.944517013356833,7,DAILY_CLOSE_BELOW_EMA21,14.690129140554697,-4.361136868124318,Model 0 Baseline
MASTEK,Software & IT Services,2018-05-23,2018-06-01,486.5662660820746,485.35288387239365,459.93252657957703,461.0852396787739,-5.4738154613466286,7,STOP_LOSS_INTRADAY,4.961131695153863,-6.39579614516958,Model 0 Baseline
GTPL,Telecom,2018-05-30,2018-06-04,117.046125292794,116.75423969356011,110.6392363896099,110.9165277088821,-5.4738154613466214,3,STOP_LOSS_INTRADAY,3.68747949199763,-6.462214432171234,Model 0 Baseline
ASIANHOTNR,Hospitality,2018-06-01,2018-06-04,268.46948776245114,267.79998779296875,253.77396343231203,254.4099884033203,-5.473815461346614,1,STOP_LOSS_INTRADAY,0.8215131842097166,-5.899921028070931,Model 0 Baseline
ABBOTINDIA,Healthcare,2018-04-02,2018-06-05,4825.7410463463475,4813.706779397853,5745.8839250601195,5760.284636651749,19.0673902697375,45,DAILY_CLOSE_BELOW_EMA21,34.64217640692668,-0.3715596330275282,Model 0 Baseline
TVTODAY,Media & Entertainment,2018-05-15,2018-06-05,295.58152760214205,294.8444165607402,296.2883075913506,297.03088480335896,0.23911507425453193,15,DAILY_CLOSE_BELOW_EMA21,5.1685495536731425,-4.2696564328298265,Model 0 Baseline
ENIL,Media & Entertainment,2018-05-24,2018-06-05,621.6113342787626,620.061181325449,635.1529566947719,636.7448187416259,2.1784709623612746,8,DAILY_CLOSE_BELOW_EMA21,6.549806248386612,-2.905907703661188,Model 0 Baseline
TFCILTD,Finance,2018-05-18,2018-06-05,27.117411110911185,27.049786644300436,25.6330540688052,25.697297312085414,-5.473815461346624,12,STOP_LOSS_INTRADAY,1.6462344913977676,-8.327950761473724,Model 0 Baseline
HIMATSEIDE,Textiles,2018-05-23,2018-06-05,339.8632291679993,339.01568994314147,321.25974318236945,322.0649054459844,-5.4738154613466214,9,STOP_LOSS_INTRADAY,4.611111011501121,-8.05554171216554,Model 0 Baseline
BDL,Aviation,2018-05-23,2018-06-06,162.50110006822425,162.0958604171813,169.5143348143835,169.93918277131175,4.315807550358007,10,DAILY_CLOSE_BELOW_EMA21,14.247293264826538,0.0,Model 0 Baseline
STARCEMENT,Construction Materials,2018-06-07,2018-06-08,123.75851438403129,123.44988965988159,124.40176664222395,124.71355051852024,0.5197640432209811,1,DAILY_CLOSE_BELOW_EMA21,5.511811023622047,-0.6692901371032235,Model 0 Baseline
ALKALI,Chemicals,2018-06-08,2018-06-08,64.43292113388456,64.27224053255318,60.90598193466071,61.05862850592552,-5.47381546134663,0,STOP_LOSS_INTRADAY,0.0,-8.433729156278815,Model 0 Baseline
5PAISA,Finance,2018-06-07,2018-06-11,224.41691246032713,223.85726928710938,233.61160503387453,234.1970977783203,4.097147791912901,2,DAILY_CLOSE_BELOW_EMA21,9.482404055427446,0.0,Model 0 Baseline
ARMANFIN,Finance,2018-06-07,2018-06-11,353.7294682599353,352.84734988522223,366.837002427001,367.75639341052727,3.70552508151052,2,DAILY_CLOSE_BELOW_EMA21,8.450704225352105,0.0,Model 0 Baseline
CELEBRITY,Diversified / Other,2018-06-07,2018-06-12,14.3858753824234,14.350000381469727,14.214375,14.25,-1.1921442238609825,3,DAILY_CLOSE_BELOW_EMA21,5.9233408027850745,-1.3937335025977822,Model 0 Baseline
KAMDHENU,Metals & Mining,2018-06-11,2018-06-12,10.979575808820215,10.952195320518918,11.292285824942397,11.320587293175334,2.848106534962605,1,DAILY_CLOSE_BELOW_EMA21,7.272726242762897,-0.8409077832221992,Model 0 Baseline
GTPL,Telecom,2018-06-08,2018-06-12,108.58496150655066,108.3141760663847,102.6412210949078,102.89846726306547,-5.473815461346624,2,STOP_LOSS_INTRADAY,4.014156780846456,-5.509643270462985,Model 0 Baseline
COALINDIA,Metals & Mining,2018-05-18,2018-06-13,140.1302750702116,139.78082301267992,145.90223344295663,146.267903200959,4.118994535515617,18,DAILY_CLOSE_BELOW_EMA21,11.767946128865331,-2.541431995083187,Model 0 Baseline
WELCORP,Metals & Mining,2018-06-07,2018-06-14,113.05521783429992,112.77328462274308,114.15820186339734,114.44431264500986,0.9756153234024182,5,DAILY_CLOSE_BELOW_EMA21,6.800919624362834,-1.139824437042515,Model 0 Baseline
EIHAHOTELS,Hospitality,2018-06-12,2018-06-14,219.18677021445689,218.64016978998194,225.67597824644054,226.2415822019454,2.960583809704607,2,DAILY_CLOSE_BELOW_EMA21,7.894735068473131,-0.2781317522346101,Model 0 Baseline
JAMNAAUTO,Automobile & Ancillaries,2018-06-07,2018-06-18,77.42950875035832,77.23641770609309,79.9489708912631,80.14934425189283,3.2538785039019364,7,DAILY_CLOSE_BELOW_EMA21,9.714269682880364,-0.45714460100446264,Model 0 Baseline
CEREBRAINT,Consumer Durables,2018-06-13,2018-06-18,57.3430007648468,57.20000076293945,61.346250000000005,61.5,6.981234294957464,3,DAILY_CLOSE_BELOW_EMA21,9.265732808336741,0.0,Model 0 Baseline
ASHOKLEY,Automobile & Ancillaries,2018-05-24,2018-06-18,61.9071509394338,61.75276901689157,58.51846773963187,58.66513056604699,-5.473815461346633,17,STOP_LOSS_INTRADAY,3.542232162426979,-5.688002361596975,Model 0 Baseline
DVL,Chemicals,2018-06-12,2018-06-19,100.39780368307531,100.14743509533697,104.71738615080524,104.97983574015562,4.302467095162271,5,DAILY_CLOSE_BELOW_EMA21,6.156400766072244,-2.7038270237223534,Model 0 Baseline
ASIANHOTNR,Hospitality,2018-06-15,2018-06-19,254.635,254.0,249.375,250.0,-2.065701887014743,2,DAILY_CLOSE_BELOW_EMA21,5.708661417322835,-1.496064193605438,Model 0 Baseline
KHADIM,Footwear,2018-06-06,2018-06-20,780.9526970867679,779.0051841264518,785.5373298774174,787.5060951152053,0.5870564001829828,10,DAILY_CLOSE_BELOW_EMA21,10.108490515589732,-3.2482488167132035,Model 0 Baseline
MASTEK,Software & IT Services,2018-06-07,2018-06-20,468.3717924448142,467.2037829873459,472.3989632927959,473.5829205942816,0.8598235233083908,9,DAILY_CLOSE_BELOW_EMA21,7.499993960036981,-1.3653829691819699,Model 0 Baseline
GAEL,Agri,2018-06-14,2018-06-20,52.4176471718474,52.28692984722933,53.096831559371864,53.22990632518482,1.295717042197276,4,DAILY_CLOSE_BELOW_EMA21,5.803472631846642,-5.156072906365266,Model 0 Baseline
ASIANHOTNR,Hospitality,2018-06-20,2018-06-20,274.13363723754884,273.45001220703125,259.128067817688,259.7775115966797,-5.473815461346625,0,STOP_LOSS_INTRADAY,0.0,-8.48418766551977,Model 0 Baseline
ARMANFIN,Finance,2018-06-21,2018-06-25,358.7613747870375,357.866708016995,339.1234391846049,339.97337261614524,-5.473815461346635,2,STOP_LOSS_INTRADAY,2.7635110611882,-6.263012040415676,Model 0 Baseline
KDDL,Consumer Durables,2018-06-11,2018-06-26,464.6353069708602,463.4766154322795,470.95448389118684,472.13482094354566,1.3600294307214476,11,DAILY_CLOSE_BELOW_EMA21,14.791743899667734,-4.450794652124119,Model 0 Baseline
BHARATRAS,Chemicals,2018-06-07,2018-06-27,1389.1586070219878,1385.6943710942523,1493.804440340301,1497.548311118096,7.533037105291235,14,DAILY_CLOSE_BELOW_EMA21,18.900884063684938,-1.3333492755552148,Model 0 Baseline
SAKSOFT,Software & IT Services,2018-06-11,2018-06-27,16.667169368260563,16.62560535487338,15.754839274411886,15.794325087129709,-5.473815461346636,12,STOP_LOSS_INTRADAY,4.8245673199440295,-11.16225341697245,Model 0 Baseline
SONATSOFTW,Software & IT Services,2018-06-21,2018-06-27,94.36151158048442,94.12619609025877,89.19633657003148,89.41988628574583,-5.473815461346624,4,STOP_LOSS_INTRADAY,1.2466810210283226,-6.498365621002962,Model 0 Baseline
ZYDUSWELL,FMCG,2018-06-07,2018-06-28,231.91159661208786,231.33326345345424,261.5610191623515,262.2165605637609,12.784795147548145,15,DAILY_CLOSE_BELOW_EMA21,24.17714528557613,0.0,Model 0 Baseline
DVL,Chemicals,2018-06-27,2018-06-28,101.90126733675649,101.64714946309874,96.32338000996894,96.5647919899438,-5.4738154613466365,1,STOP_LOSS_INTRADAY,0.9426242015400824,-6.147535824365585,Model 0 Baseline
BANDHANBNK,Banks,2018-06-04,2018-06-29,460.1590234871053,459.01149475022976,492.22767403146713,493.4613273498417,6.969036552047639,19,DAILY_CLOSE_BELOW_EMA21,16.910215066167968,-4.770355426204826,Model 0 Baseline
MUTHOOTCAP,Finance,2018-06-06,2018-06-29,890.5207377624512,888.2999877929688,1003.485,1006.0,12.685191646562458,17,DAILY_CLOSE_BELOW_EMA21,27.096703311351376,-2.0601134801809575,Model 0 Baseline
ASIANHOTNR,Hospitality,2018-07-02,2018-07-02,260.65,260.0,246.38250000000002,247.0,-5.473815461346617,0,STOP_LOSS_INTRADAY,0.0,-7.634617732121394,Model 0 Baseline
EXCELINDUS,Chemicals,2018-07-02,2018-07-02,1171.9112875293622,1168.9888154906357,1107.7630262793136,1110.5393747161038,-5.473815461346628,0,STOP_LOSS_INTRADAY,1.6872129748892586,-7.8428388927677135,Model 0 Baseline
ORIENTLTD,Paper,2018-06-28,2018-07-03,340.2808994050629,339.43231860854155,343.86331536283086,344.7251281832891,1.0527819704342407,3,DAILY_CLOSE_BELOW_EMA21,11.920719125436914,-0.6995027262576876,Model 0 Baseline
JSWSTEEL,Metals & Mining,2018-06-29,2018-07-03,295.7019173033367,294.9645060382411,279.51574003448826,280.21628073632905,-5.47381546134662,2,STOP_LOSS_INTRADAY,1.1538631819575291,-5.8461489167429175,Model 0 Baseline
FSL,Software & IT Services,2018-07-02,2018-07-04,54.85894952355541,54.72214416314755,51.8560718626027,51.98603695499017,-5.473815461346618,2,STOP_LOSS_INTRADAY,0.5665744115072764,-8.144473097499043,Model 0 Baseline
INTELLECT,Software & IT Services,2018-07-02,2018-07-04,188.9344957225217,188.463337379074,178.592570083845,179.0401705101203,-5.473815461346633,2,STOP_LOSS_INTRADAY,0.7751899016670846,-5.142123588534994,Model 0 Baseline
HIRECT,Capital Goods,2018-06-25,2018-07-05,60.42419209966105,60.27350832883896,57.11668333011602,57.25983291239701,-5.473815461346622,8,STOP_LOSS_INTRADAY,2.6058564300506184,-5.537457901302031,Model 0 Baseline
GAEL,Agri,2018-07-02,2018-07-06,50.99964310126943,50.87246194640342,48.20801675196054,48.32883884908325,-5.4738154613466286,4,STOP_LOSS_INTRADAY,0.950570369780512,-6.796573646274872,Model 0 Baseline
DVL,Chemicals,2018-07-09,2018-07-11,92.71343464918448,92.48222907649325,94.453433018945,94.69015841498246,1.87674890520932,2,DAILY_CLOSE_BELOW_EMA21,6.126133451322411,0.0,Model 0 Baseline
EXCELINDUS,Chemicals,2018-07-04,2018-07-12,1137.4219512765967,1134.5854875577024,1176.8464383515088,1179.7959281719386,3.4661267993521365,6,DAILY_CLOSE_BELOW_EMA21,8.334655189883614,-4.0284175196378165,Model 0 Baseline
COALINDIA,Metals & Mining,2018-07-05,2018-07-12,136.51733337506028,136.1768911471923,137.12034007253118,137.46400007271296,0.44170705841011065,5,DAILY_CLOSE_BELOW_EMA21,5.746698780248474,-1.5122873345935701,Model 0 Baseline
HFCL,Telecom,2018-07-02,2018-07-13,28.611269652800967,28.539919853168048,29.154556979064285,29.22762604417472,1.898857802733447,9,DAILY_CLOSE_BELOW_EMA21,7.9173761198690515,-4.991395882503291,Model 0 Baseline
